t,phi_model_real,phi_model_imag,phi_model_abs
23.92,1.2252838298195762e-05,-9.887930597073041e-06,1.5744942611971188e-05
23.93,1.2849330175564735e-05,-9.994295189166511e-06,1.6278550988613065e-05
23.94,1.3448866810823386e-05,-1.0115634739088346e-05,1.6828490267101136e-05
23.95,1.4050588616034365e-05,-1.025400909529937e-05,1.7394359516335078e-05
23.96,1.4653464446164967e-05,-1.0411526612439122e-05,1.7975647601033705e-05
23.97,1.5256271934989967e-05,-1.0590331566561457e-05,1.8571724638386997e-05
23.98,1.5857577618541784e-05,-1.0792588580036644e-05,1.9181833493855967e-05
23.99,1.6455717169409597e-05,-1.1020463751760958e-05,1.980508138997361e-05
24.0,1.7048776135567856e-05,-1.1276102198097199e-05,2.04404317102805e-05
24.01,1.7634571654636518e-05,-1.1561601730058872e-05,2.108669609035541e-05
24.02,1.8210635698365557e-05,-1.1878982424898118e-05,2.1742526899825243e-05
24.03,1.8774200491583276e-05,-1.223015189870156e-05,2.2406410233758532e-05
24.04,1.932218684338939e-05,-1.2616866153307249e-05,2.3076659549018787e-05
24.05,1.985119622355561e-05,-1.3040685959907215e-05,2.3751410101529335e-05
24.06,2.035750751044117e-05,-1.3502928856117437e-05,2.442861436371366e-05
24.07,2.0837079423489382e-05,-1.4004616976545474e-05,2.5106038627400984e-05
24.08,2.1285559727398017e-05,-1.4546421112048653e-05,2.5781261025746647e-05
24.09,2.169830234847052e-05,-1.5128601601753008e-05,2.645167123699758e-05
24.1,2.207039356705202e-05,-1.5750946905244386e-05,2.7114472161862178e-05
24.11,2.2396688432528178e-05,-1.6412710978735102e-05,2.776668389302607e-05
24.12,2.2671858476786922e-05,-1.7112550884264676e-05,2.8405150317468884e-05
24.13,2.2890451665581136e-05,-1.784846638760725e-05,2.902654870706905e-05
24.14,2.304696531232659e-05,-1.861774363684532e-05,2.9627402657588458e-05
24.15,2.3135932373581026e-05,-1.9416905343442567e-05,3.020409872701258e-05
24.16,2.3152021141645588e-05,-2.0241670190028573e-05,3.075290709876215e-05
24.17,2.309014784188401e-05,-2.108692443812435e-05,3.1270006549715127e-05
24.18,2.294560103274298e-05,-2.194670887539723e-05,3.1751513935799274e-05
24.19,2.271417600350854e-05,-2.2814224292367643e-05,3.219351831628257e-05
24.2,2.239231658801579e-05,-2.3681858579902794e-05,3.259211972205003e-05
24.21,2.1977260990590887e-05,-2.4541238258793128e-05,3.29434724326899e-05
24.22,2.146718739490702e-05,-2.5383306764598018e-05,3.324383246489102e-05
24.23,2.0861354348372922e-05,-2.6198431095925598e-05,3.348960879342037e-05
24.24,2.016023024561849e-05,-2.6976537486966346e-05,3.367741763173137e-05
24.25,1.9365605741906038e-05,-2.7707275595611508e-05,3.380413889869276e-05
24.26,1.84806826806714e-05,-2.83802093375341e-05,3.3866973800236795e-05
24.27,1.751013318439207e-05,-2.8985030995619965e-05,3.38635022694375e-05
24.28,1.6460122990291408e-05,-2.9511793667268624e-05,3.3791738847164354e-05
24.29,1.5338293948799036e-05,-2.9951155573130562e-05,3.3650185459008026e-05
24.3,1.4153701856087967e-05,-3.029462834927196e-05,3.3437879464038086e-05
24.31,1.2916707442747915e-05,-3.0534820299104924e-05,3.3154435327119806e-05
24.32,1.1638820335103402e-05,-3.066566480901384e-05,3.2800078307400526e-05
24.33,1.0332498052498888e-05,-3.068262383841075e-05,3.237566866667474e-05
24.34,9.010904479109345e-06,-3.058285666325688e-05,3.188271508540244e-05
24.35,7.68763459972572e-06,-3.0365344928862275e-05,3.1323376229067037e-05
24.36,6.376414447659175e-06,-3.003096655633241e-05,3.0700449728234803e-05
24.37,5.090787007181374e-06,-2.958251309942318e-05,3.001734821116e-05
24.38,3.8437960846436766e-06,-2.9024647666384105e-05,2.9278062444397827e-05
24.39,2.6476807831895676e-06,-2.8363803357626762e-05,2.848711207616157e-05
24.4,1.5135931015211259e-06,-2.760802514119023e-05,2.7649484918774967e-05
24.41,4.5135030028593096e-07,-2.676676098699086e-05,2.6770566128273495e-05
24.42,-5.307679249090911e-07,-2.5850610696481078e-05,2.585605901855761e-05
24.43,-1.4261696594851033e-06,-2.4871043001667927e-05,2.4911899564032665e-05
24.44,-2.2300432828322776e-06,-2.3840093006091302e-05,2.3944166880106494e-05
24.45,-2.939390181184299e-06,-2.2770052792226303e-05,2.2958992111981215e-05
24.46,-3.552998623378204e-06,-2.167316797897157e-05,2.1962468200601818e-05
24.47,-4.071362666068775e-06,-2.0561352200595472e-05,2.0960562928404163e-05
24.48,-4.4965525007029945e-06,-1.9445929979427116e-05,1.995903748070935e-05
24.49,-4.832044677288047e-06,-1.833741641792222e-05,1.8963372501946777e-05
24.5,-5.082522027193225e-06,-1.7245339717870498e-05,1.797870329422192e-05
24.51,-5.253653805114568e-06,-1.6178109942506552e-05,1.700976541918859e-05
24.52,-5.351866585985476e-06,-1.5142934866649304e-05,1.6060851544353777e-05
24.53,-5.38411584789229e-06,-1.4145781388114524e-05,1.5135779945012819e-05
24.54,-5.357667052914206e-06,-1.3191378943995999e-05,1.4237874655087513e-05
24.55,-5.279893539539165e-06,-1.2283259788164211e-05,1.3369956873991752e-05
24.56,-5.158096812274407e-06,-1.1423829894628587e-05,1.2534346899069182e-05
24.57,-4.999353003321611e-06,-1.0614463661866785e-05,1.1732875575957976e-05
24.58,-4.810387520908748e-06,-9.855615472635913e-06,1.0966904050176378e-05
24.59,-4.5974782970040335e-06,-9.14694144787376e-06,1.0237350464952053e-05
24.6,-4.366386682691406e-06,-8.487425337278261e-06,9.544722181323972e-06
24.61,-4.122313959192365e-06,-7.875503318978069e-06,8.8891520914757e-06
24.62,-3.869880653887465e-06,-7.3091834426173745e-06,8.270437647015088e-06
24.63,-3.613125365372314e-06,-6.786156458889502e-06,7.68808132048722e-06
24.64,-3.3555195818767868e-06,-6.303895762093749e-06,7.141331349524547e-06
24.65,-3.099994982276521e-06,-5.859745076066185e-06,6.629221767796089e-06
24.66,-2.8489798904876346e-06,-5.450993300126933e-06,6.150610894409728e-06
24.67,-2.6044418629012977e-06,-5.074936579809989e-06,5.704217624383408e-06
24.68,-2.367933777919185e-06,-4.728928170324923e-06,5.288655029088516e-06
24.69,-2.1406412256958734e-06,-4.410417023738311e-06,4.902460931045696e-06
24.7,-1.9234294312186817e-06,-4.1169762664441525e-06,4.544125257444237e-06
24.71,-1.716888359329934e-06,-3.846322859530085e-06,4.212114098424486e-06
24.72,-1.5213750284198262e-06,-3.5963297714159625e-06,3.9048904980642175e-06
24.73,-1.3370523895010135e-06,-3.365031960204988e-06,3.6209320879397055e-06
24.74,-1.1639244042546679e-06,-3.150627381867267e-06,3.3587457358650075e-06
24.75,-1.0018671789980397e-06,-2.951474126780516e-06,3.116879427473623e-06
24.76,-8.506561842434324e-07,-2.766084655548097e-06,2.8939316276391588e-06
24.77,-7.099897166115405e-07,-2.593117966777968e-06,2.6885583845847274e-06
24.78,-5.795088475301717e-07,-2.431370393158806e-06,2.499478444214904e-06
24.79,-4.5881415804265744e-07,-2.2797655937029118e-06,2.3254766379931625e-06
24.8,-3.4747958765372353e-07,-2.1373441932544288e-06,2.16540579667517e-06
24.81,-2.450637335305373e-07,-2.0032534173838684e-06,2.0181874263189913e-06
24.82,-1.511189298157402e-07,-1.876736982325091e-06,1.8828113638321136e-06
24.83,-6.519841988852921e-08,-1.757125425463142e-06,1.7583346083055378e-06
24.84,1.3138089259675973e-08,-1.6438270011343505e-06,1.6438795025937112e-06
24.85,8.432022878646724e-08,-1.5363192179042972e-06,1.5386314179441007e-06
24.86,1.4876389316163784e-07,-1.4341410555330858e-06,1.441836073579157e-06
24.87,2.0686908491727534e-07,-1.33688587100022e-06,1.3527966034753812e-06
24.88,2.590185029333625e-07,-1.244194981734773e-06,1.2708704644596287e-06
24.89,3.055767240237268e-07,-1.1557518991948802e-06,1.1954662633289346e-06
24.9,3.468898510776436e-07,-1.0712771759284414e-06,1.1260405660747247e-06
24.91,3.832855219673957e-07,-9.905238231408324e-07,1.0620947394462276e-06
24.92,4.1507319182607873e-07,-9.132732526703039e-07,1.0031718639473925e-06
24.93,4.425446172366348e-07,-8.393316963950296e-07,9.488537478549988e-07
24.94,4.659744844992563e-07,-7.685270568115489e-07,8.987580638056992e-07
24.95,4.856211356784671e-07,-7.007061443743035e-07,8.525356228226163e-07
24.96,5.017273557932668e-07,-6.357322597565052e-07,8.098677951656158e-07
24.97,5.145211925278616e-07,-5.734830822119587e-07,7.704640829679352e-07
24.98,5.242167864368742e-07,-5.138488284344124e-07,7.340598461063114e-07
24.99,5.310151949895549e-07,-4.5673064959913876e-07,7.004141800342467e-07
25.0,5.35105198141877e-07,-4.0203923747815624e-07,6.693079422436842e-07
25.01,5.366640765985595e-07,-3.49693613602358e-07,6.405419225200329e-07
25.02,5.358583566845196e-07,-2.9962007832258027e-07,6.1393515110528e-07
25.03,5.328445179037583e-07,-2.5175129929198143e-07,5.893233382068705e-07
25.04,5.277696609397122e-07,-2.0602552132582187e-07,5.665574379054568e-07
25.05,5.207721351278617e-07,-1.6238588179823459e-07,5.455023293561835e-07
25.06,5.119821253910795e-07,-1.2077981771258452e-07,5.26035608192689e-07
25.07,5.015221993311685e-07,-8.115855234410413e-08,5.080464811811642e-07
25.08,4.895078156709259e-07,-4.3476650915094156e-08,4.914347573968637e-07
25.09,4.7604779557839907e-07,-7.69163613979455e-09,4.7610992947171376e-07
25.1,4.612447586233252e-07,2.6236344315715078e-08,4.6199033877402927e-07
25.11,4.4519552523085736e-07,5.834480535612555e-08,4.490024186990791e-07
25.12,4.2799148754355947e-07,8.866917293966984e-08,4.370800105696369e-07
25.13,4.097189505919268e-07,1.1724299869926181e-07,4.2616374695431897e-07
25.14,3.9045944562235266e-07,1.4409814518920852e-07,4.162004975041299e-07
25.15,3.702900173509619e-07,1.692649456490578e-07,4.071428726815123e-07
25.16,3.4928348681122437e-07,1.9277234166396305e-07,3.9894878101031277e-07
25.17,3.275086913501432e-07,2.1464800166313808e-07,3.915810357101859e-07
25.18,3.0503070320700144e-07,2.3491842282654177e-07,3.850070067963279e-07
25.19,2.819110279837344e-07,2.536090186532017e-07,3.791983149238481e-07
25.2,2.5820778419183257e-07,2.707441941825725e-07,3.741305634411956e-07
25.21,2.339758649373345e-07,2.8634741063924967e-07,3.697831052833227e-07
25.22,2.092670826879653e-07,3.0044124109461253e-07,3.6613884148940383e-07
25.23,1.8413029795182592e-07,3.13047418595407e-07,3.6318404826351636e-07
25.24,1.58611532591638e-07,3.2418687810063455e-07,3.609082296148204e-07
25.25,1.3275406839925735e-07,3.3387979348967574e-07,3.5930399270988235e-07
25.26,1.0659853146613763e-07,3.421456108537113e-07,3.5836694314235567e-07
25.27,8.018296280706085e-08,3.490030792603929e-07,3.58095597372761e-07
25.28,5.35428756277402e-08,3.5447028018255114e-07,3.584913096062218e-07
25.29,2.6711299576985734e-08,3.585646568108377e-07,3.595582103623352e-07
25.3,-2.811877108408443e-10,3.613030445199028e-07,3.6130315393846146e-07
25.31,-2.7406441488994806e-08,3.627017038319521e-07,3.6373567187958174e-07
25.32,-5.4638742881463355e-08,3.627763573184499e-07,3.6686792944179556e-07
25.33,-8.195480362805568e-08,3.61542231995409e-07,3.707146818699461e-07
25.34,-1.0933378216693318e-07,3.5901410890335017e-07,3.7529322710993993e-07
25.35,-1.367573105102778e-07,3.552063817099889e-07,3.806233513402809e-07
25.36,-1.6420953120358538e-07,3.5013312633311597e-07,3.86727263447902e-07
25.37,-1.9167714343413837e-07,3.438081837427919e-07,3.9362951429432806e-07
25.38,-2.1914945706957427e-07,3.362452582564326e-07,4.013568963327082e-07
25.39,-2.4661845304819614e-07,3.274580337809007e-07,4.0993831886216595e-07
25.4,-2.7407884810818303e-07,3.1746031056314784e-07,4.1940465395982285e-07
25.41,-3.015281613234752e-07,3.0626616506652757e-07,4.297885479345316e-07
25.42,-3.2896677930974563e-07,2.938901355794883e-07,4.411241930345205e-07
25.43,-3.563980162721901e-07,2.803474360497644e-07,4.53447054133588e-07
25.44,-3.838281642998082e-07,2.656542004007958e-07,4.667935452642278e-07
25.45,-4.112665284734666e-07,2.498277591905195e-07,4.812006511890574e-07
25.46,-4.3872544047650997e-07,2.3288694988131696e-07,4.967054897485337e-07
25.47,-4.662202435033125e-07,2.14852461169036e-07,5.133448115279633e-07
25.48,-4.937692404029198e-07,1.957472107380386e-07,5.311544344913243e-07
25.49,-5.213935962225177e-07,1.7559675443384735e-07,5.501686126539305e-07
25.5,-5.491171857116253e-07,1.5442972316598536e-07,5.704193396449481e-07
25.51,-5.769663759849042e-07,1.3227828185689458e-07,5.919355901347425e-07
25.52,-6.049697345339493e-07,1.091786024622322e-07,6.147425045803186e-07
25.53,-6.331576532169539e-07,8.517134054141731e-08,6.38860525527147e-07
25.54,-6.615618798591768e-07,6.030210212678342e-08,6.643044967510885e-07
25.55,-6.902149507712528e-07,3.462188483821013e-08,6.910827397482252e-07
25.56,-7.191495199124248e-07,8.187474458200476e-09,7.191961253568284e-07
25.57,-7.483975836695603e-07,-1.893822428777025e-08,7.486371615018923e-07
25.58,-7.779896042876652e-07,-4.6685945994489304e-08,7.793891209999522e-07
25.59,-8.079535398504728e-07,-7.497993639856428e-08,8.114252358777378e-07
25.6,-8.383137942472669e-07,-1.0373796256137696e-07,8.447079865264887e-07
25.61,-8.69090106597696e-07,-1.328714852694131e-07,8.791885150431017e-07
25.62,-9.002964058549134e-07,-1.6228601511254014e-07,9.148061920955622e-07
25.63,-9.319396624291768e-07,-1.9188166969620948e-07,9.514883654433264e-07
25.64,-9.640187742353336e-07,-2.2155394375959075e-07,9.891503157122394e-07
25.65,-9.965235291085507e-07,-2.511946966517348e-07,1.0276954411171228e-06
25.66,-1.0294336885714701e-06,-2.80693352839382e-07,1.0670156875576274e-06
25.67,-1.0627182390092022e-06,-3.099383012066184e-07,1.1069922339735109e-06
25.68,-1.096334855051961e-06,-3.38818468331415e-07,1.147496435238145e-06
25.69,-1.1302296160963367e-06,-3.6722503027237563e-07,1.1883910164419034e-06
25.7,-1.164337010342423e-06,-3.9505321737005663e-07,1.2295315035441607e-06
25.71,-1.1985802515574805e-06,-4.2220415788963426e-07,1.2707678664346563e-06
25.72,-1.2328719223392702e-06,-4.485866997078891e-07,1.3119463419085948e-06
25.73,-1.2671149444394184e-06,-4.74119145347288e-07,1.3529113963621392e-06
25.74,-1.3012038624489833e-06,-4.987308349161658e-07,1.3935077815887244e-06
25.75,-1.3350264126763084e-06,-5.223635142614047e-07,1.4335826322800153e-06
25.76,-1.3684653352899168e-06,-5.449724318694828e-07,1.472987550995555e-06
25.77,-1.4014003756678175e-06,-5.665271175642239e-07,1.5115806256556505e-06
25.78,-1.4337104112252855e-06,-5.870118083374319e-07,1.5492283260976608e-06
25.79,-1.4652756334509368e-06,-6.064255010222597e-07,1.5858072298596518e-06
25.8,-1.4959797119245197e-06,-6.247816270901223e-07,1.6212055329411967e-06
25.81,-1.5257118678986812e-06,-6.421073606604462e-07,1.65532430854537e-06
25.82,-1.5543687895183552e-06,-6.584425858833739e-07,1.6880784853594757e-06
25.83,-1.5818563285649731e-06,-6.738385632826669e-07,1.719397526341103e-06
25.84,-1.6080909291824904e-06,-6.883563456781171e-07,1.7492257987905211e-06
25.85,-1.63300075159577e-06,-7.020650023808402e-07,1.7775226362216485e-06
25.86,-1.6565264675467402e-06,-7.150397151715063e-07,1.8042621017899341e-06
25.87,-1.6786217181555224e-06,-7.27359811039625e-07,1.8294324713907854e-06
25.88,-1.699253238349792e-06,-7.391067949601934e-07,1.8530354617218161e-06
25.89,-1.7184006641771843e-06,-7.503624414746252e-07,1.8750852343881195e-06
25.9,-1.7360560496474897e-06,-7.612069970392559e-07,1.8956072113861483e-06
25.91,-1.7522231278818916e-06,-7.717175366189269e-07,1.914636740013464e-06
25.92,-1.7669163570509765e-06,-7.819665085017822e-07,1.9322176464448204e-06
25.93,-1.78015979487862e-06,-7.920204914060648e-07,1.9484007170265043e-06
25.94,-1.791985846479683e-06,-8.019391782592878e-07,1.963242144925248e-06
25.95,-1.802433929283052e-06,-8.117745919983252e-07,1.97680197734745e-06
25.96,-1.8115490960902136e-06,-8.21570530763946e-07,1.9891425953322256e-06
25.97,-1.8193806533657464e-06,-8.313622332052321e-07,2.0003272543865317e-06
25.98,-1.8259808070135105e-06,-8.411762493517057e-07,2.0104187101335667e-06
25.99,-1.8314033626223848e-06,-8.510304987458926e-07,2.019477948980939e-06
26.0,-1.83570250175473e-06,-8.60934495122718e-07,2.0275630396712166e-06
26.01,-1.8389316506556468e-06,-8.708897157783496e-07,2.034728117668696e-06
26.02,-1.841142452973864e-06,-8.808900936839467e-07,2.0410225107267015e-06
26.03,-1.842383853894751e-06,-8.909226111608895e-07,2.0464900107671702e-06
26.04,-1.8427012995866075e-06,-9.009679753033674e-07,2.051168294416726e-06
26.05,-1.8421360530817797e-06,-9.110013571229648e-07,2.0550884921928794e-06
26.06,-1.8407246256582108e-06,-9.209931783513899e-07,2.0582749043979414e-06
26.07,-1.8384983213984132e-06,-9.309099318322921e-07,2.0607448602310733e-06
26.08,-1.83548289178563e-06,-9.407150232971858e-07,2.062508715398498e-06
26.09,-1.8316982968582427e-06,-9.503696239344041e-07,2.0635699825328453e-06
26.1,-1.8271585694506637e-06,-9.598335244614269e-07,2.063925587950554e-06
26.11,-1.8218717792994157e-06,-9.690659823410263e-07,2.0635662476252603e-06
26.12,-1.8158400941096164e-06,-9.78026554328774e-07,2.0624769546223386e-06
26.13,-1.8090599350088382e-06,-9.866759067252835e-07,2.060637569628959e-06
26.14,-1.8015222239925052e-06,-9.949765955655596e-07,2.0580235055174012e-06
26.15,-1.7932127209232155e-06,-1.002893808576085e-06,2.0546064960865588e-06
26.16,-1.7841124473225234e-06,-1.0103960601764634e-06,2.050355438237791e-06
26.17,-1.7741981934894012e-06,-1.0174558301429994e-06,2.0452372957857567e-06
26.18,-1.763443104447546e-06,-1.0240501359810409e-06,2.0392180520058138e-06
26.19,-1.7518173387812078e-06,-1.0301610286098936e-06,2.032263696797506e-06
26.2,-1.739288792687693e-06,-1.035776000823148e-06,2.024341233154679e-06
26.21,-1.7258238795479106e-06,-1.0408882982241418e-06,2.015419686466755e-06
26.22,-1.7113883531612313e-06,-1.045497123070204e-06,2.005471099189411e-06
26.23,-1.6959481605740469e-06,-1.0496077227248914e-06,1.9944714926411523e-06
26.24,-1.679470308343862e-06,-1.0532313562917645e-06,1.982401777260305e-06
26.25,-1.6619237242535328e-06,-1.0563851354308108e-06,1.9692485926352482e-06
26.26,-1.6432800951070937e-06,-1.0590917383559485e-06,1.9550050591313064e-06
26.27,-1.6235146604323547e-06,-1.0613789994120179e-06,1.93967142398697e-06
26.28,-1.6026069418315028e-06,-1.0632793803694038e-06,1.9232555864276766e-06
26.29,-1.5805413884496152e-06,-1.0648293334188059e-06,1.9057734886159416e-06
26.3,-1.5573079206136242e-06,-1.0660685696456293e-06,1.8872493621120153e-06
26.31,-1.5329023561393653e-06,-1.0670392502560998e-06,1.8677158228822491e-06
26.32,-1.5073267070323844e-06,-1.0677851208392606e-06,1.847213811668483e-06
26.33,-1.4805893382148098e-06,-1.068350611243348e-06,1.8257923805787461e-06
26.34,-1.4527049842977555e-06,-1.0687799250997019e-06,1.8035083309205051e-06
26.35,-1.4236946251031118e-06,-1.0691161435028372e-06,1.7804257114088947e-06
26.36,-1.3935852253411012e-06,-1.0694003668033948e-06,1.756615189735146e-06
26.37,-1.3624093483628686e-06,-1.0696709169041124e-06,1.732153313935294e-06
26.38,-1.3302046579500358e-06,-1.0699626199630245e-06,1.7071216828773838e-06
26.39,-1.2970133255002375e-06,-1.070306186098266e-06,1.681606047362283e-06
26.4,-1.2628813625361434e-06,-1.0707276987949564e-06,1.6556953647358832e-06
26.41,-1.2278579000919904e-06,-1.0712482224082337e-06,1.6294808304583127e-06
26.42,-1.1919944371912156e-06,-1.0718835317155537e-06,1.6030549098074623e-06
26.43,-1.155344080307166e-06,-1.0726439631000948e-06,1.5765103918071355e-06
26.44,-1.1179607945047126e-06,-1.0735343828850774e-06,1.549939485685184e-06
26.45,-1.0798986849803556e-06,-1.0745542647564059e-06,1.5234329777605843e-06
26.46,-1.0412113251508165e-06,-1.0756978652561547e-06,1.4970794638024288e-06
26.47,-1.0019511444321313e-06,-1.0769544840851165e-06,1.4709646687191019e-06
26.48,-9.621688856226598e-07,-1.0783087944677302e-06,1.445170862108284e-06
26.49,-9.219131385058517e-07,-1.0797412280926953e-06,1.4197763748537412e-06
26.5,-8.81229953120413e-07,-1.0812283990884128e-06,1.3948552187492067e-06
26.51,-8.401625332053355e-07,-1.0827435520655271e-06,1.3704768081735208e-06
26.52,-7.98751007760824e-07,-1.0842570203158822e-06,1.3467057802293742e-06
26.53,-7.570322764990782e-07,-1.0857366817151612e-06,1.3236019075549965e-06
26.54,-7.150399232715587e-07,-1.0871484015889501e-06,1.3012200962748791e-06
26.55,-6.728041903209257e-07,-1.0884564536523125e-06,1.279610460261546e-06
26.56,-6.303520054198684e-07,-1.0896239120405503e-06,1.2588184620617076e-06
26.57,-5.877070535759124e-07,-1.0906130092846897e-06,1.2388851104294888e-06
26.58,-5.448898849495262e-07,-1.0913854568156656e-06,1.2198472043944877e-06
26.59,-5.019180508899922e-07,-1.0919027261326418e-06,1.2017376141009747e-06
26.6,-4.588062604782423e-07,-1.0921262901162095e-06,1.1845855892323794e-06
26.61,-4.1556655061214514e-07,-1.0920178250891698e-06,1.1684170866176844e-06
26.62,-3.7220846341967693e-07,-1.0915393751310026e-06,1.1532551095497546e-06
26.63,-3.28739225591403e-07,-1.090653480831986e-06,1.1391200523620688e-06
26.64,-2.8516392503549935e-07,-1.089323275151939e-06,1.1260300448608815e-06
26.65,-2.4148568104935124e-07,-1.0875125493672378e-06,1.1140012922717359e-06
26.66,-1.9770580494083755e-07,-1.0851857922329503e-06,1.1030484073564315e-06
26.67,-1.5382394870434205e-07,-1.0823082055282998e-06,1.093184732306889e-06
26.68,-1.0983823994264518e-07,-1.078845699087215e-06,1.0844226488748194e-06
26.69,-6.574540173802216e-08,-1.0747648682767025e-06,1.0767738759514607e-06
26.7,-2.1540856589061722e-08,-1.0700329567014653e-06,1.0702497544638217e-06
26.71,2.27811861275544e-08,-1.0646178066937623e-06,1.064861519997232e-06
26.72,6.722765945539448e-08,-1.0584877999172594e-06,1.0606205639952163e-06
26.73,1.1180658501083542e-07,-1.0516117901800955e-06,1.0575386847286347e-06
26.74,1.5652703595531354e-07,-1.0439590303311159e-06,1.0556283294772076e-06
26.75,2.013991166793701e-07,-1.0354990949077565e-06,1.0549028295317127e-06
26.76,2.4643395906069995e-07,-1.026201800027837e-06,1.0553766297197905e-06
26.77,2.9164373516455386e-07,-1.0160371218602216e-06,1.0570655141753206e-06
26.78,3.370416862916271e-07,-1.0049751148943968e-06,1.059986830038614e-06
26.79,3.8264216833758294e-07,-9.929858311406547e-07,1.0641597106807717e-06
26.8,4.2846071350089797e-07,-9.800392413357351e-07,1.0696052998988093e-06
26.81,4.745141084628534e-07,-9.661051592148183e-07,1.0763469783447093e-06
26.82,5.208204892540744e-07,-9.511531699226986e-07,1.0844105932168181e-06
26.83,5.673994531113617e-07,-9.351525636883643e-07,1.0938246919703325e-06
26.84,6.142721877221777e-07,-9.180722759719001e-07,1.1046207604952999e-06
26.85,6.614616183319705e-07,-8.998808354144234e-07,1.1168334658634247e-06
26.86,7.089925732602363e-07,-8.805463210750862e-07,1.1305009033596746e-06
26.87,7.568919684289924e-07,-8.600363306346821e-07,1.1456648471014038e-06
26.88,8.051890115362176e-07,-8.383179614726676e-07,1.1623710030908204e-06
26.89,8.539154265172328e-07,-8.153578067964847e-07,1.1806692630656908e-06
26.9,9.031056989080038e-07,-7.911219693037036e-07,1.2006139569882918e-06
26.91,9.527973426600776e-07,-7.655760952143339e-07,1.2222641014705995e-06
26.92,1.0030311888333138e-06,-7.386854318875307e-07,1.2456836408395345e-06
26.93,1.053851696419342e-06,-7.104149126718787e-07,1.270941676943721e-06
26.94,1.1053072852953463e-06,-6.807292730973046e-07,1.2981126831591133e-06
26.95,1.1574506909647663e-06,-6.495932030143815e-07,1.3272766973835177e-06
26.96,1.2103393403069693e-06,-6.169715398059871e-07,1.3585194881286319e-06
26.97,1.2640357469913726e-06,-5.828295083389186e-07,1.3919326871162352e-06
26.98,1.318607924518951e-06,-5.471330138610404e-07,1.4276138810829912e-06
26.99,1.3741298139942193e-06,-5.098489945759689e-07,1.4656666547949823e-06
27.0,1.4306817227075886e-06,-4.709458411176143e-07,1.5062005766017784e-06
27.01,1.4883507683814439e-06,-4.3039389055991764e-07,1.5493311172157283e-06
27.02,1.5472313225049427e-06,-3.8816600291501503e-07,1.595179491831378e-06
27.03,1.607425444533613e-06,-3.4423822822921833e-07,1.6438724152161184e-06
27.04,1.6690432968477512e-06,-2.985905723443169e-07,1.695541759039074e-06
27.05,1.732203528270459e-06,-2.512078690794639e-07,1.75032410051398e-06
27.06,1.7970336116331717e-06,-2.0208076594349808e-07,1.8083601514365636e-06
27.07,1.863670118382541e-06,-1.5120682942147023e-07,1.8697940569527138e-06
27.08,1.9322589106065878e-06,-9.85917743293812e-08,1.934772553966996e-06
27.09,2.002955228151982e-06,-4.425081958279505e-08,2.0034439800042094e-06
27.1,2.075923645845404e-06,1.1789830059134815e-08,2.0759571246711474e-06
27.11,2.151337873304019e-06,6.94913802679909e-08,2.1524599176393065e-06
27.12,2.2293803675917425e-06,1.2880072974761437e-07,2.2330979493490677e-06
27.13,2.3102417272254956e-06,1.8964865265180087e-07,2.318012823447378e-06
27.14,2.394119834958558e-06,2.519479003123218e-07,2.4073403433278353e-06
27.15,2.4812187166291746e-06,3.1559124857401566e-07,2.5012085390721486e-06
27.16,2.5717470843650623e-06,3.804495245576809e-07,2.5997355455269607e-06
27.17,2.665916534899514e-06,4.4636965473550667e-07,2.7030273472015273e-06
27.18,2.76393937787479e-06,5.131727845927998e-07,2.8111754110004605e-06
27.19,2.8660260750667377e-06,5.806525285530771e-07,2.9242542334546653e-06
27.2,2.9723822795913725e-06,6.485734168638612e-07,3.0423188348842185e-06
27.21,3.0832054744993913e-06,7.166696133084203e-07,3.165402238677204e-06
27.22,3.198681222708598e-06,7.846439834042403e-07,3.2935129793582175e-06
27.23,3.318979054865833e-06,8.521675965506351e-07,3.4266326881136506e-06
27.24,3.4442480382120805e-06,9.188797468503597e-07,3.5647138086948224e-06
27.25,3.5746120873961183e-06,9.843885754038859e-07,3.7076774998297953e-06
27.26,3.710165096887266e-06,1.0482723712760953e-06,3.855411782227846e-06
27.27,3.8509659933924116e-06,1.1100816186414547e-06,4.0077699886982575e-06
27.28,3.9970338245512345e-06,1.1693418435303672e-06,4.164569574594434e-06
27.29,4.148343016215316e-06,1.2255572951471923e-06,4.325591342680315e-06
27.3,4.304818943650091e-06,1.2782154740260826e-06,4.490579131431535e-06
27.31,4.466333970980276e-06,1.3267924928669344e-06,4.659240008784748e-06
27.32,4.632704117139726e-06,1.3707592264907999e-06,4.831245004548313e-06
27.33,4.803686504555104e-06,1.409588176005943e-06,5.006230404204405e-06
27.34,4.9789777382601285e-06,1.4427609402393691e-06,5.183799615028569e-06
27.35,5.158213347635575e-06,1.4697761562921158e-06,5.363525602561307e-06
27.36,5.340968400650388e-06,1.4901577421942748e-06,5.544953881987433e-06
27.37,5.526759371633589e-06,1.5034632497709513e-06,5.727606035277875e-06
27.38,5.715047309086418e-06,1.5092921163933124e-06,5.910983711507156e-06
27.39,5.905242310941152e-06,1.5072935917017385e-06,6.094573054982172e-06
27.4,6.096709272543857e-06,1.4971741106580312e-06,6.2778494941776775e-06
27.41,6.28877482908939e-06,1.4787038881750138e-06,6.460282814234388e-06
