E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,sector_action,d_action_dlogE,d2_action_dlogE2,d_lambdamin_dlogE,d2_lambdamin_dlogE2
103.12777434743117,103.12777434743117,1.4462280164859225,-1.943837676196512,23.011882688149544,1.2724194513779379,23.18569125325753,2,3,94.78290207246575,0.0008755296248637023,-0.0026253742737221003,1.5964347923613786e-06,-4.78895664406815e-06
104.73186204665407,104.73186204665407,1.4462280165666699,-1.9438376718652528,23.011885615879592,1.2724194754482103,23.18569415699805,2,3,94.78291527339998,0.0008359446233043855,-0.0025067365121730703,1.5242287290107015e-06,-4.57241355115252e-06
106.3609003216368,106.3609003216368,1.446228016642376,-1.943837667723954,23.0118884112304,1.2724194984297876,23.18569692944299,2,3,94.78292787747785,0.0007981484632182401,-0.0023934554362537892,1.4552876592688335e-06,-4.36565670233081e-06
108.01527726290014,108.01527726290014,1.4462280167133716,-1.9438376637644668,23.011891080184828,1.2724195203718986,23.1856995765263,2,3,94.78293991167166,0.0007620603673785808,-0.0022852895543474146,1.3894640318312668e-06,-4.1682455370792735e-06
109.6953869974693,109.6953869974693,1.4462280167799662,-1.943837659978978,23.011893628455507,1.2724195413215476,23.185702103913925,2,3,94.78295140173584,0.0007276032106346975,-0.00218200790777898,1.3266169034409359e-06,-3.97975929017568e-06
111.40162978276722,111.40162978276722,1.4462280168424457,-1.9438376563599982,23.01189606149711,1.2724195613236127,23.185704517015942,2,3,94.7829623722619,0.0006947033452888718,-0.002083390380173803,1.2666117115145425e-06,-3.7997923881399006e-06
113.13441210196959,113.13441210196959,1.446228016901079,-1.9438376529003463,23.011898384517938,1.2724195804209444,23.18570682099807,2,3,94.7829728467308,0.0006632904410253104,-0.001989226666260186,1.2093200325580256e-06,-3.627958362257836e-06
114.89414676084223,114.89414676084223,1.4462280169561152,-1.9438376495931422,23.011900602491025,1.2724195986544562,23.185709020792686,2,3,94.78298284756299,0.0006332973421194765,-0.0018993158593911645,1.15461923400062e-06,-3.4638933012512115e-06
116.68125298608551,116.68125298608551,1.4462280170077877,-1.9438376464317912,23.01190272016479,1.2724196160632135,23.185711121109364,2,3,94.7829923961664,0.0006046599200999481,-0.001813466097990945,1.1023921260289171e-06,-3.3072457234488794e-06
118.4961565252072,118.4961565252072,1.4462280170563127,-1.9438376434099744,23.011904742073135,1.272419632684512,23.185713126444938,2,3,94.78300151298187,0.0005773169418716861,-0.0017314940352250383,1.052526926059727e-06,-3.15767772767648e-06
120.3392897479499,120.3392897479499,1.4462280171018933,-1.9438376405216395,23.011906672545148,1.2724196485539663,23.185715041093076,2,3,94.78301021752712,0.0005512099387487979,-0.0016532248684630255,1.0049168750470017e-06,-3.0148732796612395e-06
122.21109174929616,122.21109174929616,1.4462280171447184,-1.9438376377609883,23.01190851571435,1.2724196637055767,23.18571686915349,2,3,94.78301852843809,0.00052628307366831,-0.0015784914995895655,9.594599461593134e-07,-2.8785253220689788e-06
124.11200845407454,124.11200845407454,1.4462280171849635,-1.9438376351224653,23.011910275527494,1.272419678171808,23.18571861454065,2,3,94.78302646350885,0.0005024830361435306,-0.001507134255107987,9.160588589907093e-07,-2.7483403780622173e-06
126.04249272319413,126.04249272319413,1.446228017222793,-1.9438376326007516,23.011911955753032,1.272419691983658,23.185720280992165,2,3,94.78303403972971,0.00047975891811802285,-0.0014390009745287816,8.746206461296424e-07,-2.624042234147051e-06
128.00300446153074,128.00300446153074,1.446228017258361,-1.9438376301907538,23.01191355998911,1.2724197051707213,23.185721872076748,2,3,94.78304127332319,0.00045806210619048215,-0.0013739459202468367,8.35056553682989e-07,-2.50536388394602e-06
129.9940107274913,129.9940107274913,1.4462280172918103,-1.943837627887593,23.011915091671327,1.2724197177612557,23.185723391201883,2,3,94.78304817977902,0.00043734619112001383,-0.0013118302194828624,7.972818565349371e-07,-2.3920509808663216e-06
132.01598584428302,132.01598584428302,1.446228017323274,-1.9438376256866,23.011916554080017,1.2724197297822413,23.18572484162105,2,3,94.78305477388703,0.0004175668464085902,-0.0012525213044912512,7.61215652289593e-07,-2.2838613777451343e-06
134.06941151291193,134.06941151291193,1.446228017352878,-1.9438376235833033,23.01191795034727,1.272419741259438,23.18572622644071,2,3,94.78306106976865,0.0003986817550867272,-0.0011958922496472322,7.267806907407248e-07,-2.1805648966707845e-06
136.15477692694088,136.15477692694088,1.446228017380738,-1.9438376215734223,23.011919283463662,1.272419752217441,23.185727548626957,2,3,94.78306708090741,0.0003806505087595724,-0.001141822272314028,6.939031749197966e-07,-2.0819380348908034e-06
