object_id,object_type,component_count,epsilon_SE,model_id,chi_each,chi_total_per_component,selected_n_per_component,exact_holonomy_all_components,integer_selection_all_components,charge_safe_all_components,sum_lk_signed_estimate,sum_lk_signed_integer,pairwise_cross_signed,sum_abs_lk_integer,pairwise_cross_abs,self_attachment_sum_abs,helicity_index_signed_pairwise_only,helicity_index_unoriented_abs_pairwise_only,higher_linking_term,audit_status,notes
knot_TL2.8,multicomponent_link,2,0.01,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1,-1;-1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL2.8,multicomponent_link,2,0.1,C0_CANON_ATTACHED_BASELINE,1,1;1,1;1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL2.8,multicomponent_link,2,0.1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1,1;1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL2.8,multicomponent_link,2,0.1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1,-1;-1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL2.8,multicomponent_link,2,1,C0_CANON_ATTACHED_BASELINE,1,1;1,1;1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL2.8,multicomponent_link,2,1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1,1;1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL2.8,multicomponent_link,2,1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1,-1;-1,YES,YES,YES,-4.00012249796,-4,-8,4,8,2,-6,10,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0.01,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0.01,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0.01,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0.1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0.1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,0.1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.3_Gear,multicomponent_link,3,1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-3.00003116394,-3,-6,3,6,3,-3,9,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0.01,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0.01,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0.01,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0.1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0.1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,0.1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.6,multicomponent_link,3,1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-6.00006068682,-6,-12,6,12,3,-9,15,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0.01,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0.01,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0.01,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0.1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0.1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,0.1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL3.9,multicomponent_link,3,1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-9.00009014374,-9,-18,9,18,3,-15,21,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0.01,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0.01,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0.01,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0.1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0.1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,0.1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.15,multicomponent_link,3,1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-30.0003726246,-30,-60,30,60,3,-57,63,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0.01,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0.01,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0.01,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0.1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0.1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,0.1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,1,C0_CANON_ATTACHED_BASELINE,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,1,C1_COMPENSATED_NEUTRAL_MATTER,1,1;1;1,1;1;1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
knot_TL6.9,multicomponent_link,3,1,C2_COMPENSATED_NEUTRAL_ANTIMATTER,-1,-1;-1;-1,-1;-1;-1,YES,YES,YES,-18.000261821,-18,-36,18,36,3,-33,39,,LINK_CANON_CANDIDATE_EXACT_COMPENSATED,H/Gamma^2 = sum_i SL_i + 2 sum_ij Lk_ij + higher. Self SL_i here is attachment-only unless component SL_geom is supplied.
