field_mT,signal_raw,source_file,figure_id,channel_raw,channel,chirality_class,channel_group,baseline,signal_bc,kappa_sst_m2_s,h_unit_sst_m4_s2
342.45748,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.46334,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.46921,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.47507,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.48094,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.4868,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.49267,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.49853,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.5044,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.51026,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.51613,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.52199,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.52786,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.53372,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.53959,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.54545,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.55132,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.55718,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.56305,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.56891,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.57478,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.58065,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.58651,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.59238,0.0,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,0.0,9.683619203488876e-09,1.8754496175635708e-16
342.59824,-4.33333e-13,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.33333e-13,9.683619203488876e-09,1.8754496175635708e-16
342.60411,-1.542e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.542e-12,9.683619203488876e-09,1.8754496175635708e-16
342.60997,-1.83047e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.83047e-12,9.683619203488876e-09,1.8754496175635708e-16
342.61584,-2.17105e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.17105e-12,9.683619203488876e-09,1.8754496175635708e-16
342.6217,-2.57279e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.57279e-12,9.683619203488876e-09,1.8754496175635708e-16
342.62757,-3.04624e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.04624e-12,9.683619203488876e-09,1.8754496175635708e-16
342.63343,-3.60372e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.60372e-12,9.683619203488876e-09,1.8754496175635708e-16
342.6393,-4.25955e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.25955e-12,9.683619203488876e-09,1.8754496175635708e-16
342.64516,-5.03041e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.03041e-12,9.683619203488876e-09,1.8754496175635708e-16
342.65103,-5.93567e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.93567e-12,9.683619203488876e-09,1.8754496175635708e-16
342.65689,-6.99781e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.99781e-12,9.683619203488876e-09,1.8754496175635708e-16
342.66276,-8.24293e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-8.24293e-12,9.683619203488876e-09,1.8754496175635708e-16
342.66862,-9.70125e-12,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-9.70125e-12,9.683619203488876e-09,1.8754496175635708e-16
342.67449,-1.14077e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.14077e-11,9.683619203488876e-09,1.8754496175635708e-16
342.68035,-1.34029e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.34029e-11,9.683619203488876e-09,1.8754496175635708e-16
342.68622,-1.57335e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.57335e-11,9.683619203488876e-09,1.8754496175635708e-16
342.69208,-1.95127e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.95127e-11,9.683619203488876e-09,1.8754496175635708e-16
342.69795,-2.46359e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.46359e-11,9.683619203488876e-09,1.8754496175635708e-16
342.70381,-2.88937e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.88937e-11,9.683619203488876e-09,1.8754496175635708e-16
342.70968,-3.38591e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.38591e-11,9.683619203488876e-09,1.8754496175635708e-16
342.71554,-3.96444e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.96444e-11,9.683619203488876e-09,1.8754496175635708e-16
342.72141,-4.67893e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.67893e-11,9.683619203488876e-09,1.8754496175635708e-16
342.72727,-5.47241e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.47241e-11,9.683619203488876e-09,1.8754496175635708e-16
342.73314,-6.39229e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.39229e-11,9.683619203488876e-09,1.8754496175635708e-16
342.739,-7.46055e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-7.46055e-11,9.683619203488876e-09,1.8754496175635708e-16
342.74487,-8.70007e-11,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-8.70007e-11,9.683619203488876e-09,1.8754496175635708e-16
342.75073,-1.0137e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.0137e-10,9.683619203488876e-09,1.8754496175635708e-16
342.7566,-1.18015e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.18015e-10,9.683619203488876e-09,1.8754496175635708e-16
342.76246,-1.37278e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.37278e-10,9.683619203488876e-09,1.8754496175635708e-16
342.76833,-1.59551e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.59551e-10,9.683619203488876e-09,1.8754496175635708e-16
342.77419,-1.88516e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.88516e-10,9.683619203488876e-09,1.8754496175635708e-16
342.78006,-2.20827e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.20827e-10,9.683619203488876e-09,1.8754496175635708e-16
342.78592,-2.56175e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.56175e-10,9.683619203488876e-09,1.8754496175635708e-16
342.79179,-2.96937e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.96937e-10,9.683619203488876e-09,1.8754496175635708e-16
342.79765,-3.43903e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.43903e-10,9.683619203488876e-09,1.8754496175635708e-16
342.80352,-3.97971e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.97971e-10,9.683619203488876e-09,1.8754496175635708e-16
342.80938,-4.60162e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.60162e-10,9.683619203488876e-09,1.8754496175635708e-16
342.81525,-5.32401e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.32401e-10,9.683619203488876e-09,1.8754496175635708e-16
342.82111,-6.14699e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.14699e-10,9.683619203488876e-09,1.8754496175635708e-16
342.82698,-7.0905e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-7.0905e-10,9.683619203488876e-09,1.8754496175635708e-16
342.83284,-8.17216e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-8.17216e-10,9.683619203488876e-09,1.8754496175635708e-16
342.83871,-9.41115e-10,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-9.41115e-10,9.683619203488876e-09,1.8754496175635708e-16
342.84457,-1.08924e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.08924e-09,9.683619203488876e-09,1.8754496175635708e-16
342.85044,-1.25568e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.25568e-09,9.683619203488876e-09,1.8754496175635708e-16
342.8563,-1.44293e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.44293e-09,9.683619203488876e-09,1.8754496175635708e-16
342.86217,-1.65677e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.65677e-09,9.683619203488876e-09,1.8754496175635708e-16
342.86804,-1.90077e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.90077e-09,9.683619203488876e-09,1.8754496175635708e-16
342.8739,-2.17897e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.17897e-09,9.683619203488876e-09,1.8754496175635708e-16
342.87977,-2.49588e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.49588e-09,9.683619203488876e-09,1.8754496175635708e-16
342.88563,-2.85659e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.85659e-09,9.683619203488876e-09,1.8754496175635708e-16
342.8915,-3.26686e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.26686e-09,9.683619203488876e-09,1.8754496175635708e-16
342.89736,-3.73458e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.73458e-09,9.683619203488876e-09,1.8754496175635708e-16
342.90323,-4.26832e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.26832e-09,9.683619203488876e-09,1.8754496175635708e-16
342.90909,-4.88214e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.88214e-09,9.683619203488876e-09,1.8754496175635708e-16
342.91496,-5.56639e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.56639e-09,9.683619203488876e-09,1.8754496175635708e-16
342.92082,-6.34155e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.34155e-09,9.683619203488876e-09,1.8754496175635708e-16
342.92669,-7.21896e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-7.21896e-09,9.683619203488876e-09,1.8754496175635708e-16
342.93255,-8.21131e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-8.21131e-09,9.683619203488876e-09,1.8754496175635708e-16
342.93842,-9.33275e-09,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-9.33275e-09,9.683619203488876e-09,1.8754496175635708e-16
342.94428,-1.0599e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.0599e-08,9.683619203488876e-09,1.8754496175635708e-16
342.95015,-1.20277e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.20277e-08,9.683619203488876e-09,1.8754496175635708e-16
342.95601,-1.36422e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.36422e-08,9.683619203488876e-09,1.8754496175635708e-16
342.96188,-1.5481e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.5481e-08,9.683619203488876e-09,1.8754496175635708e-16
342.96774,-1.7531e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.7531e-08,9.683619203488876e-09,1.8754496175635708e-16
342.97361,-1.98343e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.98343e-08,9.683619203488876e-09,1.8754496175635708e-16
342.97947,-2.24229e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.24229e-08,9.683619203488876e-09,1.8754496175635708e-16
342.98534,-2.53297e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.53297e-08,9.683619203488876e-09,1.8754496175635708e-16
342.9912,-2.85915e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.85915e-08,9.683619203488876e-09,1.8754496175635708e-16
342.99707,-3.22486e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.22486e-08,9.683619203488876e-09,1.8754496175635708e-16
343.00293,-3.63514e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.63514e-08,9.683619203488876e-09,1.8754496175635708e-16
343.0088,-4.09781e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.09781e-08,9.683619203488876e-09,1.8754496175635708e-16
343.01466,-4.61167e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.61167e-08,9.683619203488876e-09,1.8754496175635708e-16
343.02053,-5.18606e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.18606e-08,9.683619203488876e-09,1.8754496175635708e-16
343.02639,-5.82778e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.82778e-08,9.683619203488876e-09,1.8754496175635708e-16
343.03226,-6.54412e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.54412e-08,9.683619203488876e-09,1.8754496175635708e-16
343.03812,-7.34265e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-7.34265e-08,9.683619203488876e-09,1.8754496175635708e-16
343.04399,-8.23297e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-8.23297e-08,9.683619203488876e-09,1.8754496175635708e-16
343.04985,-9.23045e-08,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-9.23045e-08,9.683619203488876e-09,1.8754496175635708e-16
343.05572,-1.03341e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.03341e-07,9.683619203488876e-09,1.8754496175635708e-16
343.06158,-1.15613e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.15613e-07,9.683619203488876e-09,1.8754496175635708e-16
343.06745,-1.29246e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.29246e-07,9.683619203488876e-09,1.8754496175635708e-16
343.07331,-1.44382e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.44382e-07,9.683619203488876e-09,1.8754496175635708e-16
343.07918,-1.61172e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.61172e-07,9.683619203488876e-09,1.8754496175635708e-16
343.08504,-1.79881e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.79881e-07,9.683619203488876e-09,1.8754496175635708e-16
343.09091,-2.00534e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.00534e-07,9.683619203488876e-09,1.8754496175635708e-16
343.09677,-2.23377e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.23377e-07,9.683619203488876e-09,1.8754496175635708e-16
343.10264,-2.48644e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.48644e-07,9.683619203488876e-09,1.8754496175635708e-16
343.1085,-2.76571e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-2.76571e-07,9.683619203488876e-09,1.8754496175635708e-16
343.11437,-3.07461e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.07461e-07,9.683619203488876e-09,1.8754496175635708e-16
343.12023,-3.41628e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.41628e-07,9.683619203488876e-09,1.8754496175635708e-16
343.1261,-3.79206e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-3.79206e-07,9.683619203488876e-09,1.8754496175635708e-16
343.13196,-4.20637e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.20637e-07,9.683619203488876e-09,1.8754496175635708e-16
343.13783,-4.66256e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-4.66256e-07,9.683619203488876e-09,1.8754496175635708e-16
343.1437,-5.16546e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.16546e-07,9.683619203488876e-09,1.8754496175635708e-16
343.14956,-5.71929e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-5.71929e-07,9.683619203488876e-09,1.8754496175635708e-16
343.15543,-6.32667e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.32667e-07,9.683619203488876e-09,1.8754496175635708e-16
343.16129,-6.9938e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-6.9938e-07,9.683619203488876e-09,1.8754496175635708e-16
343.16716,-7.72605e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-7.72605e-07,9.683619203488876e-09,1.8754496175635708e-16
343.17302,-8.53255e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-8.53255e-07,9.683619203488876e-09,1.8754496175635708e-16
343.17889,-9.41368e-07,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-9.41368e-07,9.683619203488876e-09,1.8754496175635708e-16
343.18475,-1.03788e-06,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.03788e-06,9.683619203488876e-09,1.8754496175635708e-16
343.19062,-1.14357e-06,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.14357e-06,9.683619203488876e-09,1.8754496175635708e-16
343.19648,-1.25957e-06,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.25957e-06,9.683619203488876e-09,1.8754496175635708e-16
343.20235,-1.38604e-06,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.38604e-06,9.683619203488876e-09,1.8754496175635708e-16
343.20821,-1.52424e-06,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4c.txt,Fig4c,achiral,achiral,0,achiral_control,0.0,-1.52424e-06,9.683619203488876e-09,1.8754496175635708e-16
