source_type,family,label,p,q,expected_pq,expected_pq_plus_1,torus_status,torus_SL,torus_SL_round,torus_SL_abs_err_vs_pq,core_required_abs_to_pq_plus_1,curve_length_dimless,model,phi_turns,phi_rad,holonomy_status,assumption,n_selected,selected_matches_required,epistemic_status,SL_phys_selected_signed,SL_phys_selected_abs,SL_phys_required_abs,spin_half_compatible,twoomega_integral_turns,core_n_formula
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2.fseries,2,,,,NO_TORUS_TARGET,,,,,15.971653380278573,twoomega_transit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2.fseries,2,,,,NO_TORUS_TARGET,,,,,15.971653380278573,background,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2d.fseries,2,,,,NO_TORUS_TARGET,,,,,22.852349843097144,zero,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2d.fseries,2,,,,NO_TORUS_TARGET,,,,,22.852349843097144,unit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2d.fseries,2,,,,NO_TORUS_TARGET,,,,,22.852349843097144,canon_core_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2d.fseries,2,,,,NO_TORUS_TARGET,,,,,22.852349843097144,twoomega_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2d.fseries,2,,,,NO_TORUS_TARGET,,,,,22.852349843097144,twoomega_transit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2d.fseries,2,,,,NO_TORUS_TARGET,,,,,22.852349843097144,background,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2r.fseries,2,,,,NO_TORUS_TARGET,,,,,20.69857447406561,zero,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2r.fseries,2,,,,NO_TORUS_TARGET,,,,,20.69857447406561,unit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2r.fseries,2,,,,NO_TORUS_TARGET,,,,,20.69857447406561,canon_core_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2r.fseries,2,,,,NO_TORUS_TARGET,,,,,20.69857447406561,twoomega_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2r.fseries,2,,,,NO_TORUS_TARGET,,,,,20.69857447406561,twoomega_transit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,Knots_FourierSeries/5_2/knot.5_2r.fseries,2,,,,NO_TORUS_TARGET,,,,,20.69857447406561,background,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,15,PASS_DERIVED_PQ,14.00417326526092,14,0.0041732652609205445,1,17.2556218507424,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,15,PASS_DERIVED_PQ,14.00417326526092,14,0.0041732652609205445,1,17.2556218507424,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,15,15,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,15,PASS_DERIVED_PQ,14.00417326526092,14,0.0041732652609205445,1,17.2556218507424,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,15,15,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,15,PASS_DERIVED_PQ,14.00417326526092,14,0.0041732652609205445,1,17.2556218507424,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,15,15,15,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,15,PASS_DERIVED_PQ,14.00417326526092,14,0.0041732652609205445,1,17.2556218507424,twoomega_transit,2.7463175136701725,17.2556218507424,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=17.2556, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,17,17,15,True,2.7463175136701725,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,15,PASS_DERIVED_PQ,14.00417326526092,14,0.0041732652609205445,1,17.2556218507424,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,15,15,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,12.686793221495273,13,1.3132067785047266,2,17.7219717492019,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,13,13,15,False,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,12.686793221495273,13,1.3132067785047266,2,17.7219717492019,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,12.686793221495273,13,1.3132067785047266,2,17.7219717492019,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,12.686793221495273,13,1.3132067785047266,2,17.7219717492019,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,12.686793221495273,13,1.3132067785047266,2,17.7219717492019,twoomega_transit,2.820539405220405,17.7219717492019,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=17.722, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,15,True,2.820539405220405,n_core=(1/2π)∮dθ_core
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,12.686793221495273,13,1.3132067785047266,2,17.7219717492019,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000280875479666,6,0.0002808754796657098,1,13.161520848760382,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,6,6,7,False,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000280875479666,6,0.0002808754796657098,1,13.161520848760382,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000280875479666,6,0.0002808754796657098,1,13.161520848760382,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000280875479666,6,0.0002808754796657098,1,13.161520848760382,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,7,7,7,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000280875479666,6,0.0002808754796657098,1,13.161520848760382,twoomega_transit,2.094721101687253,13.161520848760384,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=13.1615, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",2,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,8,8,7,False,2.094721101687253,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,7,PASS_DERIVED_PQ,6.000280875479666,6,0.0002808754796657098,1,13.161520848760382,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,9.000204038609574,9,0.9997959613904257,2,15.634736563628433,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,9,9,11,False,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,9.000204038609574,9,0.9997959613904257,2,15.634736563628433,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,10,10,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,9.000204038609574,9,0.9997959613904257,2,15.634736563628433,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,10,10,11,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,9.000204038609574,9,0.9997959613904257,2,15.634736563628433,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,10,10,11,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,9.000204038609574,9,0.9997959613904257,2,15.634736563628433,twoomega_transit,2.4883456080410586,15.634736563628433,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=15.6347, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",2,True,SELECTS_REQUIRED_IN_TRANSIT_MODEL,11,11,11,False,2.4883456080410586,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,11,SOURCE_FIT_NOT_CANONICAL,9.000204038609574,9,0.9997959613904257,2,15.634736563628433,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,10,10,11,True,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2/knot_5.2.fseries,2,,,,NO_TORUS_TARGET,,,,,16.193025219920933,zero,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2/knot_5.2.fseries,2,,,,NO_TORUS_TARGET,,,,,16.193025219920933,unit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2/knot_5.2.fseries,2,,,,NO_TORUS_TARGET,,,,,16.193025219920933,canon_core_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2/knot_5.2.fseries,2,,,,NO_TORUS_TARGET,,,,,16.193025219920933,twoomega_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2/knot_5.2.fseries,2,,,,NO_TORUS_TARGET,,,,,16.193025219920933,twoomega_transit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2/knot_5.2.fseries,2,,,,NO_TORUS_TARGET,,,,,16.193025219920933,background,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2.1/knot_5.2.1.fseries,2,,,,NO_TORUS_TARGET,,,,,17.894017154812907,zero,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2.1/knot_5.2.1.fseries,2,,,,NO_TORUS_TARGET,,,,,17.894017154812907,unit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2.1/knot_5.2.1.fseries,2,,,,NO_TORUS_TARGET,,,,,17.894017154812907,canon_core_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2.1/knot_5.2.1.fseries,2,,,,NO_TORUS_TARGET,,,,,17.894017154812907,twoomega_cycle,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2.1/knot_5.2.1.fseries,2,,,,NO_TORUS_TARGET,,,,,17.894017154812907,twoomega_transit,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,control_twist,knotplot/knot_5.2.1/knot_5.2.1.fseries,2,,,,NO_TORUS_TARGET,,,,,17.894017154812907,background,nan,nan,NO_TORUS_REQUIREMENT,non-torus/control row; no pq+1 target,,,NO_TORUS_REQUIREMENT,,,,,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,11.00065574825916,11,2.9993442517408404,4,17.278988271040575,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,11,11,15,False,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,11.00065574825916,11,2.9993442517408404,4,17.278988271040575,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,12,12,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,11.00065574825916,11,2.9993442517408404,4,17.278988271040575,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,12,12,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,11.00065574825916,11,2.9993442517408404,4,17.278988271040575,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,12,12,15,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,11.00065574825916,11,2.9993442517408404,4,17.278988271040575,twoomega_transit,2.7500363949629896,17.278988271040575,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=17.279, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,14,14,15,True,2.7500363949629896,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,15,SOURCE_FIT_NOT_CANONICAL,11.00065574825916,11,2.9993442517408404,4,17.278988271040575,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,12,12,15,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001843461260249,15,2.9981565387397513,4,19.79977854746545,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,15,15,19,False,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001843461260249,15,2.9981565387397513,4,19.79977854746545,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001843461260249,15,2.9981565387397513,4,19.79977854746545,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001843461260249,15,2.9981565387397513,4,19.79977854746545,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001843461260249,15,2.9981565387397513,4,19.79977854746545,twoomega_transit,3.1512326279539944,19.799778547465454,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=19.7998, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",3,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,18,18,19,True,3.1512326279539944,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,19,SOURCE_FIT_NOT_CANONICAL,15.001843461260249,15,2.9981565387397513,4,19.79977854746545,background,1.0,6.283185307179586,EXTERNAL_BACKGROUND_INPUT,uses user-specified Φ_bg/(2π)=1 with sign_mode=unsigned,1,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,16,16,19,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,7,PASS_DERIVED_PQ,-6.0002685496797366,-6,0.00026854967973655164,1,13.244103815437105,zero,0.0,0.0,NULL_BACKGROUND,Φ_bg=0; selects n=0 unless other terms intervene,0,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-6,6,7,False,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,7,PASS_DERIVED_PQ,-6.0002685496797366,-6,0.00026854967973655164,1,13.244103815437105,unit,1.0,6.283185307179586,INPUT_UNIT_HOLONOMY,assumes one unsigned 2π core holonomy; tests consequences only,1,True,SELECTS_REQUIRED_BY_INPUT_ASSUMPTION,-7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,7,PASS_DERIVED_PQ,-6.0002685496797366,-6,0.00026854967973655164,1,13.244103815437105,canon_core_cycle,1.0000000000000002,6.283185307179587,CANON_CORE_CYCLE_CLOSURE,"computed from canonical core cycle: Ω_core=v_swirl/r_c=7.76344e+20 s^-1, T_core=2π r_c/v_swirl=8.0933e-21 s, ΩT/(2π)=1; does not use pq+1 or curve length",1,True,SELECTS_REQUIRED_BY_CANON_CORE_CYCLE,-7,7,7,True,,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,7,PASS_DERIVED_PQ,-6.0002685496797366,-6,0.00026854967973655164,1,13.244103815437105,twoomega_cycle,1.0,6.283185307179586,CLOSURE_ASSUMPTION_SELECTS_PLUS_ONE,"uses Ω_core T_cycle=2π (equivalently (1/4π)∫ω_core dt=1); closure assumption, not derived from curve length",1,True,SELECTS_REQUIRED_BY_CLOSURE_ASSUMPTION,-7,7,7,True,1.0,n_core=(1/2π)∮dθ_core
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,7,PASS_DERIVED_PQ,-6.0002685496797366,-6,0.00026854967973655164,1,13.244103815437105,twoomega_transit,2.1078645890490466,13.244103815437105,DIAGNOSTIC_TRANSIT_MODEL,"Φ=Ω_core L/v with L_dimless=13.2441, length_unit=1.40897e-15 m, Ω=7.76344e+20 s^-1, v=1.09385e+06 m/s",2,False,DOES_NOT_SELECT_REQUIRED_CORE_TWIST,-8,8,7,False,2.1078645890490466,n_core=(1/2π)∮dθ_core
