source_type,family,label,p,q,expected_pq,torus_status,scenario,scenario_status,epistemic_label,parity,allowed_n,holonomy_model,attachment,chirality,phi_turns,phi_integer_error,center_n0,selected_n_core,selected_degenerate,E_selected,C_T,L_est,energy_prefactor,SL_torus_round,SL_phys_signed,SL_phys_abs,matches_pq,matches_pq_plus_1,gate_pass_FR,gate_pass_attachment,gate_pass_energy,gate_pass_integer_holonomy,notes
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,18.601547644030106,1.0611594895177299,13,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.231920221780145e-32,1.0,18.601547644030106,1.0611594895177299,13,14,14,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.231920221780145e-32,1.0,18.601547644030106,1.0611594895177299,13,-14,14,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2642297740494044,1.0,18.601547644030106,1.0611594895177299,13,16,16,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,21.017894472252397,0.9391620472849082,15,15,15,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.9391620472849082,1.0,21.017894472252397,0.9391620472849082,15,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,21.017894472252397,0.9391620472849082,15,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,4.630426392314946e-32,1.0,21.017894472252397,0.9391620472849082,15,16,16,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,4.630426392314946e-32,1.0,21.017894472252397,0.9391620472849082,15,-16,16,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.23385228893598953,1.0,21.017894472252397,0.9391620472849082,15,18,18,True,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,23.598575592322774,0.8364576380872916,-19,-19,19,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.8364576380872916,1.0,23.598575592322774,0.8364576380872916,-19,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,23.598575592322774,0.8364576380872916,-19,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,4.1240545597535644e-32,1.0,23.598575592322774,0.8364576380872916,-19,-20,20,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,4.1240545597535644e-32,1.0,23.598575592322774,0.8364576380872916,-19,20,20,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.20827878834137378,1.0,23.598575592322774,0.8364576380872916,-19,-16,16,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,13.958945199004326,1.4140902855315092,6,6,6,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.4140902855315092,1.0,13.958945199004326,1.4140902855315092,6,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,13.958945199004326,1.4140902855315092,6,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,6.972003391928909e-32,1.0,13.958945199004326,1.4140902855315092,6,7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,6.972003391928909e-32,1.0,13.958945199004326,1.4140902855315092,6,-7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.35210989518763147,1.0,13.958945199004326,1.4140902855315092,6,9,9,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,14.510720078031326,1.360319039718995,1,1,1,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.360319039718995,1.0,14.510720078031326,1.360319039718995,1,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,14.510720078031326,1.360319039718995,1,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,6.70689068163815e-32,1.0,14.510720078031326,1.360319039718995,1,2,2,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,6.70689068163815e-32,1.0,14.510720078031326,1.360319039718995,1,-2,2,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.3387208012090696,1.0,14.510720078031326,1.360319039718995,1,4,4,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.741289173235884,1.1126141178036175,6,6,6,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1126141178036175,1.0,17.741289173235884,1.1126141178036175,6,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.741289173235884,1.1126141178036175,6,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.485611125826495e-32,1.0,17.741289173235884,1.1126141178036175,6,7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.485611125826495e-32,1.0,17.741289173235884,1.1126141178036175,6,-7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2770420279472187,1.0,17.741289173235884,1.1126141178036175,6,9,9,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.50385098735928,1.127706629611606,10,10,10,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.127706629611606,1.0,17.50385098735928,1.127706629611606,10,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.50385098735928,1.127706629611606,10,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.560022954119674e-32,1.0,17.50385098735928,1.127706629611606,10,11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.560022954119674e-32,1.0,17.50385098735928,1.127706629611606,10,-11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.28080007847991967,1.0,17.50385098735928,1.127706629611606,10,13,13,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.126310633971194,1.1525663188091813,3,3,3,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1525663188091813,1.0,17.126310633971194,1.1525663188091813,3,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.126310633971194,1.1525663188091813,3,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.682590684894125e-32,1.0,17.126310633971194,1.1525663188091813,3,4,4,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.682590684894125e-32,1.0,17.126310633971194,1.1525663188091813,3,-4,4,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2869901659498051,1.0,17.126310633971194,1.1525663188091813,3,6,6,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,28.515531083138516,0.6922265885432056,10,10,10,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.6922265885432056,1.0,28.515531083138516,0.6922265885432056,10,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,28.515531083138516,0.6922265885432056,10,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,3.412940582851538e-32,1.0,28.515531083138516,0.6922265885432056,10,11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,3.412940582851538e-32,1.0,28.515531083138516,0.6922265885432056,10,-11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.1723651127738468,1.0,28.515531083138516,0.6922265885432056,10,13,13,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.25626652727593,1.1438864119870975,14,14,14,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1438864119870975,1.0,17.25626652727593,1.1438864119870975,14,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
