figure_id,source_file,field_mT,channel,channel_type,chirality_class,signal_raw,signal_bc
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.20235,achiral,achiral_control,0,0.84957401,0.8495740100000071
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.20821,achiral,achiral_control,0,0.83493208,0.8349320800000071
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.21408,achiral,achiral_control,0,0.81985281,0.819852810000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.21994,achiral,achiral_control,0,0.80437305,0.804373050000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.22581,achiral,achiral_control,0,0.78852967,0.788529670000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.23167,achiral,achiral_control,0,0.77235944,0.772359440000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.23754,achiral,achiral_control,0,0.75589889,0.755898890000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.2434,achiral,achiral_control,0,0.73918424,0.739184240000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.24927,achiral,achiral_control,0,0.72225128,0.722251280000007
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.25513,achiral,achiral_control,0,0.70513522,0.7051352200000068
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.261,achiral,achiral_control,0,0.68787067,0.6878706700000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.26686,achiral,achiral_control,0,0.6704915,0.6704915000000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.27273,achiral,achiral_control,0,0.65303077,0.6530307700000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.27859,achiral,achiral_control,0,0.63552064,0.6355206400000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.28446,achiral,achiral_control,0,0.6179923,0.6179923000000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.29032,achiral,achiral_control,0,0.60047593,0.6004759300000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.29619,achiral,achiral_control,0,0.58300059,0.5830005900000069
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.30205,achiral,achiral_control,0,0.56559421,0.5655942100000068
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.30792,achiral,achiral_control,0,0.54828352,0.5482835200000068
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.31378,achiral,achiral_control,0,0.53109402,0.5310940200000068
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.31965,achiral,achiral_control,0,0.51404994,0.5140499400000068
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.32551,achiral,achiral_control,0,0.49717421,0.4971742100000068
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.33138,achiral,achiral_control,0,0.48048845,0.48048845000000673
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.33724,achiral,achiral_control,0,0.46401294,0.4640129400000067
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.34311,achiral,achiral_control,0,0.44776663,0.4477666300000067
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.34897,achiral,achiral_control,0,0.43176711,0.4317671100000067
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.35484,achiral,achiral_control,0,0.41603064,0.41603064000000667
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.3607,achiral,achiral_control,0,0.40057213,0.4005721300000067
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.36657,achiral,achiral_control,0,0.38540517,0.3854051700000067
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.37243,achiral,achiral_control,0,0.37054205,0.3705420500000067
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.3783,achiral,achiral_control,0,0.35599375,0.3559937500000066
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.38416,achiral,achiral_control,0,0.34177001,0.3417700100000066
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.39003,achiral,achiral_control,0,0.32787934,0.3278793400000066
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.39589,achiral,achiral_control,0,0.31432902,0.3143290200000066
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.40176,achiral,achiral_control,0,0.30112519,0.30112519000000654
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.40762,achiral,achiral_control,0,0.28827286,0.28827286000000657
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.41349,achiral,achiral_control,0,0.27577594,0.27577594000000655
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.41935,achiral,achiral_control,0,0.2636373,0.2636373000000065
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.42522,achiral,achiral_control,0,0.25185883,0.2518588300000065
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.43109,achiral,achiral_control,0,0.24044143,0.2404414300000065
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.43695,achiral,achiral_control,0,0.22938514,0.22938514000000645
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.44282,achiral,achiral_control,0,0.21868909,0.21868909000000647
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.44868,achiral,achiral_control,0,0.20835165,0.20835165000000644
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.45455,achiral,achiral_control,0,0.1983704,0.19837040000000644
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.46041,achiral,achiral_control,0,0.18874223,0.18874223000000642
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.46628,achiral,achiral_control,0,0.17946336,0.1794633600000064
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.47214,achiral,achiral_control,0,0.1705294,0.17052940000000638
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.47801,achiral,achiral_control,0,0.16193539,0.1619353900000064
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.48387,achiral,achiral_control,0,0.15367588,0.15367588000000634
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.48974,achiral,achiral_control,0,0.14574494,0.14574494000000635
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.4956,achiral,achiral_control,0,0.13813622,0.13813622000000633
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.50147,achiral,achiral_control,0,0.13084299,0.13084299000000632
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.50733,achiral,achiral_control,0,0.1238582,0.1238582000000063
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.5132,achiral,achiral_control,0,0.11717449,0.11717449000000629
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.51906,achiral,achiral_control,0,0.11078429,0.11078429000000627
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.52493,achiral,achiral_control,0,0.10467977,0.10467977000000626
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.53079,achiral,achiral_control,0,0.098852967,0.09885296700000624
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.53666,achiral,achiral_control,0,0.093295764,0.09329576400000623
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.54252,achiral,achiral_control,0,0.087999941,0.08799994100000622
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.54839,achiral,achiral_control,0,0.08295721,0.0829572100000062
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.55425,achiral,achiral_control,0,0.078159241,0.0781592410000062
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.56012,achiral,achiral_control,0,0.073597687,0.07359768700000617
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.56598,achiral,achiral_control,0,0.069264218,0.06926421800000615
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.57185,achiral,achiral_control,0,0.065150541,0.06515054100000614
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.57771,achiral,achiral_control,0,0.061248419,0.061248419000006125
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.58358,achiral,achiral_control,0,0.0575497,0.057549700000006115
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.58944,achiral,achiral_control,0,0.05404633,0.05404633000000609
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.59531,achiral,achiral_control,0,0.05073037,0.050730370000006075
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.60117,achiral,achiral_control,0,0.047594016,0.04759401600000607
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.60704,achiral,achiral_control,0,0.044629609,0.04462960900000605
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.6129,achiral,achiral_control,0,0.041829651,0.04182965100000604
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.61877,achiral,achiral_control,0,0.03918681,0.039186810000006025
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.62463,achiral,achiral_control,0,0.036693936,0.03669393600000601
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.6305,achiral,achiral_control,0,0.034344063,0.034344063000005996
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.63636,achiral,achiral_control,0,0.032130423,0.03213042300000598
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.64223,achiral,achiral_control,0,0.030046443,0.030046443000005963
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.64809,achiral,achiral_control,0,0.028085759,0.02808575900000595
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.65396,achiral,achiral_control,0,0.026242207,0.026242207000005933
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.65982,achiral,achiral_control,0,0.024509837,0.02450983700000592
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.66569,achiral,achiral_control,0,0.022882909,0.022882909000005905
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.67155,achiral,achiral_control,0,0.021355891,0.02135589100000589
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.67742,achiral,achiral_control,0,0.019923466,0.019923466000005875
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.68328,achiral,achiral_control,0,0.01858052,0.01858052000000586
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.68915,achiral,achiral_control,0,0.017322152,0.017322152000005846
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.69501,achiral,achiral_control,0,0.016143662,0.016143662000005832
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.70088,achiral,achiral_control,0,0.015040556,0.015040556000005817
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.70674,achiral,achiral_control,0,0.014008534,0.0140085340000058
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.71261,achiral,achiral_control,0,0.013043493,0.013043493000005787
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.71848,achiral,achiral_control,0,0.012141519,0.012141519000005771
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.72434,achiral,achiral_control,0,0.011298887,0.011298887000005758
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.73021,achiral,achiral_control,0,0.010512047,0.010512047000005744
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.73607,achiral,achiral_control,0,0.00977763,0.009777630000005729
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.74194,achiral,achiral_control,0,0.009092434,0.009092434000005714
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.7478,achiral,achiral_control,0,0.008453423,0.008453423000005698
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.75367,achiral,achiral_control,0,0.00785772,0.007857720000005685
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.75953,achiral,achiral_control,0,0.0073026,0.007302600000005669
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.7654,achiral,achiral_control,0,0.006785489,0.006785489000005654
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.77126,achiral,achiral_control,0,0.006303953,0.00630395300000564
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.77713,achiral,achiral_control,0,0.005855694,0.005855694000005625
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.78299,achiral,achiral_control,0,0.005438546,0.00543854600000561
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.78886,achiral,achiral_control,0,0.005050467,0.005050467000005596
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.79472,achiral,achiral_control,0,0.004689534,0.004689534000005582
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.80059,achiral,achiral_control,0,0.004353941,0.004353941000005567
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.80645,achiral,achiral_control,0,0.004041986,0.004041986000005552
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.81232,achiral,achiral_control,0,0.003752074,0.003752074000005537
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.81818,achiral,achiral_control,0,0.003482706,0.003482706000005522
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.82405,achiral,achiral_control,0,0.003232479,0.0032324790000055072
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.82991,achiral,achiral_control,0,0.003000076,0.003000076000005493
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.83578,achiral,achiral_control,0,0.002784263,0.002784263000005478
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.84164,achiral,achiral_control,0,0.002583889,0.0025838890000054633
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.84751,achiral,achiral_control,0,0.002397874,0.0023978740000054487
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.85337,achiral,achiral_control,0,0.002225212,0.002225212000005434
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.85924,achiral,achiral_control,0,0.00206496,0.002064960000005419
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.8651,achiral,achiral_control,0,0.001916241,0.0019162410000054045
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.87097,achiral,achiral_control,0,0.001778234,0.0017782340000053899
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.87683,achiral,achiral_control,0,0.001650178,0.0016501780000053752
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.8827,achiral,achiral_control,0,0.00153136,0.0015313600000053606
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.88856,achiral,achiral_control,0,0.001421118,0.0014211180000053458
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.89443,achiral,achiral_control,0,0.001318834,0.001318834000005331
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.90029,achiral,achiral_control,0,0.001223936,0.0012239360000053162
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.90616,achiral,achiral_control,0,0.00113589,0.0011358900000053016
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.91202,achiral,achiral_control,0,0.001054199,0.001054199000005287
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.91789,achiral,achiral_control,0,0.000978404,0.0009784040000052723
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.92375,achiral,achiral_control,0,0.000908076,0.0009080760000052575
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.92962,achiral,achiral_control,0,0.000842818,0.0008428180000052427
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.93548,achiral,achiral_control,0,0.000782262,0.0007822620000052282
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.94135,achiral,achiral_control,0,0.000726066,0.0007260660000052134
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.94721,achiral,achiral_control,0,0.000673912,0.0006739120000051988
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.95308,achiral,achiral_control,0,0.000625505,0.000625505000005184
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.95894,achiral,achiral_control,0,0.000580575,0.0005805750000051692
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.96481,achiral,achiral_control,0,0.000538866,0.0005388660000051546
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.97067,achiral,achiral_control,0,0.000500146,0.0005001460000051399
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.97654,achiral,achiral_control,0,0.000464198,0.0004641980000051251
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.9824,achiral,achiral_control,0,0.00043082,0.00043082000000511044
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.98827,achiral,achiral_control,0,0.000399825,0.0003998250000050957
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,345.99413,achiral,achiral_control,0,0.000371044,0.00037104400000508107
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.0,achiral,achiral_control,0,0.000344313,0.0003443130000050663
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.00587,achiral,achiral_control,0,0.000319487,0.00031948700000505165
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.01173,achiral,achiral_control,0,0.000296428,0.00029642800000503693
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.0176,achiral,achiral_control,0,0.000275009,0.0002750090000050222
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.02346,achiral,achiral_control,0,0.000255112,0.0002551120000050075
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.02933,achiral,achiral_control,0,0.000236628,0.0002366280000049928
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.03519,achiral,achiral_control,0,0.000219456,0.0002194560000049781
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.04106,achiral,achiral_control,0,0.000203503,0.00020350300000496338
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.04692,achiral,achiral_control,0,0.000188682,0.00018868200000494867
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.05279,achiral,achiral_control,0,0.000174912,0.00017491200000493396
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.05865,achiral,achiral_control,0,0.000162119,0.00016211900000491928
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.06452,achiral,achiral_control,0,0.000150234,0.00015023400000490456
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.07038,achiral,achiral_control,0,0.000139192,0.00013919200000488987
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.07625,achiral,achiral_control,0,0.000128934,0.00012893400000487515
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.08211,achiral,achiral_control,0,0.000119405,0.00011940500000486044
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.08798,achiral,achiral_control,0,0.000110553,0.00011055300000484572
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.09384,achiral,achiral_control,0,0.000102333,0.00010233300000483103
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.09971,achiral,achiral_control,0,9.46982e-05,9.46982000048163e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.10557,achiral,achiral_control,0,8.76092e-05,8.760920000480161e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.11144,achiral,achiral_control,0,8.10279e-05,8.102790000478689e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.1173,achiral,achiral_control,0,7.49187e-05,7.49187000047722e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.12317,achiral,achiral_control,0,6.92486e-05,6.924860000475748e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.12903,achiral,achiral_control,0,6.39872e-05,6.398720000474278e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.1349,achiral,achiral_control,0,5.91058e-05,5.910580000472807e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.14076,achiral,achiral_control,0,5.4578e-05,5.457800000471337e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.14663,achiral,achiral_control,0,5.0379e-05,5.0379000004698654e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.15249,achiral,achiral_control,0,4.64862e-05,4.6486200004683966e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.15836,achiral,achiral_control,0,4.28779e-05,4.2877900004669244e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.16422,achiral,achiral_control,0,3.9534e-05,3.9534000004654546e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.17009,achiral,achiral_control,0,3.64367e-05,3.643670000463983e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.17595,achiral,achiral_control,0,3.35677e-05,3.356770000462514e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.18182,achiral,achiral_control,0,3.0912e-05,3.091200000461042e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.18768,achiral,achiral_control,0,2.84534e-05,2.8453400004595724e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.19355,achiral,achiral_control,0,2.61792e-05,2.6179200004581003e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.19941,achiral,achiral_control,0,2.40751e-05,2.407510000456631e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.20528,achiral,achiral_control,0,2.21304e-05,2.2130400004551593e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.21114,achiral,achiral_control,0,2.03326e-05,2.0332600004536897e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.21701,achiral,achiral_control,0,1.86721e-05,1.867210000452218e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.22287,achiral,achiral_control,0,1.71389e-05,1.7138900004507485e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.22874,achiral,achiral_control,0,1.57233e-05,1.5723300004492763e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.2346,achiral,achiral_control,0,1.44178e-05,1.4417800004478071e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.24047,achiral,achiral_control,0,1.32139e-05,1.3213900004463354e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.24633,achiral,achiral_control,0,1.2104e-05,1.2104000004448659e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.2522,achiral,achiral_control,0,1.10815e-05,1.108150000443394e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.25806,achiral,achiral_control,0,1.01403e-05,1.0140300004419247e-05
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.26393,achiral,achiral_control,0,9.27376e-06,9.273760004404527e-06
Fig4a,CASTLE-NWU-UNIPR-Eckvahl-Science2023-Fig4a.txt,346.26979,achiral,achiral_control,0,8.47653e-06,8.476530004389833e-06
