label,source_type,p,q,expected_pq,torus_SL_round,model,phi_turns,n_core,E_spring,E_abs,E_odd_bonus,E_total,selected,matches_required
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
ideal:9:1:1,ideal,2,9,18,15,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,-3,1589.3290116495482,0.0,-0.0,1589.3290116495482,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,-2,1127.8316037588163,0.0,0.0,1127.8316037588163,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,-1,745.2910310767994,0.0,-0.0,745.2910310767994,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,0,441.7072936034974,0.0,0.0,441.7072936034974,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,1,217.0803913389102,0.0,-0.0,217.0803913389102,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,2,71.41032428303788,0.0,0.0,71.41032428303788,False,False
ideal:9:1:1,ideal,2,9,18,15,twoomega_transit,3.3449329519199624,3,4.697092435880423,0.0,-0.0,4.697092435880423,True,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:9:1:1,ideal,2,9,18,15,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
ideal:K11a367,ideal,2,11,22,-19,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,-3,1801.7025609602333,0.0,-0.0,1801.7025609602333,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,-2,1307.7829429460548,0.0,0.0,1307.7829429460548,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,-1,892.8201601405906,0.0,-0.0,892.8201601405906,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,0,556.8142125438413,0.0,0.0,556.8142125438413,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,1,299.7651001558069,0.0,-0.0,299.7651001558069,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,2,121.67282297648742,0.0,0.0,121.67282297648742,False,False
ideal:K11a367,ideal,2,11,22,-19,twoomega_transit,3.7555650401709944,3,22.53738100588278,0.0,-0.0,22.53738100588278,True,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,1,0.0,0.0,-0.0,0.0,True,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
ideal:K11a367,ideal,2,11,22,-19,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,True
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,1,0.0,0.0,-0.0,0.0,True,True
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,True
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,True
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,-3,1076.3890443242453,0.0,-0.0,1076.3890443242453,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,-2,703.585343972523,0.0,0.0,703.585343972523,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,-1,409.7384788295153,0.0,-0.0,409.7384788295153,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,0,194.84844889522242,0.0,0.0,194.84844889522242,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,1,58.915254169644435,0.0,-0.0,58.915254169644435,False,True
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,2,1.9388946527813038,0.0,0.0,1.9388946527813038,True,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,twoomega_transit,2.2216140232349937,3,23.919370344633034,0.0,-0.0,23.919370344633034,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,1,0.0,0.0,-0.0,0.0,True,True
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1.fseries,fseries,2,3,6,6,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,1,0.0,0.0,-0.0,0.0,True,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,1,0.0,0.0,-0.0,0.0,True,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_cycle,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,-3,1112.898949789596,0.0,-0.0,1112.898949789596,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,-2,733.1614827175996,0.0,0.0,733.1614827175996,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,-1,432.38085085431817,0.0,-0.0,432.38085085431817,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,0,210.55705419975152,0.0,0.0,210.55705419975152,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,1,67.69009275389982,0.0,-0.0,67.69009275389982,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,2,3.7799665167629737,0.0,0.0,3.7799665167629737,True,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,twoomega_transit,2.3094312046347416,3,18.826675488340992,0.0,-0.0,18.826675488340992,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,1,0.0,0.0,-0.0,0.0,True,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1p.fseries,fseries,2,3,6,1,background,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,-3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,-2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,-1,39.47841760435743,0.0,-0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,0,0.0,0.0,0.0,0.0,True,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,1,39.47841760435743,0.0,-0.0,39.47841760435743,False,True
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,2,157.91367041742973,0.0,0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,zero,0.0,3,355.3057584392169,0.0,-0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,0,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,1,0.0,0.0,-0.0,0.0,True,True
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,2,39.47841760435743,0.0,0.0,39.47841760435743,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,unit,1.0,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,-2,355.3057584392169,0.0,0.0,355.3057584392169,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,-1,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,0,39.47841760435744,0.0,0.0,39.47841760435744,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,1,7.888609052210118e-31,0.0,-0.0,7.888609052210118e-31,True,True
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,2,39.47841760435742,0.0,0.0,39.47841760435742,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,canon_core_cycle,1.0000000000000002,3,157.91367041742973,0.0,-0.0,157.91367041742973,False,False
Knots_FourierSeries/3_1/knot.3_1u.fseries,fseries,2,3,6,6,twoomega_cycle,1.0,-3,631.6546816697189,0.0,-0.0,631.6546816697189,False,False
