s_m,x_m,y_m,z_m,kappa_m_inv,tau_m_inv,phi_integrated_rad,phi_pt_rad
6.6564267819280686e-14,-9.5066546411379775e-15,-6.1225751476682915e-16,5.8323696812193950e-15,1.1604045384738798e+14,-1.3678338683003959e+14,-4.7831974234479384e+00,-2.8141678272156758e+00
6.6625560883570997e-14,-9.5030242435427116e-15,-5.5305829180256499e-16,5.8478329177486340e-15,1.1610344907021172e+14,-1.2793116084153630e+14,-4.7915812963707589e+00,-2.8272475115222937e+00
6.6686853947861308e-14,-9.4989630631220869e-15,-4.9388339284993330e-16,5.8632821122652091e-15,1.1646928622237286e+14,-1.0354035989101136e+14,-4.7994225892369533e+00,-2.8378199857264219e+00
6.6748147012151631e-14,-9.4944691985527013e-15,-4.3473708262916347e-16,5.8787209799604008e-15,1.1710467509485425e+14,-6.8175116026458703e+13,-4.8057688951723954e+00,-2.8447509781686211e+00
6.6809440076441942e-14,-9.4895396343378752e-15,-3.7562334958510099e-16,5.8941516457194138e-15,1.1795326284640542e+14,-2.7201990656393336e+13,-4.8099475569420047e+00,-2.8475566701967128e+00
6.6870733140732253e-14,-9.4841704974302773e-15,-3.1654585966427026e-16,5.9095744232987870e-15,1.1895075948372831e+14,1.4070778849199133e+13,-4.8116148503041325e+00,-2.8463770816185758e+00
6.6932026205022564e-14,-9.4783573508470159e-15,-2.5750796180662241e-16,5.9249878429462082e-15,1.2002971306670625e+14,5.1222533741283344e+13,-4.8107524091515135e+00,-2.8418457000370272e+00
6.6993319269312887e-14,-9.4720955059802877e-15,-1.9851273667987160e-16,5.9403888927587717e-15,1.2111955918072352e+14,8.1336525287439453e+13,-4.8076128230977959e+00,-2.8349001993690126e+00
6.7054612333603198e-14,-9.4653802259215307e-15,-1.3956308490322319e-16,5.9557734050112140e-15,1.2215334884900570e+14,1.0328456678296653e+14,-4.8026274582242028e+00,-2.8265719144386678e+00
6.7115905397893509e-14,-9.4582072867668954e-15,-8.0661785524077659e-17,5.9711365255472171e-15,1.2307151546858909e+14,1.1766809111284538e+14,-4.7962968306321772e+00,-2.8177910387115928e+00
6.7177198462183820e-14,-9.4505731282087867e-15,-2.1811578439679866e-17,5.9864731572823890e-15,1.2382472006873048e+14,1.2645235556634588e+14,-4.7890845927586794e+00,-2.8092390963361020e+00
6.7238491526474143e-14,-9.4424749666964143e-15,3.6984779774210828e-17,6.0017783037488932e-15,1.2437603467090967e+14,1.3238815789467792e+14,-4.7813339403992892e+00,-2.8012581230278926e+00
6.7299784590764454e-14,-9.4339110279650182e-15,9.5724518803904905e-17,6.0170472738596234e-15,1.2469941628659842e+14,1.3836396987626770e+14,-4.7732194645261750e+00,-2.7938294656613523e+00
6.7361077655054765e-14,-9.4248806499498625e-15,1.5440489305683166e-16,6.0322757138827231e-15,1.2479877421932758e+14,1.4669577185622831e+14,-4.7647387128250855e+00,-2.7866143260003056e+00
6.7422370719345076e-14,-9.4153843202167841e-15,2.1302325576424257e-16,6.0474594796073026e-15,1.2467099975031203e+14,1.5867336831082938e+14,-4.7557472794495848e+00,-2.7790445678306734e+00
6.7483663783635386e-14,-9.4054236471910381e-15,2.7157715407110863e-16,6.0625943900632688e-15,1.2434266983681178e+14,1.7414611418344516e+14,-4.7460217024845486e+00,-2.7704528273777100e+00
6.7544956847925710e-14,-9.3950012676223042e-15,3.3006442500714543e-16,6.0776759270779595e-15,1.2385080065869042e+14,1.9154589108723041e+14,-4.7353477535119941e+00,-2.7602216408123232e+00
6.7606249912216021e-14,-9.3841206959196026e-15,3.8848327023476260e-16,6.0926989561631856e-15,1.2324081895537594e+14,2.0808975373989225e+14,-4.7236073188950387e+00,-2.7479464376791771e+00
6.7667542976506332e-14,-9.3727859039934795e-15,4.4683225460677423e-16,6.1076575070569824e-15,1.2256230014729200e+14,2.2027078994941262e+14,-4.7108528602409043e+00,-2.7335636722082755e+00
6.7728836040796642e-14,-9.3610017291161052e-15,5.0511038346430137e-16,6.1225448354103522e-15,1.2186394367356394e+14,2.2451401062559206e+14,-4.6973517885512575e+00,-2.7174399051270761e+00
6.7790129105086966e-14,-9.3487730251894861e-15,5.6331692793932562e-16,6.1373534982905988e-15,1.2118919459015000e+14,2.1788273649056891e+14,-4.6835906368639062e+00,-2.7003914789267824e+00
6.7851422169377277e-14,-9.3361045434480956e-15,6.2145130279114493e-16,6.1520757076326067e-15,1.2057307999987909e+14,1.9870603879190078e+14,-4.6702359362884396e+00,-2.6835999117961933e+00
6.7912715233667588e-14,-9.3230007025746993e-15,6.7951288308389487e-16,6.1667038170734766e-15,1.2003372211368941e+14,1.6709189328383488e+14,-4.6580566342778944e+00,-2.6684614419957171e+00
6.7974008297957898e-14,-9.3094653768532909e-15,7.3750079932484610e-16,6.1812308887327079e-15,1.1959782726936478e+14,1.2507893257296811e+14,-4.6478150601204575e+00,-2.6563613709405534e+00
6.8035301362248209e-14,-9.2955017403033259e-15,7.9541374363174853e-16,6.1956512560673739e-15,1.1926353345170344e+14,7.6637799677007344e+13,-4.6401485890648981e+00,-2.6484283303317806e+00
6.8096594426538533e-14,-9.2811121826082671e-15,8.5324981770613374e-16,6.2099609880029429e-15,1.1902330607409697e+14,2.7178626196990656e+13,-4.6354512234822272e+00,-2.6453155267384330e+00
6.8157887490828844e-14,-9.2662983070306647e-15,9.1100644946518567e-16,6.2241581664361718e-15,1.1886523994661922e+14,-1.7096693791709902e+13,-4.6337853621994123e+00,-2.6470497674040310e+00
6.8219180555119154e-14,-9.2510610127754303e-15,9.6868039662180170e-16,6.2382429113801505e-15,1.1876063749976423e+14,-5.0139292026335398e+13,-4.6348332709511402e+00,-2.6529748441039951e+00
6.8280473619409465e-14,-9.2354006549675281e-15,1.0262678434876345e-15,6.2522171230986537e-15,1.1868764039906800e+14,-6.6990941356835016e+13,-4.6379064618007808e+00,-2.6618006386163557e+00
6.8341766683699789e-14,-9.2193172655454561e-15,1.0837645835608691e-15,6.2660839537844264e-15,1.1862553351953678e+14,-6.4672353781178359e+13,-4.6420125418762339e+00,-2.6717558343395362e+00
6.8403059747990100e-14,-9.2028108093148775e-15,1.1411662670353020e-15,6.2798470660397993e-15,1.1855794842500947e+14,-4.2807271819615273e+13,-4.6459765086143499e+00,-2.6808187772197711e+00
6.8464352812280410e-14,-9.1858813285161383e-15,1.1984686532781111e-15,6.2935097475944334e-15,1.1847697320142455e+14,-3.9247300084132422e+12,-4.6486002974780822e+00,-2.6870068537700096e+00
6.8525645876570721e-14,-9.1685295159006875e-15,1.2556679673968319e-15,6.3070741380309639e-15,1.1838615073024534e+14,4.6640826558293531e+13,-4.6488408562068102e+00,-2.6886689129683554e+00
6.8586938940861045e-14,-9.1507565764951259e-15,1.3127610578424105e-15,6.3205404384730862e-15,1.1829431227808700e+14,1.0132670183686186e+14,-4.6459820970260202e+00,-2.6847444616574387e+00
6.8648232005151356e-14,-9.1325643131697096e-15,1.3697455366772585e-15,6.3339064524471935e-15,1.1821135345462420e+14,1.5137362172625147e+14,-4.6397714729760073e+00,-2.6749612088795565e+00
6.8709525069441667e-14,-9.1139551294579654e-15,1.4266198132543774e-15,6.3471674697045675e-15,1.1815296801353594e+14,1.8805280162040447e+14,-4.6304933198476830e+00,-2.6599394610226872e+00
6.8770818133731977e-14,-9.0949318827944444e-15,1.4833829900279867e-15,6.3603165205122451e-15,1.1814182661194758e+14,2.0404953937300016e+14,-4.6189669873879895e+00,-2.6411915440328237e+00
6.8832111198022288e-14,-9.0754975783720945e-15,1.5400346170516125e-15,6.3733449777229430e-15,1.1818855980569589e+14,1.9453776026796541e+14,-4.6064601658527913e+00,-2.6209850413758358e+00
6.8893404262312612e-14,-9.0556551533102286e-15,1.5965743891939735e-15,6.3862435060092627e-15,1.1830087832466219e+14,1.5802283076046231e+14,-4.5945363504057930e+00,-2.6020510961417425e+00
6.8954697326602923e-14,-9.0354072734727727e-15,1.6530017973685926e-15,6.3990032309643543e-15,1.1848381665429309e+14,9.6752027351693625e+13,-4.5848506468806542e+00,-2.5871926405303332e+00
6.9015990390893233e-14,-9.0147557886898106e-15,1.7093156752905404e-15,6.4116168288229829e-15,1.1873723782094092e+14,1.6683184979312953e+13,-4.5789204186479688e+00,-2.5788514878369191e+00
6.9077283455183544e-14,-8.9937015807871687e-15,1.7655138882650472e-15,6.4240795982404877e-15,1.1905148654640725e+14,-7.3056028070611656e+13,-4.5778978551184641e+00,-2.5787250445140901e+00
6.9138576519473868e-14,-8.9722444366204300e-15,1.8215931052293013e-15,6.4363902337008703e-15,1.1940956190723862e+14,-1.6125323696992159e+14,-4.5823756829437912e+00,-2.5874959049879753e+00
6.9199869583764179e-14,-8.9503830662642951e-15,1.8775487189153018e-15,6.4485511991499338e-15,1.1978650187148469e+14,-2.3610449799736925e+14,-4.5922593879644094e+00,-2.6046849045082103e+00
6.9261162648054489e-14,-8.9281152820024363e-15,1.9333749367797266e-15,6.4605686216999694e-15,1.2013790852946166e+14,-2.8674738013136381e+14,-4.6067309561393950e+00,-2.6286503560792722e+00
6.9322455712344800e-14,-8.9054383329298098e-15,1.9890650437336316e-15,6.4724516861590057e-15,1.2041365089447448e+14,-3.0465934054286962e+14,-4.6243065817448654e+00,-2.6567439819597478e+00
6.9383748776635111e-14,-8.8823493672716447e-15,2.0446118156679486e-15,6.4842115783460011e-15,1.2056418345280098e+14,-2.8464824620189212e+14,-4.6429800862914039e+00,-2.6856214939670924e+00
6.9445041840925435e-14,-8.8588459731486790e-15,2.1000080426986012e-15,6.4958600895563507e-15,1.2054088754104444e+14,-2.2559796498779984e+14,-4.6604270495459810e+00,-2.7116636565621279e+00
6.9506334905215745e-14,-8.8349267321072131e-15,2.1552471047972227e-15,6.5074080467256334e-15,1.2031011873650022e+14,-1.3091138769715909e+14,-4.6742546401177423e+00,-2.7314202419247304e+00
6.9567627969506056e-14,-8.8105917116504484e-15,2.2103235315710190e-15,6.5188637645371868e-15,1.1986843725391111e+14,-8.6735797456598750e+12,-4.6822786002201982e+00,-2.7419876154371350e+00
6.9628921033796367e-14,-8.7858428255210405e-15,2.2652334739543275e-15,6.5302317212587152e-15,1.1923605561429053e+14,1.2888258122928262e+14,-4.6828102305011763e+00,-2.7412816663323891e+00
6.9690214098086691e-14,-8.7606839228177704e-15,2.3199749862254146e-15,6.5415116187277699e-15,1.1845908406204056e+14,2.6667156574213825e+14,-4.6749106221639884e+00,-2.7282463940036781e+00
6.9751507162377001e-14,-8.7351209055747353e-15,2.3745482033032275e-15,6.5526980275225079e-15,1.1760326385363034e+14,3.8890098892085806e+14,-4.6585655047405563e+00,-2.7030312043252009e+00
6.9812800226667312e-14,-8.7091614603422972e-15,2.4289552167801041e-15,6.5637806106462311e-15,1.1674428816140303e+14,4.8146445889027600e+14,-4.6347285714240636e+00,-2.6671574483661575e+00
6.9874093290957623e-14,-8.6828143522549577e-15,2.4831996123226162e-15,6.5747448697819982e-15,1.1595733373780269e+14,5.3388336537997294e+14,-4.6052181393918010e+00,-2.6235789653500747e+00
6.9935386355247947e-14,-8.6560888874932351e-15,2.5372859403272098e-15,6.5855734513813250e-15,1.1530657444842031e+14,5.4041369046859344e+14,-4.5724947919540373e+00,-2.5764891037027917e+00
6.9996679419538257e-14,-8.6289941927282011e-15,2.5912190105010392e-15,6.5962477660589498e-15,1.1484457403999945e+14,5.0051318760155881e+14,-4.5393711808807797e+00,-2.5307930107801080e+00
7.0057972483828568e-14,-8.6015385001114124e-15,2.6450031432094565e-15,6.6067497459046274e-15,1.1459532849218036e+14,4.1883836718939531e+14,-4.5086931938949686e+00,-2.4912935064357136e+00
7.0119265548118879e-14,-8.5737285233290996e-15,2.6986414763723586e-15,6.6170635242889614e-15,1.1456000288400172e+14,3.0500327464582275e+14,-4.4830213069275793e+00,-2.4618679011759106e+00
7.0180558612409190e-14,-8.5455690016938389e-15,2.7521354200762192e-15,6.6271768327358812e-15,1.1471353647449352e+14,1.7266938513286191e+14,-4.4643267216059561e+00,-2.4449027807057329e+00
7.0241851676699513e-14,-8.5170624350896674e-15,2.8054843147844733e-15,6.6370819235455407e-15,1.1500781594882116e+14,3.7997767846573836e+13,-4.4537432858820383e+00,-2.4410717517357110e+00
7.0303144740989824e-14,-8.4882091264753940e-15,2.8586853670984816e-15,6.6467759590932409e-15,1.1537902215560869e+14,-8.2697029140963266e+13,-4.4514142862545301e+00,-2.4493887083861781e+00
7.0364437805280135e-14,-8.4590076688509955e-15,2.9117339316764546e-15,6.6562609106582773e-15,1.1575797050855981e+14,-1.7545919320162612e+14,-4.4564830405782851e+00,-2.4674463793438717e+00
7.0425730869570446e-14,-8.4294552104728957e-15,2.9646238342379159e-15,6.6655426118918440e-15,1.1608080057419434e+14,-2.3067055762803153e+14,-4.4672374721875192e+00,-2.4917805904161283e+00
7.0487023933860769e-14,-8.3995482426557635e-15,3.0173480195635063e-15,6.6746295839976523e-15,1.1629603406869022e+14,-2.4410468663651447e+14,-4.4813759775060964e+00,-2.5183569944190634e+00
7.0548316998151080e-14,-8.3692833698998032e-15,3.0698992547514857e-15,6.6835315282186918e-15,1.1637098557429344e+14,-2.1718906276444388e+14,-4.4963379017576752e+00,-2.5431157650581122e+00
7.0609610062441391e-14,-8.3386580543563211e-15,3.1222708360448609e-15,6.6922577495444455e-15,1.1629949115858511e+14,-1.5665132206991678e+14,-4.5096500849448491e+00,-2.5625040965299815e+00
7.0670903126731702e-14,-8.3076712322279350e-15,3.1744572068733163e-15,6.7008157255345652e-15,1.1608334392528067e+14,-7.3660295040376969e+13,-4.5192517244996440e+00,-2.5738968253721746e+00
7.0732196191022013e-14,-8.2763237156137327e-15,3.2264544044378548e-15,6.7092100119347271e-15,1.1574224545790139e+14,1.7688558618035742e+13,-4.5237665896991972e+00,-2.5758658967298573e+00
7.0793489255312336e-14,-8.2446183225988042e-15,3.2782602724274837e-15,6.7174416281106610e-15,1.1530695272445895e+14,1.0241226101823894e+14,-4.5226824037386191e+00,-2.5683161566968420e+00
7.0854782319602647e-14,-8.2125597166967778e-15,3.3298744072736626e-15,6.7255079968840660e-15,1.1481649588623866e+14,1.6693517084045400e+14,-4.5164052424399124e+00,-2.5525122801319720e+00
7.0916075383892958e-14,-8.1801539781450459e-15,3.3812978419614336e-15,6.7334034347391193e-15,1.1431595831996995e+14,2.0110131503608753e+14,-4.5061732742812737e+00,-2.5309795584749764e+00
7.0977368448183269e-14,-8.1474079677252485e-15,3.4325325100288172e-15,6.7411201108081345e-15,1.1385394080661303e+14,1.9951697289446741e+14,-4.4938471584499009e+00,-2.5072225661397556e+00
7.1038661512473592e-14,-8.1143285732767402e-15,3.4835805667174736e-15,6.7486493276329667e-15,1.1347845063516134e+14,1.6212547684337397e+14,-4.4816181518032714e+00,-2.4852292599584249e+00
7.1099954576763903e-14,-8.0809219460466141e-15,3.5344436678953763e-15,6.7559829326904567e-15,1.1323046225478569e+14,9.4091136079167703e+13,-4.4716809845280130e+00,-2.4688193727885315e+00
7.1161247641054214e-14,-8.0471928365157670e-15,3.5851223155808175e-15,6.7631146531090108e-15,1.1313575609756658e+14,5.0551359174153438e+12,-4.4659138504751636e+00,-2.4609862751336702e+00
7.1222540705344525e-14,-8.0131441271416121e-15,3.6356153698581775e-15,6.7700411589563375e-15,1.1319833411743242e+14,-9.2180299675620453e+13,-4.4656040057043818e+00,-2.4633924773752018e+00
7.1283833769634836e-14,-7.9787766338657881e-15,3.6859198023423534e-15,6.7767627008674800e-15,1.1339176380568123e+14,-1.8351879359239631e+14,-4.4712540187386995e+00,-2.4761123724491600e+00
7.1345126833925159e-14,-7.9440892119654590e-15,3.7360307306283931e-15,6.7832832297743040e-15,1.1366734639065334e+14,-2.5559848755754872e+14,-4.4825024479528395e+00,-2.4976426399277054e+00
7.1406419898215470e-14,-7.9090791590233536e-15,3.7859417323940586e-15,6.7896099813281360e-15,1.1395756240193062e+14,-2.9774708325556788e+14,-4.4981688624832117e+00,-2.5251654032782871e+00
7.1467712962505781e-14,-7.8737428639396616e-15,3.8356453980736750e-15,6.7957525847693540e-15,1.1418820301573594e+14,-3.0344558160981131e+14,-4.5164186935994488e+00,-2.5550155006973223e+00
7.1529006026796092e-14,-7.8380765838737949e-15,3.8851340282882517e-15,6.8017218106942142e-15,1.1429081897530891e+14,-2.7124881531949459e+14,-4.5350178031416704e+00,-2.5832765822120920e+00
7.1590299091086415e-14,-7.8020773777706259e-15,3.9344004732341531e-15,6.8075282090446712e-15,1.1421457345834994e+14,-2.0515028190359000e+14,-4.5516434742177188e+00,-2.6063608498756330e+00
7.1651592155376726e-14,-7.7657437823696032e-15,3.9834388150184184e-15,6.8131806926179050e-15,1.1393099695422641e+14,-1.1432876282227075e+14,-4.5642177636356109e+00,-2.6214585448732937e+00
7.1712885219667037e-14,-7.7290763889255080e-15,4.0322449620958860e-15,6.8186854137244131e-15,1.1343899983991145e+14,-1.2096756324575867e+13,-4.5712253238455087e+00,-2.6268227873781425e+00
7.1774178283957348e-14,-7.6920781081777547e-15,4.0808169852103628e-15,6.8240450303024582e-15,1.1276779496809259e+14,8.5991514307685000e+13,-4.5719667711086149e+00,-2.6219210087896583e+00
7.1835471348247671e-14,-7.6547540925158889e-15,4.1291551432512874e-15,6.8292584791469995e-15,1.1197588594227806e+14,1.6474942568864838e+14,-4.5666960876937335e+00,-2.6075297934883532e+00
7.1896764412537982e-14,-7.6171112927338458e-15,4.1772615609771842e-15,6.8343212776069904e-15,1.1114115895502006e+14,2.1188657089030734e+14,-4.5565980905532060e+00,-2.5857768731948680e+00
7.1958057476828293e-14,-7.5791578039624336e-15,4.2251396623980921e-15,6.8392263574963144e-15,1.1035886363035122e+14,2.2000961860028378e+14,-4.5436109133413725e+00,-2.5600464513243892e+00
7.2019350541118604e-14,-7.5409019921024156e-15,4.2727933630229157e-15,6.8439652764444942e-15,1.0973247902606553e+14,1.8763868901391919e+14,-4.5301258496440173e+00,-2.5346369379169782e+00
7.2080643605408915e-14,-7.5023514645157276e-15,4.3202260887592231e-15,6.8485295930856059e-15,1.0936192442824591e+14,1.1930786635028409e+14,-4.5186248994149372e+00,-2.5141144028317832e+00
7.2141936669699238e-14,-7.4635121854683184e-15,4.3674398788295109e-15,6.8529122885504254e-15,1.0932743883530600e+14,2.4853426800124164e+13,-4.5113121546923889e+00,-2.5024717827704395e+00
7.2203229733989549e-14,-7.4243877554714449e-15,4.4144346268759927e-15,6.8571089751926415e-15,1.0967634309155345e+14,-8.1982614588834938e+13,-4.5097888120056941e+00,-2.5023274974551812e+00
7.2264522798279860e-14,-7.3849789851434052e-15,4.4612075917365292e-15,6.8611187240567227e-15,1.1040925172805489e+14,-1.8544667609984975e+14,-4.5148137776723756e+00,-2.5143804269623402e+00
7.2325815862570171e-14,-7.3452838345931507e-15,4.5077532557175575e-15,6.8649443827874580e-15,1.1147187394852875e+14,-2.6988361617115597e+14,-4.5261803727129886e+00,-2.5372549759927270e+00
7.2387108926860494e-14,-7.3052977424492934e-15,4.5540635613961827e-15,6.8685923253666557e-15,1.1276589348877566e+14,-3.2180653732993744e+14,-4.5427223665498699e+00,-2.5677644373160682e+00
7.2448401991150805e-14,-7.2650143156875168e-15,4.6001285075676850e-15,6.8720716539170977e-15,1.1415657212481770e+14,-3.3168996632174319e+14,-4.5624468753314771e+00,-2.6015328682920371e+00
7.2509695055441116e-14,-7.2244262991120294e-15,4.6459370372038104e-15,6.8753929505496871e-15,1.1549333694555975e+14,-2.9527313143205844e+14,-4.5827771697616875e+00,-2.6338086993325147e+00
7.2570988119731427e-14,-7.1835266996761742e-15,4.6914781103050263e-15,6.8785667434113476e-15,1.1664075208311605e+14,-2.1435674342641784e+14,-4.6008753647897551e+00,-2.6602270603882170e+00
7.2632281184021737e-14,-7.1423099135966448e-15,4.7367418263793282e-15,6.8816018963137927e-15,1.1748583345261452e+14,-9.6945971598767062e+13,-4.6140139464456524e+00,-2.6773154080587469e+00
7.2693574248312061e-14,-7.1007726495155810e-15,4.7817204034178431e-15,6.8845041280432469e-15,1.1795552524511580e+14,4.3366726657512742e+13,-4.6199560621155431e+00,-2.6827200770848192e+00
7.2754867312602372e-14,-7.0589147023169548e-15,4.8264090421731655e-15,6.8872749496474292e-15,1.1802681568399723e+14,1.8901760435287656e+14,-4.6172979825504630e+00,-2.6752581970605749e+00
7.2816160376892683e-14,-7.0167393085228744e-15,4.8708064109159352e-15,6.8899111199784157e-15,1.1772613015041988e+14,3.2097882189035375e+14,-4.6057125143748605e+00,-2.6549480441274640e+00
7.2877453441182993e-14,-6.9742528213409424e-15,4.9149144645974206e-15,6.8924046286485311e-15,1.1711136516181147e+14,4.2187172949688444e+14,-4.5860387388089068e+00,-2.6231167345092268e+00
7.2938746505473317e-14,-6.9314642451931771e-15,4.9587380590847992e-15,6.8947434153165216e-15,1.1628299340154498e+14,4.7830635358141475e+14,-4.5601809277705883e+00,-2.5825316880814930e+00
7.3000039569763628e-14,-6.8883843623142104e-15,5.0022841032153124e-15,6.8969126084206545e-15,1.1535909842344447e+14,4.8262661505086862e+14,-4.5308640656900572e+00,-2.5374112486387008e+00
7.3061332634053939e-14,-6.8450246082501536e-15,5.0455603910657430e-15,6.8988961324277613e-15,1.1446519825888938e+14,4.3342934232656344e+14,-4.5012824015455282e+00,-2.4931024784046678e+00
7.3122625698344250e-14,-6.8013959145444506e-15,5.0885743409928396e-15,6.9006785186111120e-15,1.1371029656133325e+14,3.3569376026736869e+14,-4.4747161890009979e+00,-2.4552865905304553e+00
7.3183918762634573e-14,-6.7575078608655287e-15,5.1313320133443972e-15,6.9022468908134799e-15,1.1318416250854062e+14,2.0043592054389288e+14,-4.4541404897710724e+00,-2.4289799393321876e+00
7.3245211826924884e-14,-6.7133675195788667e-15,5.1738368328434786e-15,6.9035922748607387e-15,1.1294095567815128e+14,4.3784619296044703e+13,-4.4418551580070877e+00,-2.4176283318817018e+00
7.3306504891215195e-14,-6.6689790029299563e-15,5.2160890285305739e-15,6.9047107067537356e-15,1.1298799637486811e+14,-1.1482470253708856e+14,-4.4391714645216487e+00,-2.4225442372107246e+00
7.3367797955505506e-14,-6.6243433073248181e-15,5.2580854154331819e-15,6.9056036715925391e-15,1.1328546024385730e+14,-2.5521847246978275e+14,-4.4462094223963700e+00,-2.4427629107742770e+00
7.3429091019795816e-14,-6.5794585717251245e-15,5.2998196349831896e-15,6.9062778740554908e-15,1.1376554235767189e+14,-3.5951394694669000e+14,-4.4618525446375363e+00,-2.4752039944386026e+00
7.3490384084086140e-14,-6.5343207185234945e-15,5.3412828192011239e-15,6.9067443603601196e-15,1.1432289028971122e+14,-4.1433353719629012e+14,-4.4838882561010038e+00,-2.5151508971155394e+00
7.3551677148376451e-14,-6.4889243927879060e-15,5.3824645898572819e-15,6.9070170922110593e-15,1.1485017166193641e+14,-4.1244516611302238e+14,-4.5092840282340090e+00,-2.5570093640458276e+00
7.3612970212666762e-14,-6.4432640719435448e-15,5.4233542616881861e-15,6.9071111429682778e-15,1.1525086000630073e+14,-3.5337747887539825e+14,-4.5345640563168033e+00,-2.5951926936850400e+00
7.3674263276957072e-14,-6.3973351907319588e-15,5.4639420919276808e-15,6.9070407366404522e-15,1.1545328783457842e+14,-2.4372085885072669e+14,-4.5562236448482620e+00,-2.6248796588285588e+00
7.3735556341247396e-14,-6.3511351218841929e-15,5.5042204096689080e-15,6.9068173742814899e-15,1.1542070298194689e+14,-9.6894053716093812e+13,-4.5711620431186892e+00,-2.6424632297367485e+00
7.3796849405537707e-14,-6.3046638738033614e-15,5.5441844700398904e-15,6.9064482854098404e-15,1.1515637237400097e+14,6.8115166103859766e+13,-4.5771009765824591e+00,-2.6457114420341132e+00
7.3858142469828018e-14,-6.2579244099620405e-15,5.5838329107139981e-15,6.9059354033643975e-15,1.1470256232603912e+14,2.2944344311905656e+14,-4.5729259893273104e+00,-2.6338156559959769e+00
7.3919435534118328e-14,-6.2109225529786440e-15,5.6231677401520709e-15,6.9052749969650093e-15,1.1413314692237797e+14,3.6603652118696862e+14,-4.5588626976172231e+00,-2.6074954466084552e+00
7.3980728598408639e-14,-6.1636664985379371e-15,5.6621938526170018e-15,6.9044580052463784e-15,1.1354146397459439e+14,4.6104665876050712e+14,-4.5364271975915074e+00,-2.5691811343225655e+00
7.4042021662698963e-14,-6.1161660193075119e-15,5.7009181349099672e-15,6.9034710299004725e-15,1.1302610715661338e+14,5.0382262481218531e+14,-4.5081682350952645e+00,-2.5230911165432088e+00
7.4103314726989274e-14,-6.0684314782620980e-15,5.7393482920452725e-15,6.9022978552495204e-15,1.1267666720174628e+14,4.9039424164948331e+14,-4.4772874025617364e+00,-2.4749069902174128e+00
7.4164607791279584e-14,-6.0204727902002288e-15,5.7774915622509582e-15,6.9009213003685249e-15,1.1256020693543597e+14,4.2315164548360881e+14,-4.4472296367807145e+00,-2.4308935968519019e+00
7.4225900855569895e-14,-5.9722984698514890e-15,5.8153535078018394e-15,6.8993251707171670e-15,1.1270915389685544e+14,3.1037407181624150e+14,-4.4212933757695350e+00,-2.3966904683467898e+00
7.4287193919860219e-14,-5.9239148877884280e-15,5.8529370548209315e-15,6.8974960705918197e-15,1.1311254742143091e+14,1.6567561130571119e+14,-4.4022695978316557e+00,-2.3762703398975540e+00
7.4348486984150530e-14,-5.8753258253742482e-15,5.8902419156862353e-15,6.8954248613318972e-15,1.1371383221500744e+14,6.9078011482035938e+12,-4.3921148319365582e+00,-2.3714253680722459e+00
7.4409780048440840e-14,-5.8265323810465076e-15,5.9272644698644035e-15,6.8931075983631366e-15,1.1441781975881284e+14,-1.4594342498823250e+14,-4.3916914316366764e+00,-2.3817793212368850e+00
7.4471073112731151e-14,-5.7775332359228308e-15,5.9639981128689106e-15,6.8905458455298817e-15,1.1510641989455427e+14,-2.7369239749978247e+14,-4.4006367513672293e+00,-2.4051133309551358e+00
7.4532366177021475e-14,-5.7283252408840817e-15,6.0004340185565554e-15,6.8877463395663851e-15,1.1565909953288450e+14,-3.6080836236193512e+14,-4.4174121970829532e+00,-2.4378268931418092e+00
7.4593659241311786e-14,-5.6789042447298886e-15,6.0365622054091522e-15,6.8847200527559696e-15,1.1597268694118611e+14,-3.9727604420821262e+14,-4.4395272472336860e+00,-2.4754625878239609e+00
7.4654952305602096e-14,-5.6292660494289617e-15,6.0723727587260543e-15,6.8814807701025415e-15,1.1597688826788669e+14,-3.7931019277894144e+14,-4.4638775133523412e+00,-2.5132584442093751e+00
7.4716245369892407e-14,-5.5794073596939213e-15,6.1078570414168742e-15,6.8780433517815045e-15,1.1564454289265006e+14,-3.0941721226099588e+14,-4.4871265973843117e+00,-2.5466622837974806e+00
7.4777538434182718e-14,-5.5293265944526592e-15,6.1430087280583528e-15,6.8744218864660142e-15,1.1499682365620681e+14,-1.9621622550199588e+14,-4.5060917264679548e+00,-2.5717317847828096e+00
7.4838831498473042e-14,-5.4790244485817729e-15,6.1778245200669087e-15,6.8706279521627929e-15,1.1410299603710838e+14,-5.3863317946273922e+13,-4.5181184201924518e+00,-2.5853983807067360e+00
7.4900124562763352e-14,-5.4285041317931059e-15,6.2123044422747250e-15,6.8666691865575729e-15,1.1307354385143084e+14,9.9474892917189859e+13,-4.5214198680022220e+00,-2.5856565867707144e+00
7.4961417627053663e-14,-5.3777712612137812e-15,6.2464516784497251e-15,6.8625483297548928e-15,1.1204617015975942e+14,2.4433340400969881e+14,-4.5153227469953769e+00,-2.5717803477160284e+00
7.5022710691343974e-14,-5.3268334359011600e-15,6.2802719681931782e-15,6.8582628434042596e-15,1.1116646217147025e+14,3.6316517287035638e+14,-4.5003468039551393e+00,-2.5446133043724597e+00
7.5084003755634298e-14,-5.2756995660366912e-15,6.3137726508018570e-15,6.8538051394437167e-15,1.1056692342565455e+14,4.4282467814386900e+14,-4.4780872976663941e+00,-2.5068279297249174e+00
