rho,f
3.621021926203878,0.9314789801422151
3.6397836460287682,0.9321134437653079
3.658545365853659,0.9327394399704189
3.6773070856785495,0.9333571132259831
3.69606880550344,0.9339666050581258
3.7148305253283307,0.9345680541188538
3.733592245153221,0.9351615962525196
3.752353964978112,0.9357473645606063
3.7711156848030023,0.9363254894648724
3.7898774046278927,0.936896098768906
3.8086391244527835,0.9374593177181255
3.827400844277674,0.9380152690582716
3.8461625641025643,0.9385640730924294
3.864924283927455,0.9391058477366185
3.8836860037523455,0.9396407085739913
3.9024477235772363,0.9401687689076741
3.9212094434021267,0.9406901398122905
3.939971163227017,0.9412049301841973
3.958732883051908,0.9417132467904699
3.9774946028767983,0.9422151943166727
3.996256322701689,0.942710875413441
4.015018042526579,0.9432003907419098
4.03377976235147,0.9436838390180203
4.05254148217636,0.9441613170557314
4.071303202001251,0.9446329198091672
4.090064921826142,0.9450987404137268
4.1088266416510315,0.945558870226187
4.127588361475922,0.9460133988638196
4.146350081300813,0.9464624142425538
4.165111801125703,0.9469060026142069
4.183873520950594,0.9473442486028069
4.202635240775485,0.9477772352400338
4.221396960600376,0.948205043999798
4.240158680425266,0.9486277548319849
4.258920400250156,0.9490454461953801
4.277682120075047,0.949458195089804
4.296443839899937,0.9498660770874693
4.315205559724828,0.9502691663635892
4.333967279549719,0.9506675357262483
4.352728999374609,0.951061256645561
4.3714907191995,0.951450399282134
4.39025243902439,0.9518350325148497
4.40901415884928,0.9522152239679892
4.427775878674171,0.952591040037714
4.446537598499062,0.9529625459179192
4.465299318323953,0.9533298056254761
4.484061038148843,0.9536928820248807
4.502822757973734,0.9540518368523234
4.5215844777986245,0.9544067307391928
4.540346197623514,0.9547576232350293
4.559107917448405,0.9551045728299443
4.577869637273296,0.9554476369765151
4.596631357098186,0.9557868721111713
4.615393076923077,0.9561223336750869
4.634154796747968,0.9564540761345857
4.652916516572858,0.9567821530010777
4.6716782363977485,0.9571066168505367
4.690439956222639,0.9574275193425276
4.70920167604753,0.9577449112387999
4.72796339587242,0.9580588424214551
4.746725115697311,0.9583693619106983
4.765486835522202,0.9586765178821869
4.784248555347092,0.9589803576839842
4.8030102751719825,0.9592809278531299
4.821771994996873,0.9595782741318342
4.840533714821763,0.9598724414833075
4.859295434646654,0.9601634741072341
4.878057154471545,0.9604514154548977
4.896818874296435,0.960736308243968
4.915580594121326,0.9610181944729578
4.934342313946217,0.9612971154353563
4.953104033771107,0.9615731117334496
4.971865753595997,0.9618462232918328
4.990627473420888,0.9621164893706242
5.009389193245779,0.9623839485783873
5.028150913070669,0.9626486388847679
5.04691263289556,0.9629105976328536
5.065674352720451,0.9631698615512616
5.084436072545341,0.9634264667659639
5.103197792370231,0.9636804488118512
5.121959512195122,0.963931842644049
5.140721232020012,0.9641806826489843
5.159482951844903,0.964427002655215
5.178244671669794,0.9646708359440235
5.197006391494685,0.9649122152597831
5.215768111319575,0.9651511728201009
5.2345298311444655,0.9653877403257424
5.253291550969356,0.9656219489703447
5.272053270794246,0.9658538294499219
5.290814990619137,0.9660834119721672
5.309576710444028,0.9663107262655581
5.328338430268918,0.9665358015882686
5.347100150093809,0.9667586667368917
5.3658618699186995,0.9669793500549801
5.3846235897435895,0.9671978794414041
5.40338530956848,0.9674142823585364
5.422147029393371,0.9676285858402643
5.440908749218262,0.967840816499835
5.459670469043152,0.9680510005375366
5.478432188868043,0.9682591637482193
5.497193908692934,0.9684653315286621
5.5159556285178235,0.9686695288847852
5.534717348342714,0.9688717804387135
5.553479068167605,0.9690721104356965
5.572240787992495,0.9692705427508833
5.591002507817386,0.9694671008959611
5.609764227642277,0.9696618080256562
5.628525947467167,0.9698546869441029
5.6472876672920576,0.9700457601110839
5.666049387116948,0.9702350496481416
5.684811106941838,0.9704225773445675
5.703572826766729,0.9706083646632703
5.72233454659162,0.9707924327465249
5.741096266416511,0.9709748024216064
5.759857986241401,0.9711554942063109
5.778619706066292,0.9713345283143654
5.797381425891182,0.9715119246607307
5.816143145716072,0.9716877028667975
5.834904865540963,0.9718618822654798
5.853666585365854,0.972034481906207
5.872428305190744,0.9722055205598183
5.891190025015635,0.9723750167233586
5.909951744840526,0.9725429886247815
5.928713464665416,0.9727094542275599
5.947475184490306,0.9728744312352052
5.966236904315197,0.9730379370956995
5.984998624140088,0.97319998900584
6.003760343964978,0.9733606039155001
6.022522063789869,0.9735197985318068
6.04128378361476,0.9736775893232386
6.06004550343965,0.9738339925236419
6.0788072232645405,0.9739890241361727
6.097568943089431,0.9741426999371607
6.116330662914321,0.9742950354798999
6.135092382739212,0.9744460460983664
6.153854102564103,0.9745957469108655
6.172615822388993,0.9747441528236094
6.191377542213884,0.9748912785342267
6.2101392620387745,0.9750371385352051
6.228900981863665,0.9751817471172698
6.247662701688555,0.9753251183726973
6.266424421513446,0.975467266198567
6.285186141338337,0.975608204299953
6.303947861163227,0.9757479461930533
6.322709580988118,0.9758865052082635
6.341471300813009,0.9760238944931913
6.3602330206378985,0.9761601270156158
6.378994740462789,0.9762952155663911
6.39775646028768,0.976429172762297
6.41651818011257,0.9765620110488363
6.435279899937461,0.976693742702981
6.454041619762352,0.9768243798358677
6.472803339587243,0.9769539343954431
6.491565059412133,0.9770824181690629
6.510326779237023,0.9772098427860405
6.529088499061914,0.9773362197201513
6.547850218886804,0.9774615602920912
6.566611938711695,0.9775858756718891
6.585373658536586,0.9777091768812779
6.604135378361476,0.9778314747960206
6.622897098186367,0.9779527801481959
6.6416588180112575,0.9780731035284419
6.660420537836147,0.9781924553881602
6.679182257661038,0.9783108460416802
6.697943977485929,0.9784282856683845
6.71670569731082,0.978544784314797
6.73546741713571,0.978660351896633
6.754229136960601,0.9787749982008147
6.7729908567854915,0.9788887328874489
6.7917525766103815,0.9790015654917712
6.810514296435272,0.9791135054260548
6.829276016260163,0.9792245619814877
6.848037736085053,0.9793347443300144
6.866799455909944,0.9794440615261478
6.885561175734835,0.9795525225087478
6.904322895559725,0.9796601361027696
6.9230846153846155,0.9797669110209813
6.941846335209506,0.9798728558656522
6.960608055034397,0.9799779791302116
6.979369774859287,0.9800822892008788
6.998131494684178,0.9801857943582652
7.016893214509069,0.980288502778949
7.035654934333959,0.9803904225370221
7.0544166541588496,0.9804915616056122
7.07317837398374,0.9805919278583771
7.09194009380863,0.9806915290709742
7.110701813633521,0.9807903729225058
7.129463533458412,0.9808884669969387
7.148225253283302,0.9809858187844998
7.166986973108193,0.9810824356830496
7.185748692933084,0.9811783249994313
7.204510412757974,0.9812734939507965
7.223272132582864,0.9813679496659111
7.242033852407755,0.9814616991864363
7.260795572232646,0.9815547494681911
7.279557292057536,0.9816471073823914
7.298319011882427,0.9817387797168697
7.317080731707318,0.9818297731772752
7.335842451532208,0.9819200943882513
7.354604171357098,0.9820097498945979
7.373365891181989,0.9820987461624096
7.392127611006879,0.9821870895801995
7.41088933083177,0.9822747864600022
7.429651050656661,0.982361843038459
7.448412770481551,0.9824482654778856
7.467174490306442,0.9825340598673228
7.4859362101313325,0.9826192322235693
7.504697929956223,0.9827037884921983
7.523459649781113,0.9827877345485573
7.542221369606004,0.9828710761987517
7.560983089430895,0.9829538191806131
7.579744809255785,0.9830359691646506
7.598506529080676,0.9831175317549896
7.6172682489055665,0.983198512490291
7.6360299687304565,0.9832789168446611
7.654791688555347,0.9833587502285424
7.673553408380238,0.9834380179895925
7.692315128205128,0.9835167254135492
7.711076848030019,0.9835948777250803
7.72983856785491,0.9836724800886215
7.748600287679801,0.9837495376091998
7.7673620075046905,0.9838260553332455
7.786123727329581,0.983902038249389
7.804885447154472,0.983977491289248
7.823647166979362,0.9840524193281999
7.842408886804253,0.9841268271861432
7.861170606629144,0.9842007196282472
7.879932326454034,0.9842741013656895
7.898694046278925,0.9843469770563822
7.917455766103815,0.9844193513056874
7.936217485928705,0.9844912286671198
7.954979205753596,0.9845626136430409
7.973740925578487,0.9846335106853416
7.992502645403378,0.9847039241961124
8.011264365228268,0.9847738585283067
8.030026085053159,0.9848433179863901
8.04878780487805,0.9849123068269848
8.06754952470294,0.9849808292594979
8.08631124452783,0.9850488894467454
8.10507296435272,0.9851164915055646
8.123834684177611,0.9851836395074163
8.142596404002502,0.9852503374789798
8.161358123827393,0.9853165894027376
8.180119843652284,0.9853823992175521
8.198881563477174,0.9854477708192325
8.217643283302063,0.9855127080610944
8.236405003126954,0.9855772147545102
8.255166722951845,0.9856412946694517
8.273928442776736,0.9857049515350247
8.292690162601627,0.9857681890399949
8.311451882426518,0.9858310108333066
8.330213602251407,0.9858934205245936
8.348975322076297,0.9859554216846829
8.367737041901188,0.9860170178460892
8.386498761726079,0.9860782125035055
8.40526048155097,0.9861390091142823
8.42402220137586,0.9861994110989033
8.442783921200752,0.986259421841452
8.46154564102564,0.9863190446900723
8.480307360850531,0.9863782829574227
8.499069080675422,0.9864371399211224
8.517830800500313,0.9864956188241928
8.536592520325204,0.9865537228754908
8.555354240150095,0.986611455250138
8.574115959974984,0.9866688190899414
8.592877679799875,0.9867258175038088
8.611639399624766,0.9867824535681591
8.630401119449656,0.9868387303273257
8.649162839274547,0.9868946507939546
8.667924559099438,0.9869502179493965
8.686686278924329,0.9870054347440932
8.705447998749218,0.9870603040979589
8.724209718574109,0.9871148289007562
8.742971438399,0.9871690120124655
8.76173315822389,0.987222856263651
8.780494878048781,0.9872763644558199
8.799256597873672,0.9873295393617776
8.818018317698561,0.9873823837259776
8.836780037523452,0.9874349002648654
8.855541757348343,0.9874870916672199
8.874303477173234,0.9875389605944875
8.893065196998124,0.9875905096811131
8.911826916823015,0.9876417415348662
8.930588636647906,0.9876926587371616
8.949350356472795,0.987743263843377
8.968112076297686,0.9877935593831649
8.986873796122577,0.9878435478607617
9.005635515947468,0.9878932317552901
9.024397235772359,0.9879426135210595
9.04315895559725,0.9879916955878625
9.061920675422138,0.9880404803612646
9.08068239524703,0.9880889702228925
9.09944411507192,0.9881371675307181
9.118205834896811,0.9881850746193372
9.136967554721702,0.9882326938002461
9.155729274546593,0.9882800273621128
9.174490994371483,0.988327077571046
9.193252714196372,0.9883738466708598
9.212014434021263,0.9884203368833342
9.230776153846154,0.9884665504084729
9.249537873671045,0.9885124894247577
9.268299593495936,0.988558156089399
9.287061313320827,0.9886035525385827
9.305823033145716,0.9886486808877143
9.324584752970607,0.98869354323166
9.343346472795497,0.9887381416449836
9.362108192620388,0.9887824781821809
9.380869912445279,0.9888265548779106
9.39963163227017,0.9888703737472229
9.41839335209506,0.9889139367857841
9.43715507191995,0.9889572459700989
9.45591679174484,0.9890003032577288
9.474678511569731,0.9890431105875096
9.493440231394622,0.9890856698797629
9.512201951219513,0.9891279830365086
9.530963671044404,0.989170051941671
9.549725390869293,0.9892118784612847
9.568487110694184,0.9892534644436966
9.587248830519075,0.9892948117197657
9.606010550343965,0.9893359221030602
9.624772270168856,0.989376797390052
9.643533989993747,0.9894174393603082
9.662295709818638,0.9894578497766814
9.681057429643527,0.9894980303854958
9.699819149468418,0.9895379829167327
9.718580869293309,0.9895777090842116
9.7373425891182,0.9896172105857713
9.75610430894309,0.9896564891034465
9.774866028767981,0.9896955463036433
9.79362774859287,0.9897343838373123
9.812389468417761,0.9897730033401193
9.831151188242652,0.9898114064326137
9.849912908067543,0.9898495947203955
9.868674627892434,0.9898875697942788
9.887436347717324,0.989925333230455
9.906198067542215,0.9899628865906516
9.924959787367104,0.9900002314222922
9.943721507191995,0.9900373692586505
9.962483227016886,0.9900743016190064
9.981244946841777,0.9901110300087969
10.000006666666668,0.9901475559197669
10.018768386491558,0.9901838808301171
10.037530106316447,0.9902200062046521
10.056291826141338,0.9902559334949225
10.07505354596623,0.9902916641393704
10.09381526579112,0.9903271995634687
10.11257698561601,0.9903625411798616
10.131338705440902,0.9903976903885009
10.150100425265792,0.9904326485767834
10.168862145090682,0.9904674171196842
10.187623864915572,0.9905019973798895
10.206385584740463,0.9905363907079274
10.225147304565354,0.9905705984422974
10.243909024390245,0.9906046219095979
10.262670744215136,0.990638462424652
10.281432464040025,0.9906721212906333
10.300194183864916,0.9907055997991875
10.318955903689806,0.9907388992305549
10.337717623514697,0.9907720208536903
10.356479343339588,0.9908049659263807
10.375241063164479,0.9908377356953642
10.39400278298937,0.9908703313964439
10.412764502814259,0.9909027542546038
10.43152622263915,0.9909350054841206
10.45028794246404,0.9909670862886758
10.469049662288931,0.9909989978614653
10.487811382113822,0.9910307413853099
10.506573101938713,0.9910623180327607
10.525334821763602,0.9910937289662072
10.544096541588493,0.9911249753379812
10.562858261413384,0.9911560582904612
10.581619981238275,0.9911869789561746
10.600381701063165,0.991217738457899
10.619143420888056,0.9912483379087624
10.637905140712947,0.9912787784123424
10.656666860537836,0.991309061062763
10.675428580362727,0.9913391869447921
10.694190300187618,0.9913691571339365
10.712952020012509,0.9913989726965363
10.7317137398374,0.991428634689858
10.75047545966229,0.9914581441621867
10.76923717948718,0.9914875021529167
10.78799889931207,0.9915167096926422
10.806760619136961,0.9915457678032452
10.825522338961852,0.9915746774979844
10.844284058786743,0.991603439781581
10.863045778611633,0.9916320556503052
10.881807498436524,0.9916605260920607
10.900569218261413,0.9916888520864682
10.919330938086304,0.991717034604949
10.938092657911195,0.9917450746108063
10.956854377736086,0.9917729730593062
10.975616097560977,0.991800730897758
10.994377817385868,0.9918283490655927
11.013139537210757,0.9918558284944416
11.031901257035647,0.9918831701082134
11.050662976860538,0.9919103748231708
11.069424696685429,0.9919374435480054
11.08818641651032,0.9919643771839133
11.10694813633521,0.9919911766246675
11.125709856160102,0.9920178427566925
11.14447157598499,0.9920443764591347
11.163233295809881,0.992070778603935
11.181995015634772,0.9920970500558989
11.200756735459663,0.9921231916727656
11.219518455284554,0.9921492043052775
11.238280175109445,0.9921750887972484
11.257041894934334,0.9922008459856302
11.275803614759225,0.99222647670058
11.294565334584115,0.9922519817655256
11.313327054409006,0.9922773619972313
11.332088774233897,0.992302618205861
11.350850494058788,0.992327751195043
11.369612213883677,0.9923527617619322
11.388373933708568,0.9923776506972729
11.407135653533459,0.9924024187854598
11.42589737335835,0.9924270668045989
11.44465909318324,0.9924515955265685
11.463420813008131,0.9924760057170771
11.482182532833022,0.9925002981357237
11.500944252657911,0.9925244735360554
11.519705972482802,0.992548532665625
11.538467692307693,0.9925724762660478
11.557229412132584,0.9925963050730582
11.575991131957474,0.9926200198165646
11.594752851782365,0.9926436212207056
11.613514571607254,0.9926671100039036
11.632276291432145,0.9926904868789189
11.651038011257036,0.992713752552903
11.669799731081927,0.992736907727451
11.688561450906818,0.9927599530986545
11.707323170731708,0.9927828893571522
11.7260848905566,0.9928057171881812
11.744846610381488,0.9928284372716275
11.76360833020638,0.9928510502820762
11.78237005003127,0.9928735568888605
11.80113176985616,0.9928959577561102
11.819893489681052,0.9929182535428005
11.838655209505943,0.9929404449027994
11.857416929330832,0.9929625324849156
11.876178649155722,0.9929845169329443
11.894940368980613,0.9930063988857141
11.913702088805504,0.9930281789771325
11.932463808630395,0.9930498578362309
11.951225528455286,0.9930714360872107
11.969987248280177,0.9930929143494854
11.988748968105066,0.9931142932377262
12.007510687929956,0.9931355733619045
12.026272407754847,0.9931567553273356
12.045034127579738,0.9931778397347198
12.063795847404629,0.993198827180186
12.08255756722952,0.9932197182553318
12.101319287054409,0.9932405135472656
12.1200810068793,0.9932612136386468
12.13884272670419,0.9932818191077266
12.157604446529081,0.9933023305283868
12.176366166353972,0.9933227484701802
12.195127886178863,0.9933430734983693
12.213889606003754,0.9933633061739647
12.232651325828643,0.9933834470537632
12.251413045653534,0.9934034966903864
12.270174765478425,0.9934234556323169
12.288936485303315,0.9934433244239363
12.307698205128206,0.9934631036055611
12.326459924953097,0.9934827937134799
12.345221644777986,0.9935023952799877
12.363983364602877,0.9935219088334233
12.382745084427768,0.9935413348982028
12.401506804252659,0.9935606739948555
12.42026852407755,0.9935799266400576
12.43903024390244,0.9935990933466664
12.457791963727331,0.9936181746237547
12.47655368355222,0.9936371709766427
12.495315403377111,0.993656082906933
12.514077123202002,0.9936749109125412
12.532838843026893,0.9936936554877297
12.551600562851783,0.9937123171231393
12.570362282676674,0.993730896305821
12.589124002501563,0.9937493935192667
12.607885722326454,0.9937678092434413
12.626647442151345,0.9937861439548128
12.645409161976236,0.9938043981263825
12.664170881801127,0.9938225722277162
12.682932601626018,0.9938406667249725
12.701694321450908,0.9938586820809338
12.720456041275797,0.9938766187550342
12.739217761100688,0.9938944772033896
12.757979480925579,0.9939122578788255
12.77674120075047,0.9939299612309059
12.79550292057536,0.9939475877059609
12.814264640400252,0.9939651377471146
12.83302636022514,0.993982611794313
12.851788080050031,0.9940000102843506
12.870549799874922,0.994017333650898
12.889311519699813,0.9940345823245281
12.908073239524704,0.9940517567327429
12.926834959349595,0.9940688572999994
12.945596679174486,0.9940858844477355
12.964358398999375,0.9941028385943959
12.983120118824266,0.9941197201554571
13.001881838649156,0.9941365295434533
13.020643558474047,0.9941532671680005
13.039405278298938,0.9941699334358212
13.058166998123829,0.9941865287507696
13.076928717948718,0.9942030535138547
13.095690437773609,0.9942195081232656
13.1144521575985,0.9942358929743934
13.13321387742339,0.9942522084598564
13.151975597248281,0.9942684549695223
13.170737317073172,0.9942846328905318
13.189499036898063,0.9943007426073207
13.208260756722952,0.9943167845016431
13.227022476547843,0.9943327589525939
13.245784196372734,0.9943486663366302
13.264545916197624,0.9943645070275935
13.283307636022515,0.9943802813967322
13.302069355847406,0.9943959898127215
13.320831075672295,0.9944116326416863
13.339592795497186,0.9944272102472216
13.358354515322077,0.994442722990413
13.377116235146968,0.9944581712298582
13.395877954971859,0.9944735553216872
13.41463967479675,0.9944888756195818
13.43340139462164,0.9945041324747971
13.45216311444653,0.9945193262361802
13.47092483427142,0.9945344572501907
13.489686554096311,0.99454952586092
13.508448273921202,0.9945645324101103
13.527209993746093,0.9945794772371742
13.545971713570983,0.9945943606792137
13.564733433395872,0.9946091830710385
13.583495153220763,0.9946239447451852
13.602256873045654,0.9946386460319354
13.621018592870545,0.994653287259334
13.639780312695436,0.9946678687532076
13.658542032520327,0.9946823908371821
13.677303752345217,0.9946968538327003
13.696065472170107,0.9947112580590403
13.714827191994997,0.994725603833332
13.733588911819888,0.9947398914705747
13.752350631644779,0.9947541212836547
13.77111235146967,0.9947682935833614
13.78987407129456,0.9947824086784047
13.80863579111945,0.9947964668754314
13.82739751094434,0.9948104684790419
13.846159230769231,0.9948244137918059
13.864920950594122,0.9948383031142795
13.883682670419013,0.9948521367450202
13.902444390243904,0.994865914980604
13.921206110068795,0.9948796381156398
13.939967829893684,0.9948933064427863
13.958729549718575,0.9949069202527661
13.977491269543465,0.994920479834382
13.996252989368356,0.9949339854745323
14.015014709193247,0.9949474374582241
14.033776429018138,0.9949608360685906
14.052538148843027,0.9949741815869042
14.071299868667918,0.9949874742925918
14.090061588492809,0.9950007144632489
14.1088233083177,0.995013902374654
14.12758502814259,0.9950270383007832
14.146346747967481,0.995040122513824
14.165108467792372,0.9950531552841889
14.183870187617261,0.9950661368805301
14.202631907442152,0.9950790675697525
14.221393627267043,0.9950919476170272
14.240155347091934,0.9951047772858059
14.258917066916824,0.9951175568378331
14.277678786741715,0.9951302865331596
14.296440506566604,0.9951429666301566
14.315202226391495,0.9951555973855271
14.333963946216386,0.99516817905432
14.352725666041277,0.9951807118899423
14.371487385866168,0.9951931961441717
14.390249105691058,0.9952056320671694
14.40901082551595,0.9952180199074924
14.427772545340838,0.9952303599121055
14.44653426516573,0.9952426523263943
14.46529598499062,0.995254897394176
14.48405770481551,0.9952670953577127
14.502819424640402,0.9952792464577224
14.521581144465292,0.9952913509333913
14.540342864290182,0.9953034090223847
14.559104584115072,0.9953154209608596
14.577866303939963,0.9953273869834752
14.596628023764854,0.9953393073234051
14.615389743589745,0.9953511822123476
14.634151463414636,0.9953630118805376
14.652913183239525,0.9953747965567576
14.671674903064416,0.9953865364683481
14.690436622889306,0.9953982318412192
14.709198342714197,0.9954098828998608
14.727960062539088,0.9954214898673532
14.746721782363979,0.9954330529653788
14.76548350218887,0.995444572414231
14.784245222013759,0.9954560484328253
14.80300694183865,0.99546748123871
14.82176866166354,0.9954788710480762
14.840530381488431,0.9954902180757672
14.859292101313322,0.9955015225352897
14.878053821138213,0.9955127846388226
14.896815540963102,0.995524004597228
14.915577260787993,0.9955351826200602
14.934338980612884,0.9955463189155755
14.953100700437775,0.995557413690742
14.971862420262665,0.9955684671512491
14.990624140087556,0.9955794795015169
15.009385859912447,0.9955904509447058
15.028147579737336,0.9956013816827249
15.046909299562227,0.9956122719162425
15.065671019387118,0.9956231218446943
15.084432739212009,0.9956339316662928
15.1031944590369,0.9956447015780364
15.12195617886179,0.9956554317757177
15.14071789868668,0.9956661224539332
15.15947961851157,0.9956767738060911
15.178241338336461,0.995687386024421
15.197003058161352,0.9956979592999814
15.215764777986243,0.995708493822669
15.234526497811133,0.9957189897812272
15.253288217636024,0.9957294473632536
15.272049937460913,0.9957398667552095
15.290811657285804,0.9957502481424272
15.309573377110695,0.9957605917091186
15.328335096935586,0.9957708976383832
