r,n_eff,theta_phi1
0.6455603412143036,1.0,0.9914860070938752
0.6465451693854225,1.0,0.9915225962646941
0.6475299975565414,1.0,0.9915590741385947
0.6485148257276603,1.0,0.9915954412226202
0.6494996538987793,1.0,0.9916316980207386
0.6504844820698982,1.0,0.9916678450338658
0.6514693102410171,1.0,0.9917038827598889
0.652454138412136,1.0,0.9917398116936882
0.6534389665832548,1.0,0.9917756323271614
0.6544237947543738,1.0,0.9918113451492448
0.6554086229254927,1.0,0.9918469506459366
0.6563934510966116,1.0,0.9918824493003175
0.6573782792677305,1.0,0.9919178415925738
0.6583631074388494,1.0,0.991953128000018
0.6593479356099684,1.0,0.9919883089971119
0.6603327637810873,1.0,0.9920233850554858
0.6613175919522062,1.0,0.9920583566439617
0.6623024201233251,1.0,0.992093224228572
0.663287248294444,1.0,0.9921279882725818
0.664272076465563,1.0,0.992162649236509
0.6652569046366819,1.0,0.9921972075781446
0.6662417328078007,1.0,0.9922316637525723
0.6672265609789196,1.0,0.99226601821219
0.6682113891500385,1.0,0.9923002714067268
0.6691962173211574,1.0,0.9923344237832661
0.6701810454922764,1.0,0.9923684757862629
0.6711658736633953,1.0,0.9924024278575632
0.6721507018345142,1.0,0.9924362804364234
0.6731355300056331,1.0,0.9924700339595299
0.674120358176752,1.0,0.9925036888610166
0.675105186347871,1.0,0.992537245572485
0.6760900145189899,1.0,0.9925707045230205
0.6770748426901088,1.0,0.9926040661392136
0.6780596708612276,1.0,0.992637330845175
0.6790444990323465,1.0,0.9926704990625559
0.6800293272034655,1.0,0.9927035712105647
0.6810141553745844,1.0,0.9927365477059853
0.6819989835457033,1.0,0.9927694289631941
0.6829838117168222,1.0,0.9928022153941759
0.6839686398879411,1.0,0.9928349074085445
0.6849534680590601,1.0,0.9928675054135576
0.685938296230179,1.0,0.9929000098141342
0.6869231244012979,1.0,0.9929324210128705
0.6879079525724168,1.0,0.9929647394100569
0.6888927807435357,1.0,0.992996965403696
0.6898776089146547,1.0,0.9930290993895174
0.6908624370857736,1.0,0.9930611417609942
0.6918472652568924,1.0,0.9930930929093588
0.6928320934280113,1.0,0.9931249532236185
0.6938169215991302,1.0,0.9931567230905731
0.6948017497702492,1.0,0.9931884028948295
0.6957865779413681,1.0,0.993219993018816
0.696771406112487,1.0,0.9932514938427993
0.6977562342836059,1.0,0.9932829057448996
0.6987410624547248,1.0,0.9933142291011048
0.6997258906258438,1.0,0.9933454642852865
0.7007107187969627,1.0,0.9933766116692139
0.7016955469680816,1.0,0.993407671622569
0.7026803751392005,1.0,0.9934386445129627
0.7036652033103193,1.0,0.9934695307059467
0.7046500314814383,1.0,0.9935003305650288
0.7056348596525572,1.0,0.9935310444516882
0.7066196878236761,1.0,0.9935616727253888
0.707604515994795,1.0,0.9935922157435931
0.7085893441659139,1.0,0.9936226738617767
0.7095741723370329,1.0,0.9936530474334413
0.7105590005081518,1.0,0.9936833368101294
0.7115438286792707,1.0,0.9937135423414363
0.7125286568503896,1.0,0.9937436643750246
0.7135134850215085,1.0,0.9937737032566386
0.7144983131926275,1.0,0.9938036593301154
0.7154831413637464,1.0,0.9938335329373995
0.7164679695348652,1.0,0.9938633244185552
0.7174527977059841,1.0,0.9938930341117793
0.718437625877103,1.0,0.9939226623534144
0.719422454048222,1.0,0.9939522094779613
0.7204072822193409,1.0,0.993981675818092
0.7213921103904598,1.0,0.9940110617046615
0.7223769385615787,1.0,0.9940403674667203
0.7233617667326976,1.0,0.994069593431528
0.7243465949038166,1.0,0.9940987399245639
0.7253314230749355,1.0,0.9941278072695393
0.7263162512460544,1.0,0.9941567957884102
0.7273010794171733,1.0,0.994185705801388
0.7282859075882921,1.0,0.9942145376269527
0.729270735759411,1.0,0.9942432915818643
0.73025556393053,1.0,0.9942719679811736
0.7312403921016489,1.0,0.9943005671382341
0.7322252202727678,1.0,0.9943290893647135
0.7332100484438867,1.0,0.9943575349706054
0.7341948766150056,1.0,0.9943859042642398
0.7351797047861246,1.0,0.9944141975522945
0.7361645329572435,1.0,0.9944424151398064
0.7371493611283624,1.0,0.994470557330182
0.7381341892994813,1.0,0.994498624425209
0.7391190174706002,1.0,0.9945266167250669
0.7401038456417192,1.0,0.9945545345283364
0.741088673812838,1.0,0.9945823781320117
0.7420735019839569,1.0,0.99461014783151
0.7430583301550758,1.0,0.994637843920684
0.7440431583261947,1.0,0.9946654666918286
0.7450279864973137,1.0,0.9946930164356936
0.7460128146684326,1.0,0.994720493441494
0.7469976428395515,1.0,0.9947478979969198
0.7479824710106704,1.0,0.9947752303881453
0.7489672991817893,1.0,0.9948024908998399
0.7499521273529083,1.0,0.9948296798151777
0.7509369555240272,1.0,0.9948567974158471
0.7519217836951461,1.0,0.9948838439820601
0.752906611866265,1.0,0.9949108197925647
0.7538914400373838,1.0,0.9949377251246501
0.7548762682085028,1.0,0.9949645602541598
0.7558610963796217,1.0,0.9949913254554987
0.7568459245507406,1.0,0.995018021001645
0.7578307527218595,1.0,0.9950446471641563
0.7588155808929784,1.0,0.9950712042131813
0.7598004090640974,1.0,0.9950976924174674
0.7607852372352163,1.0,0.9951241120443717
0.7617700654063352,1.0,0.9951504633598675
0.7627548935774541,1.0,0.9951767466285548
0.763739721748573,1.0,0.9952029621136687
0.764724549919692,1.0,0.9952291100770888
0.7657093780908109,1.0,0.9952551907793474
0.7666942062619297,1.0,0.9952812044796375
0.7676790344330486,1.0,0.9953071514358226
0.7686638626041675,1.0,0.9953330319044438
0.7696486907752865,1.0,0.9953588461407311
0.7706335189464054,1.0,0.9953845943986077
0.7716183471175243,1.0,0.9954102769307016
0.7726031752886432,1.0,0.9954358939883524
0.7735880034597621,1.0,0.9954614458216197
0.7745728316308811,1.0,0.9954869326792918
0.775557659802,1.0,0.9955123548088928
0.7765424879731189,1.0,0.9955377124566919
0.7775273161442378,1.0,0.9955630058677091
0.7785121443153566,1.0,0.9955882352857263
0.7794969724864756,1.0,0.9956134009532923
0.7804818006575945,1.0,0.9956385031117324
0.7814666288287134,1.0,0.9956635420011547
0.7824514569998323,1.0,0.9956885178604588
0.7834362851709512,1.0,0.9957134309273431
0.7844211133420701,1.0,0.9957382814383123
0.7854059415131891,1.0,0.9957630696286852
0.786390769684308,1.0,0.9957877957326005
0.7873755978554269,1.0,0.9958124599830271
0.7883604260265458,1.0,0.9958370626117687
0.7893452541976647,1.0,0.9958616038494735
0.7903300823687837,1.0,0.9958860839256377
0.7913149105399025,1.0,0.9959105030686174
0.7922997387110214,1.0,0.9959348615056319
0.7932845668821403,1.0,0.995959159462773
0.7942693950532592,1.0,0.9959833971650107
0.7952542232243782,1.0,0.9960075748362008
0.7962390513954971,1.0,0.9960316926990906
0.797223879566616,1.0,0.9960557509753287
0.7982087077377349,1.0,0.9960797498854683
0.7991935359088538,1.0,0.9961036896489759
0.8001783640799728,1.0,0.9961275704842381
0.8011631922510917,1.0,0.9961513926085663
0.8021480204222106,1.0,0.9961751562382053
0.8031328485933295,1.0,0.9961988615883407
0.8041176767644483,1.0,0.9962225088731025
0.8051025049355673,1.0,0.9962460983055725
0.8060873331066862,1.0,0.9962696300977925
0.8070721612778051,1.0,0.9962931044607681
0.808056989448924,1.0,0.9963165216044771
0.8090418176200429,1.0,0.9963398817378751
0.8100266457911619,1.0,0.9963631850689006
0.8110114739622808,1.0,0.9963864318044826
0.8119963021333997,1.0,0.9964096221505458
0.8129811303045186,1.0,0.9964327563120174
0.8139659584756375,1.0,0.9964558344928337
0.8149507866467565,1.0,0.9964788568959437
0.8159356148178754,1.0,0.9965018237233172
0.8169204429889942,1.0,0.9965247351759505
0.8179052711601131,1.0,0.996547591453871
0.818890099331232,1.0,0.9965703927561442
0.819874927502351,1.0,0.9965931392808793
0.8208597556734699,1.0,0.9966158312252352
0.8218445838445888,1.0,0.9966384687854253
0.8228294120157077,1.0,0.9966610521567223
0.8238142401868266,1.0,0.9966835815334679
0.8247990683579456,1.0,0.9967060571090732
0.8257838965290645,1.0,0.9967284790760281
0.8267687247001834,1.0,0.9967508476259046
0.8277535528713023,1.0,0.9967731629493632
0.8287383810424211,1.0,0.9967954252361584
0.8297232092135401,1.0,0.9968176346751433
0.830708037384659,1.0,0.9968397914542758
0.8316928655557779,1.0,0.9968618957606236
0.8326776937268968,1.0,0.9968839477803688
0.8336625218980157,1.0,0.9969059476988142
0.8346473500691347,1.0,0.9969278957003884
0.8356321782402536,1.0,0.99694979196865
0.8366170064113725,1.0,0.9969716366862929
0.8376018345824914,1.0,0.996993430035153
0.8385866627536103,1.0,0.9970151721962106
0.8395714909247292,1.0,0.9970368633495985
0.8405563190958482,1.0,0.9970585036746044
0.841541147266967,1.0,0.9970800933496753
0.8425259754380859,1.0,0.9971016325524261
0.8435108036092048,1.0,0.9971231214596418
0.8444956317803237,1.0,0.9971445602472815
0.8454804599514427,1.0,0.997165949090486
0.8464652881225616,1.0,0.99718728816358
0.8474501162936805,1.0,0.9972085776400783
0.8484349444647994,1.0,0.9972298176926893
0.8494197726359183,1.0,0.9972510084933217
0.8504046008070373,1.0,0.9972721502130868
0.8513894289781562,1.0,0.9972932430223047
0.8523742571492751,1.0,0.9973142870905087
0.853359085320394,1.0,0.9973352825864492
0.8543439134915128,1.0,0.9973562296780973
0.8553287416626318,1.0,0.997377128532653
0.8563135698337507,1.0,0.9973979793165448
0.8572983980048696,1.0,0.9974187821954376
0.8582832261759885,1.0,0.9974395373342355
0.8592680543471074,1.0,0.9974602448970867
0.8602528825182264,1.0,0.9974809050473876
0.8612377106893453,1.0,0.9975015179477881
0.8622225388604642,1.0,0.9975220837601937
0.8632073670315831,1.0,0.9975426026457721
0.864192195202702,1.0,0.9975630747649556
0.865177023373821,1.0,0.9975835002774466
0.8661618515449399,1.0,0.9976038793422205
0.8671466797160587,1.0,0.9976242121175313
0.8681315078871776,1.0,0.9976444987609138
0.8691163360582965,1.0,0.9976647394291899
0.8701011642294155,1.0,0.997684934278471
0.8710859924005344,1.0,0.9977050834641625
0.8720708205716533,1.0,0.9977251871409687
0.8730556487427722,1.0,0.997745245462894
0.8740404769138911,1.0,0.9977652585832495
0.8750253050850101,1.0,0.997785226654657
0.876010133256129,1.0,0.9978051498290511
0.8769949614272479,1.0,0.9978250282576835
0.8779797895983668,1.0,0.9978448620911294
0.8789646177694856,1.0,0.9978646514792859
0.8799494459406046,1.0,0.997884396571382
0.8809342741117235,1.0,0.9979040975159773
0.8819191022828424,1.0,0.9979237544609697
0.8829039304539613,1.0,0.9979433675535956
0.8838887586250802,1.0,0.9979629369404363
0.8848735867961992,1.0,0.9979824627674196
0.8858584149673181,1.0,0.9980019451798249
0.886843243138437,1.0,0.9980213843222859
0.8878280713095559,1.0,0.9980407803387956
0.8888128994806748,1.0,0.9980601333727077
0.8897977276517938,1.0,0.9980794435667416
0.8907825558229127,1.0,0.9980987110629862
0.8917673839940315,1.0,0.9981179360029016
0.8927522121651504,1.0,0.9981371185273235
0.8937370403362693,1.0,0.9981562587764682
0.8947218685073883,1.0,0.9981753568899342
0.8957066966785072,1.0,0.9981944130067056
0.8966915248496261,1.0,0.9982134272651563
0.897676353020745,1.0,0.9982323998030525
0.8986611811918639,1.0,0.9982513307575573
0.8996460093629828,1.0,0.9982702202652322
0.9006308375341018,1.0,0.9982890684620422
0.9016156657052207,1.0,0.9983078754833582
0.9026004938763396,1.0,0.99832664146396
0.9035853220474585,1.0,0.9983453665380401
0.9045701502185773,1.0,0.9983640508392053
0.9055549783896963,1.0,0.9983826945004834
0.9065398065608152,1.0,0.9984012976543225
0.9075246347319341,1.0,0.9984198604325958
0.908509462903053,1.0,0.998438382966606
0.9094942910741719,1.0,0.9984568653870858
0.9104791192452909,1.0,0.9984753078242026
0.9114639474164098,1.0,0.9984937104075615
0.9124487755875287,1.0,0.998512073266208
0.9134336037586476,1.0,0.9985303965286311
0.9144184319297665,1.0,0.9985486803227656
0.9154032601008855,1.0,0.998566924775997
0.9163880882720044,1.0,0.9985851300151621
0.9173729164431232,1.0,0.9986032961665536
0.9183577446142421,1.0,0.9986214233559225
0.919342572785361,1.0,0.99863951170848
0.92032740095648,1.0,0.9986575613489028
0.9213122291275989,1.0,0.9986755724013332
0.9222970572987178,1.0,0.9986935449893846
0.9232818854698367,1.0,0.9987114792361419
0.9242667136409556,1.0,0.9987293752641663
0.9252515418120746,1.0,0.9987472331954956
0.9262363699831935,1.0,0.9987650531516507
0.9272211981543124,1.0,0.9987828352536345
0.9282060263254313,1.0,0.9988005796219374
0.9291908544965501,1.0,0.9988182863765382
0.9301756826676691,1.0,0.9988359556369084
0.931160510838788,1.0,0.9988535875220134
0.9321453390099069,1.0,0.9988711821503162
0.9331301671810258,1.0,0.9988887396397793
0.9341149953521447,1.0,0.9989062601078691
0.9350998235232637,1.0,0.9989237436715549
0.9360846516943826,1.0,0.9989411904473156
0.9370694798655015,1.0,0.9989586005511392
0.9380543080366204,1.0,0.9989759740985277
0.9390391362077393,1.0,0.9989933112044974
0.9400239643788583,1.0,0.9990106119835841
0.9410087925499772,1.0,0.9990278765498428
0.941993620721096,1.0,0.9990451050168524
0.9429784488922149,1.0,0.9990622974977166
0.9439632770633338,1.0,0.9990794541050673
0.9449481052344528,1.0,0.9990965749510671
0.9459329334055717,1.0,0.9991136601474114
0.9469177615766906,1.0,0.9991307098053316
0.9479025897478095,1.0,0.9991477240355952
0.9488874179189284,1.0,0.9991647029485116
0.9498722460900474,1.0,0.999181646653931
0.9508570742611663,1.0,0.9991985552612503
0.9518419024322852,1.0,0.9992154288794126
0.9528267306034041,1.0,0.9992322676169109
0.953811558774523,1.0,0.9992490715817895
0.9547963869456418,1.0,0.9992658408816483
0.9557812151167608,1.0,0.9992825756236423
0.9567660432878797,1.0,0.9992992759144859
0.9577508714589986,1.0,0.9993159418604546
0.9587356996301175,1.0,0.9993325735673865
0.9597205278012364,1.0,0.9993491711406864
0.9607053559723554,1.0,0.999365734685327
0.9616901841434743,1.0,0.9993822643058496
0.9626750123145932,1.0,0.9993987601063693
0.9636598404857121,1.0,0.999415222190574
0.964644668656831,1.0,0.9994316506617293
0.96562949682795,1.0,0.99944804562268
0.9666143249990689,1.0,0.9994644071758503
0.9675991531701877,1.0,0.9994807354232479
0.9685839813413066,1.0,0.9994970304664667
0.9695688095124255,1.0,0.9995132924066864
0.9705536376835445,1.0,0.9995295213446764
0.9715384658546634,1.0,0.9995457173807983
0.9725232940257823,1.0,0.9995618806150057
0.9735081221969012,1.0,0.9995780111468494
0.9744929503680201,1.0,0.9995941090754767
0.9754777785391391,1.0,0.9996101744996347
0.976462606710258,1.0,0.9996262075176726
0.9774474348813769,1.0,0.9996422082275427
0.9784322630524958,1.0,0.9996581767268028
0.9794170912236146,1.0,0.9996741131126188
0.9804019193947336,1.0,0.9996900174817662
0.9813867475658525,1.0,0.9997058899306315
0.9823715757369714,1.0,0.9997217305552151
0.9833564039080903,1.0,0.9997375394511331
0.9843412320792092,1.0,0.9997533167136177
0.9853260602503282,1.0,0.9997690624375218
0.9863108884214471,1.0,0.9997847767173188
0.987295716592566,1.0,0.9998004596471056
0.9882805447636849,1.0,0.9998161113206037
0.9892653729348038,1.0,0.999831731831161
0.9902502011059228,1.0,0.9998473212717544
0.9912350292770417,1.0,0.9998628797349915
0.9922198574481605,1.0,0.9998784073131123
0.9932046856192794,1.0,0.9998939040979902
0.9941895137903983,1.0,0.9999093701811355
0.9951743419615173,1.0,0.9999248056536958
0.9961591701326362,1.0,0.9999402106064579
0.9971439983037551,1.0,0.9999555851298507
0.998128826474874,1.0,0.9999709293139456
0.9991136546459929,1.0,0.9999862432484593
