a0,c2_over_v2,c_over_v,residual_c2_minus_1,distance_to_phi,distance_to_a0_star,grad_energy,curvature_energy,shape_energy
1.152,0.9107638857142857,0.9543395023335698,-0.08923611428571432,-0.466033988749895,-0.5033542175871457,0.549184,16.706623999999998,0.011251733333333331
1.158,0.9117707428571429,0.9548668717979187,-0.08822925714285712,-0.460033988749895,-0.4973542175871457,0.547994,16.621783999999998,0.011382733333333332
1.164,0.9127789714285715,0.955394667887869,-0.08722102857142855,-0.454033988749895,-0.4913542175871457,0.5468160000000001,16.537376000000002,0.011514933333333333
1.17,0.9137885714285714,0.9559228898967591,-0.0862114285714286,-0.448033988749895,-0.4853542175871457,0.5456500000000001,16.453400000000002,0.011648333333333332
1.176,0.9147995428571428,0.956451537118919,-0.08520045714285718,-0.44203398874989497,-0.4793542175871457,0.544496,16.369856,0.01178293333333333
1.182,0.9158118857142856,0.9569806088496703,-0.08418811428571438,-0.43603398874989496,-0.4733542175871457,0.543354,16.286744000000002,0.01191873333333333
1.188,0.9168256,0.9575101043853271,-0.08317439999999998,-0.43003398874989496,-0.4673542175871457,0.542224,16.204064000000002,0.012055733333333334
1.194,0.9178406857142857,0.9580400230231959,-0.08215931428571432,-0.42403398874989495,-0.4613542175871457,0.541106,16.121815999999995,0.012193933333333332
1.2,0.9188571428571429,0.9585703640615763,-0.08114285714285707,-0.41803398874989495,-0.45535421758714567,0.5399999999999999,16.04,0.012333333333333333
1.206,0.9198749714285714,0.9591011267997611,-0.08012502857142856,-0.41203398874989494,-0.44935421758714567,0.538906,15.958616,0.012473933333333331
1.212,0.9208941714285714,0.959632310538037,-0.07910582857142856,-0.40603398874989494,-0.44335421758714566,0.537824,15.877664,0.012615733333333334
1.218,0.9219147428571428,0.9601639145776844,-0.07808525714285719,-0.40003398874989493,-0.43735421758714565,0.5367540000000001,15.797144000000003,0.012758733333333331
1.224,0.9229366857142858,0.9606959382209783,-0.07706331428571422,-0.3940339887498949,-0.43135421758714565,0.5356960000000001,15.717056,0.012902933333333333
1.23,0.92396,0.961228380771188,-0.07604,-0.3880339887498949,-0.42535421758714564,0.5346500000000001,15.6374,0.013048333333333332
1.236,0.9249846857142857,0.9617612415325779,-0.07501531428571429,-0.3820339887498949,-0.41935421758714564,0.533616,15.558176000000003,0.013194933333333332
1.242,0.9260107428571428,0.9622945198104075,-0.0739892571428572,-0.3760339887498949,-0.41335421758714563,0.5325940000000001,15.479384000000003,0.013342733333333334
1.248,0.9270381714285715,0.9628282149109318,-0.07296182857142852,-0.3700339887498949,-0.40735421758714563,0.531584,15.401023999999996,0.013491733333333334
1.254,0.9280669714285715,0.9633623261414013,-0.07193302857142847,-0.3640339887498949,-0.4013542175871456,0.530586,15.323096,0.013641933333333333
1.26,0.9290971428571428,0.9638968528100623,-0.07090285714285716,-0.3580339887498949,-0.3953542175871456,0.5296,15.2456,0.013793333333333335
1.266,0.9301286857142856,0.9644317942261577,-0.06987131428571436,-0.3520339887498949,-0.3893542175871456,0.528626,15.168536,0.013945933333333334
1.272,0.9311616,0.9649671496999264,-0.06883839999999997,-0.3460339887498949,-0.3833542175871456,0.527664,15.091904,0.014099733333333335
1.278,0.9321958857142857,0.9655029185426037,-0.06780411428571431,-0.3400339887498949,-0.3773542175871456,0.526714,15.015704,0.014254733333333332
1.284,0.9332315428571428,0.9660391000664221,-0.06676845714285717,-0.3340339887498949,-0.3713542175871456,0.525776,14.939936000000003,0.014410933333333336
1.29,0.9342685714285713,0.9665756935846107,-0.06573142857142866,-0.32803398874989487,-0.3653542175871456,0.5248499999999999,14.864599999999996,0.014568333333333334
1.296,0.9353069714285714,0.9671126984113958,-0.06469302857142856,-0.32203398874989486,-0.3593542175871456,0.523936,14.789695999999996,0.014726933333333333
1.302,0.9363467428571428,0.9676501138620006,-0.06365325714285719,-0.31603398874989486,-0.3533542175871456,0.523034,14.715224,0.014886733333333336
1.308,0.9373878857142858,0.9681879392526462,-0.06261211428571423,-0.31003398874989485,-0.3473542175871456,0.5221439999999999,14.641183999999999,0.015047733333333336
1.314,0.9384304,0.9687261739005507,-0.0615696,-0.30403398874989485,-0.34135421758714557,0.521266,14.567575999999999,0.015209933333333337
1.32,0.9394742857142857,0.9692648171239301,-0.060525714285714294,-0.29803398874989484,-0.33535421758714556,0.5204,14.494399999999999,0.015373333333333334
1.326,0.9405195428571429,0.9698038682419982,-0.0594804571428571,-0.29203398874989484,-0.32935421758714556,0.5195460000000001,14.421655999999999,0.015537933333333335
1.332,0.9415661714285716,0.9703433265749662,-0.058433828571428426,-0.28603398874989483,-0.32335421758714555,0.518704,14.349344000000002,0.015703733333333338
1.338,0.9426141714285715,0.9708831914440437,-0.05738582857142849,-0.2800339887498948,-0.31735421758714555,0.5178740000000001,14.277464000000002,0.015870733333333335
1.344,0.9436635428571428,0.9714234621714378,-0.05633645714285718,-0.2740339887498948,-0.31135421758714554,0.5170559999999998,14.206015999999998,0.016038933333333335
1.35,0.9447142857142856,0.9719641380803541,-0.05528571428571438,-0.2680339887498948,-0.30535421758714554,0.51625,14.134999999999998,0.016208333333333335
1.356,0.9457664000000001,0.9725052184949962,-0.05423359999999988,-0.2620339887498948,-0.29935421758714553,0.5154559999999999,14.064415999999998,0.016378933333333335
1.362,0.9468198857142858,0.9730467027405652,-0.05318011428571423,-0.2560339887498948,-0.2933542175871455,0.514674,13.994264000000001,0.016550733333333338
1.368,0.9478747428571429,0.9735885901432612,-0.052125257142857095,-0.2500339887498948,-0.2873542175871455,0.513904,13.924543999999997,0.016723733333333334
1.374,0.9489309714285715,0.9741308800302819,-0.051069028571428476,-0.2440339887498948,-0.2813542175871455,0.513146,13.855255999999997,0.016897933333333337
1.38,0.9499885714285713,0.9746735717298235,-0.05001142857142871,-0.238033988749895,-0.27535421758714573,0.5124,13.786399999999997,0.01707333333333333
1.386,0.9510475428571429,0.9752166645710802,-0.04895245714285712,-0.232033988749895,-0.26935421758714573,0.511666,13.717976,0.01724993333333333
1.392,0.9521078857142857,0.9757601578842445,-0.04789211428571427,-0.226033988749895,-0.2633542175871457,0.510944,13.649984,0.01742773333333333
1.398,0.9531696,0.9763040510005067,-0.04683040000000005,-0.220033988749895,-0.2573542175871457,0.510234,13.582424000000003,0.017606733333333333
1.404,0.9542326857142858,0.9768483432520556,-0.04576731428571423,-0.214033988749895,-0.2513542175871457,0.5095360000000001,13.515296,0.01778693333333333
1.41,0.9552971428571427,0.9773930339720776,-0.044702857142857266,-0.20803398874989498,-0.2453542175871457,0.50885,13.448599999999999,0.01796833333333333
1.416,0.9563629714285714,0.9779381224947575,-0.04363702857142859,-0.20203398874989498,-0.2393542175871457,0.5081760000000001,13.382336000000002,0.01815093333333333
1.422,0.9574301714285715,0.9784836081552779,-0.04256982857142855,-0.19603398874989497,-0.2333542175871457,0.5075140000000001,13.316504000000002,0.018334733333333336
1.428,0.9584987428571429,0.979029490289819,-0.04150125714285713,-0.19003398874989497,-0.2273542175871457,0.5068640000000001,13.251104000000005,0.01851973333333333
1.434,0.9595686857142857,0.979575768235559,-0.04043131428571434,-0.18403398874989496,-0.22135421758714569,0.506226,13.186135999999998,0.018705933333333327
1.44,0.9606399999999999,0.9801224413306737,-0.03936000000000006,-0.17803398874989496,-0.21535421758714568,0.5055999999999999,13.1216,0.01889333333333333
1.446,0.9617126857142857,0.9806695089143364,-0.0382873142857143,-0.17203398874989495,-0.20935421758714567,0.504986,13.057496,0.019081933333333335
1.452,0.9627867428571428,0.9812169703267177,-0.03721325714285717,-0.16603398874989495,-0.20335421758714567,0.504384,12.993824,0.019271733333333332
1.458,0.9638621714285714,0.9817648249089858,-0.036137828571428554,-0.16003398874989494,-0.19735421758714566,0.503794,12.930584000000003,0.01946273333333333
1.464,0.9649389714285714,0.9823130720033056,-0.035061028571428565,-0.15403398874989493,-0.19135421758714566,0.503216,12.867776,0.019654933333333333
1.47,0.9660171428571428,0.9828617109528394,-0.033982857142857203,-0.14803398874989493,-0.18535421758714565,0.50265,12.805400000000006,0.019848333333333332
1.476,0.9670966857142858,0.9834107411017462,-0.03290331428571425,-0.14203398874989492,-0.17935421758714565,0.502096,12.743455999999995,0.020042933333333336
1.482,0.9681776,0.9839601617951816,-0.03182240000000003,-0.13603398874989492,-0.17335421758714564,0.5015539999999999,12.681943999999994,0.020238733333333335
1.488,0.9692598857142858,0.9845099723792978,-0.030740114285714215,-0.1300339887498949,-0.16735421758714564,0.501024,12.620863999999997,0.020435733333333334
1.494,0.9703435428571429,0.9850601722012432,-0.02965645714285714,-0.12403398874989491,-0.16135421758714563,0.500506,12.560216,0.020633933333333333
1.5,0.9714285714285714,0.9856107606091623,-0.02857142857142858,-0.1180339887498949,-0.15535421758714563,0.5,12.5,0.020833333333333332
1.506,0.9725149714285714,0.9861617369521956,-0.02748502857142865,-0.1120339887498949,-0.14935421758714562,0.499506,12.440216,0.02103393333333333
1.512,0.9736027428571428,0.9867131005804791,-0.026397257142857233,-0.10603398874989489,-0.14335421758714562,0.4990240000000001,12.380864000000003,0.021235733333333336
1.518,0.9746918857142857,0.9872648508451446,-0.025308114285714334,-0.10003398874989489,-0.1373542175871456,0.4985540000000001,12.321944000000002,0.021438733333333338
1.524,0.9757824,0.9878169870983188,-0.02421759999999995,-0.09403398874989488,-0.1313542175871456,0.4980960000000001,12.263456000000005,0.021642933333333336
1.53,0.9768742857142857,0.9883695086931232,-0.023125714285714305,-0.08803398874989488,-0.1253542175871456,0.4976499999999999,12.205399999999997,0.021848333333333334
1.536,0.9779675428571429,0.9889224149836745,-0.022032457142857065,-0.08203398874989487,-0.1193542175871456,0.49721599999999994,12.147776,0.022054933333333335
1.542,0.9790621714285713,0.9894757053250834,-0.020937828571428674,-0.07603398874989487,-0.11335421758714559,0.49679399999999996,12.090584,0.022262733333333333
1.548,0.9801581714285714,0.9900293790734553,-0.019841828571428577,-0.07003398874989486,-0.10735421758714558,0.496384,12.033824,0.022471733333333337
1.554,0.9812555428571429,0.9905834355858889,-0.018744457142857107,-0.06403398874989485,-0.10135421758714558,0.49598600000000004,11.977496000000002,0.022681933333333338
1.56,0.9823542857142857,0.9911378742204768,-0.017645714285714265,-0.05803398874989485,-0.09535421758714557,0.49560000000000004,11.921599999999998,0.022893333333333335
1.566,0.9834544,0.9916926943363049,-0.01654560000000005,-0.052033988749894844,-0.08935421758714557,0.495226,11.866136000000004,0.023105933333333332
1.572,0.9845558857142857,0.9922478952934521,-0.01544411428571435,-0.04603398874989484,-0.08335421758714556,0.4948639999999999,11.811103999999997,0.023319733333333332
1.578,0.9856587428571428,0.99280347645299,-0.014341257142857167,-0.04003398874989483,-0.07735421758714556,0.49451399999999995,11.756503999999996,0.02353473333333334
1.584,0.9867629714285714,0.9933594371769825,-0.01323702857142861,-0.03403398874989483,-0.07135421758714555,0.49417599999999995,11.702335999999999,0.023750933333333335
1.59,0.9878685714285714,0.9939157768284853,-0.01213142857142857,-0.028033988749894823,-0.06535421758714555,0.49384999999999996,11.648599999999998,0.023968333333333335
1.596,0.9889755428571428,0.9944724947715461,-0.011024457142857158,-0.022033988749894817,-0.05935421758714554,0.493536,11.595295999999998,0.024186933333333334
1.602,0.9900838857142857,0.9950295903712039,-0.009916114285714261,-0.016033988749894812,-0.053354217587145536,0.493234,11.542423999999997,0.024406733333333337
1.608,0.9911936,0.9955870629934883,-0.008806399999999992,-0.010033988749894807,-0.04735421758714553,0.49294400000000005,11.489984,0.02462773333333334
1.614,0.9923046857142857,0.9961449120054199,-0.00769531428571435,-0.004033988749894801,-0.041354217587145525,0.49266600000000005,11.437976000000003,0.024849933333333338
1.62,0.9934171428571429,0.9967031367750093,-0.0065828571428571125,0.001966011250105204,-0.03535421758714552,0.4924000000000001,11.386400000000002,0.02507333333333334
1.626,0.9945309714285713,0.9972617366712568,-0.0054690285714287246,0.007966011250104987,-0.029354217587145737,0.492146,11.335256000000001,0.02529793333333333
1.632,0.9956461714285714,0.9978207110641527,-0.004353828571428631,0.013966011250104993,-0.02335421758714573,0.49190399999999995,11.284544,0.02552373333333333
1.638,0.9967627428571428,0.9983800593246757,-0.003237257142857164,0.019966011250104998,-0.017354217587145726,0.491674,11.234264,0.02575073333333333
1.644,0.9978806857142858,0.9989397808247932,-0.0021193142857142133,0.025966011250105003,-0.01135421758714572,0.49145600000000006,11.184416000000002,0.025978933333333332
1.65,0.999,0.999499874937461,-0.0010000000000000009,0.03196601125010501,-0.005354217587145715,0.49125,11.135000000000002,0.02620833333333333
1.656,1.0001206857142857,1.0000603410366224,0.00012068571428569541,0.037966011250105014,0.0006457824128542899,0.4910560000000001,11.086016000000004,0.026438933333333334
1.662,1.0012427428571429,1.0006211784972088,0.0012427428571428756,0.04396601125010502,0.006645782412854295,0.490874,11.037463999999996,0.02667073333333333
1.668,1.0023661714285714,1.0011823866951373,0.0023661714285714286,0.049966011250105025,0.0126457824128543,0.490704,10.989343999999996,0.026903733333333332
1.674,1.0034909714285714,1.0017439650073123,0.0034909714285713545,0.05596601125010503,0.018645782412854306,0.490546,10.941656000000002,0.027137933333333333
1.68,1.0046171428571429,1.002305912811624,0.004617142857142875,0.061966011250105035,0.02464578241285431,0.49039999999999995,10.894400000000001,0.027373333333333326
1.686,1.0057446857142858,1.002868229486948,0.005744685714285769,0.06796601125010504,0.030645782412854317,0.49026600000000004,10.847576,0.027609933333333333
1.692,1.0068736,1.0034309144131448,0.006873600000000035,0.07396601125010505,0.03664578241285432,0.49014399999999997,10.801184,0.02784773333333333
1.698,1.0080038857142857,1.0039939669710598,0.008003885714285675,0.07996601125010505,0.04264578241285433,0.490034,10.755224000000002,0.02808673333333333
1.704,1.009135542857143,1.0045573865425226,0.009135542857142909,0.08596601125010506,0.04864578241285433,0.4899360000000001,10.709696000000005,0.028326933333333335
1.71,1.0102685714285713,1.0051211725103453,0.010268571428571294,0.09196601125010506,0.05464578241285434,0.48985000000000006,10.664600000000004,0.028568333333333328
1.716,1.0114029714285715,1.0056853242583246,0.011402971428571496,0.09796601125010507,0.06064578241285434,0.48977599999999993,10.619935999999996,0.02881093333333333
1.722,1.0125387428571428,1.0062498411712386,0.012538742857142848,0.10396601125010507,0.06664578241285435,0.489714,10.575703999999998,0.029054733333333336
1.728,1.0136758857142858,1.0068147226348478,0.013675885714285796,0.10996601125010508,0.07264578241285435,0.48966399999999993,10.531904,0.02929973333333333
1.734,1.0148144,1.0073799680358946,0.014814399999999894,0.11596601125010508,0.07864578241285436,0.48962599999999995,10.488536,0.02954593333333333
1.74,1.0159542857142858,1.0079455767621017,0.01595428571428581,0.12196601125010509,0.08464578241285436,0.48960000000000004,10.445599999999999,0.029793333333333335
1.746,1.0170955428571429,1.0085115482021725,0.017095542857142876,0.1279660112501051,0.09064578241285437,0.489586,10.403096000000001,0.03004193333333333
1.752,1.0182381714285715,1.0090778817457904,0.018238171428571537,0.1339660112501051,0.09664578241285438,0.489584,10.361024000000004,0.03029173333333333
1.758,1.0193821714285713,1.0096445767836182,0.01938217142857135,0.1399660112501051,0.10264578241285438,0.4895939999999999,10.319383999999996,0.030542733333333336
1.764,1.020527542857143,1.0102116327072972,0.020527542857142977,0.1459660112501051,0.10864578241285439,0.489616,10.278175999999995,0.030794933333333337
1.77,1.0216742857142858,1.0107790489094468,0.021674285714285757,0.15196601125010512,0.11464578241285439,0.48965,10.237400000000001,0.031048333333333338
1.776,1.0228224000000001,1.0113468247836646,0.02282240000000013,0.15796601125010512,0.1206457824128544,0.48969599999999996,10.197056,0.03130293333333333
1.782,1.0239718857142857,1.0119149597245243,0.023971885714285657,0.16396601125010513,0.1266457824128544,0.489754,10.157143999999999,0.03155873333333334
1.788,1.025122742857143,1.0124834531275773,0.025122742857143,0.16996601125010513,0.1326457824128544,0.48982400000000004,10.117664000000001,0.03181573333333334
1.794,1.0262749714285715,1.0130523043893496,0.026274971428571492,0.17596601125010514,0.1386457824128544,0.489906,10.078616,0.03207393333333333
1.8,1.0274285714285714,1.0136215129073431,0.027428571428571358,0.18196601125010514,0.14464578241285442,0.49000000000000005,10.040000000000003,0.03233333333333334
1.806,1.0285835428571428,1.0141910780800345,0.02858354285714282,0.18796601125010515,0.15064578241285442,0.4901060000000001,10.001816000000002,0.03259393333333334
1.812,1.0297398857142857,1.014760999306874,0.029739885714285652,0.19396601125010515,0.15664578241285443,0.49022399999999994,9.964063999999997,0.03285573333333333
1.818,1.0308976,1.0153312759882855,0.03089760000000008,0.19996601125010516,0.16264578241285443,0.49035399999999996,9.926744,0.03311873333333334
1.824,1.0320566857142857,1.0159019075256654,0.03205668571428566,0.20596601125010516,0.16864578241285444,0.490496,9.889855999999998,0.03338293333333334
1.83,1.0332171428571428,1.0164728933213827,0.033217142857142834,0.21196601125010517,0.17464578241285444,0.49065000000000003,9.8534,0.03364833333333334
1.836,1.0343789714285714,1.0170442327787772,0.03437897142857138,0.21796601125010517,0.18064578241285445,0.490816,9.817376,0.03391493333333333
1.842,1.0355421714285715,1.0176159253021602,0.03554217142857152,0.22396601125010518,0.18664578241285446,0.490994,9.781783999999998,0.03418273333333333
1.848,1.0367067428571428,1.0181879702968126,0.036706742857142816,0.22996601125010518,0.19264578241285446,0.49118400000000007,9.746624000000004,0.03445173333333334
1.854,1.0378726857142857,1.0187603671689853,0.0378726857142857,0.2359660112501052,0.19864578241285447,0.49138599999999993,9.711895999999996,0.03472193333333334
1.86,1.03904,1.0193331153258978,0.039039999999999964,0.2419660112501052,0.20464578241285447,0.4916,9.677599999999995,0.03499333333333334
1.866,1.0402086857142858,1.0199062141757378,0.04020868571428582,0.2479660112501052,0.21064578241285448,0.49182599999999993,9.643736,0.03526593333333334
1.872,1.0413787428571428,1.0204796631276603,0.041378742857142825,0.2539660112501052,0.21664578241285448,0.492064,9.610304,0.03553973333333334
1.878,1.0425501714285714,1.0210534615917872,0.042550171428571426,0.259966011250105,0.22264578241285427,0.492314,9.577304000000002,0.03581473333333333
1.884,1.0437229714285714,1.021627608979207,0.0437229714285714,0.265966011250105,0.22864578241285427,0.49257600000000007,9.544736,0.03609093333333333
1.89,1.044897142857143,1.0222021047019727,0.04489714285714297,0.271966011250105,0.23464578241285428,0.49285000000000007,9.512600000000003,0.036368333333333336
1.896,1.0460726857142857,1.0227769481731028,0.04607268571428569,0.277966011250105,0.24064578241285428,0.4931360000000001,9.480896000000005,0.03664693333333333
1.902,1.0472496,1.0233521388065792,0.0472496,0.283966011250105,0.2466457824128543,0.49343399999999993,9.449623999999996,0.03692673333333333
1.908,1.0484278857142857,1.0239276760173472,0.04842788571428569,0.289966011250105,0.2526457824128543,0.49374399999999996,9.418783999999999,0.03720773333333333
1.914,1.0496075428571428,1.0245035592213152,0.04960754285714275,0.295966011250105,0.2586457824128543,0.49406599999999995,9.388376000000001,0.03748993333333333
1.92,1.0507885714285714,1.0250797878353526,0.050788571428571405,0.301966011250105,0.2646457824128543,0.4944,9.3584,0.03777333333333333
1.926,1.0519709714285714,1.0256563612772902,0.05197097142857143,0.30796601125010503,0.2706457824128543,0.49474599999999996,9.328856000000002,0.03805793333333332
1.932,1.0531547428571428,1.0262332789659196,0.053154742857142834,0.31396601125010504,0.2766457824128543,0.49510400000000004,9.299744,0.03834373333333333
1.938,1.0543398857142856,1.026810540320991,0.05433988571428561,0.31996601125010504,0.2826457824128543,0.495474,9.271064000000003,0.038630733333333334
1.944,1.0555264,1.0273881447632145,0.055526399999999976,0.32596601125010505,0.2886457824128543,0.4958559999999999,9.242815999999998,0.03891893333333333
1.95,1.0567142857142857,1.0279660917142577,0.05671428571428572,0.33196601125010505,0.29464578241285433,0.4962499999999999,9.214999999999996,0.03920833333333333
1.956,1.0579035428571428,1.0285443805967456,0.05790354285714283,0.33796601125010506,0.30064578241285433,0.496656,9.187615999999998,0.03949893333333333
1.962,1.0590941714285713,1.0291230108342595,0.05909417142857132,0.34396601125010506,0.30664578241285434,0.497074,9.160664,0.03979073333333334
1.968,1.0602861714285714,1.029701981851337,0.0602861714285714,0.34996601125010507,0.31264578241285435,0.497504,9.134144,0.040083733333333336
1.974,1.0614795428571429,1.0302812930734706,0.061479542857142855,0.3559660112501051,0.31864578241285435,0.497946,9.108056000000001,0.04037793333333333
1.98,1.0626742857142857,1.0308609439271068,0.06267428571428568,0.3619660112501051,0.32464578241285436,0.4984,9.0824,0.04067333333333333
1.986,1.0638703999999999,1.0314409338396455,0.06387039999999988,0.3679660112501051,0.33064578241285436,0.49886600000000003,9.057176000000002,0.04096993333333333
1.992,1.0650678857142857,1.0320212622394394,0.06506788571428568,0.3739660112501051,0.33664578241285437,0.49934400000000007,9.032384000000004,0.041267733333333334
1.998,1.0662667428571428,1.0326019285557928,0.06626674285714285,0.3799660112501051,0.34264578241285437,0.49983399999999995,9.008023999999995,0.04156673333333334
2.004,1.0674669714285716,1.0331829322189616,0.06746697142857161,0.3859660112501051,0.3486457824128544,0.5003359999999999,8.984096000000001,0.04186693333333333
2.01,1.0686685714285713,1.033764272660151,0.0686685714285713,0.3919660112501049,0.35464578241285416,0.5008499999999999,8.9606,0.04216833333333332
2.016,1.0698715428571428,1.0343459493115168,0.06987154285714281,0.3979660112501051,0.3606457824128544,0.501376,8.937536000000001,0.042470933333333336
2.022,1.0710758857142857,1.0349279616061622,0.07107588571428569,0.4039660112501049,0.36664578241285417,0.5019140000000001,8.914904,0.04277473333333333
2.028,1.0722816,1.0355103089781386,0.07228159999999995,0.4099660112501051,0.3726457824128544,0.5024640000000001,8.892703999999995,0.04307973333333334
2.034,1.0734886857142856,1.0360929908624446,0.07348868571428557,0.4159660112501049,0.3786457824128542,0.5030259999999999,8.870936,0.04338593333333332
2.04,1.0746971428571428,1.0366760066950247,0.0746971428571428,0.42196601125010513,0.3846457824128544,0.5035999999999999,8.849599999999995,0.043693333333333334
2.046,1.0759069714285714,1.0372593559127685,0.07590697142857139,0.4279660112501049,0.3906457824128542,0.5041859999999999,8.828696,0.044001933333333326
2.052,1.0771181714285714,1.0378430379535102,0.07711817142857136,0.43396601125010514,0.3966457824128544,0.5047839999999999,8.808223999999996,0.04431173333333333
2.058,1.078330742857143,1.0384270522560277,0.07833074285714292,0.4399660112501049,0.4026457824128542,0.505394,8.788184000000001,0.04462273333333333
2.064,1.0795446857142856,1.039011398260041,0.07954468571428563,0.44596601125010515,0.40864578241285443,0.5060159999999999,8.768575999999996,0.04493493333333333
2.07,1.08076,1.0395960754062128,0.08075999999999994,0.45196601125010494,0.4146457824128542,0.50665,8.749400000000001,0.04524833333333333
2.076,1.0819766857142856,1.040181083136146,0.08197668571428562,0.45796601125010516,0.42064578241285444,0.5072960000000001,8.730655999999996,0.04556293333333334
2.082,1.0831947428571427,1.040766420892384,0.08319474285714268,0.46396601125010495,0.4266457824128542,0.5079540000000001,8.712344000000002,0.04587873333333333
2.088,1.0844141714285715,1.0413520881184095,0.08441417142857155,0.4699660112501052,0.43264578241285445,0.5086240000000001,8.694464000000004,0.046195733333333336
2.094,1.0856349714285713,1.0419380842586432,0.08563497142857135,0.47596601125010496,0.43864578241285423,0.5093059999999999,8.677016000000002,0.04651393333333332
2.1,1.086857142857143,1.0425244087584438,0.08685714285714297,0.4819660112501052,0.44464578241285446,0.5099999999999999,8.659999999999997,0.04683333333333333
2.106,1.0880806857142857,1.0431110610641063,0.08808068571428573,0.48796601125010497,0.45064578241285425,0.510706,8.643416000000002,0.04715393333333333
2.112,1.0893056,1.0436980406228615,0.0893056000000001,0.4939660112501052,0.4566457824128545,0.511424,8.627263999999997,0.04747573333333334
2.118,1.0905318857142856,1.0442853468828746,0.09053188571428561,0.499966011250105,0.46264578241285426,0.5121540000000001,8.611543999999995,0.04779873333333333
2.124,1.091759542857143,1.0448729792932454,0.09175954285714294,0.5059660112501052,0.4686457824128545,0.512896,8.596255999999997,0.04812293333333333
2.13,1.0929885714285714,1.0454609373040062,0.09298857142857142,0.511966011250105,0.47464578241285427,0.5136499999999998,8.581399999999995,0.04844833333333332
2.136,1.0942189714285713,1.0460492203661218,0.09421897142857127,0.5179660112501052,0.4806457824128545,0.5144159999999999,8.566975999999997,0.04877493333333334
2.142,1.095450742857143,1.0466378279314879,0.09545074285714295,0.523966011250105,0.4866457824128543,0.515194,8.552983999999995,0.049102733333333336
2.148,1.0966838857142858,1.0472267594529303,0.09668388571428577,0.5299660112501052,0.4926457824128545,0.515984,8.539423999999997,0.049431733333333346
2.154,1.0979184,1.0478160143842048,0.09791839999999996,0.535966011250105,0.4986457824128543,0.5167860000000001,8.526296000000002,0.049761933333333334
2.16,1.0991542857142858,1.0484055921799948,0.09915428571428575,0.5419660112501052,0.5046457824128545,0.5176,8.513599999999997,0.05009333333333334
2.166,1.100391542857143,1.0489954922959122,0.10039154285714291,0.547966011250105,0.5106457824128543,0.5184259999999999,8.501335999999995,0.050425933333333325
2.172,1.1016301714285714,1.0495857141884941,0.10163017142857145,0.5539660112501053,0.5166457824128545,0.5192640000000001,8.489503999999997,0.05075973333333334
2.178,1.1028701714285714,1.050176257315205,0.10287017142857136,0.559966011250105,0.5226457824128543,0.5201140000000001,8.478104000000002,0.051094733333333336
2.184,1.1041115428571429,1.0507671211344323,0.10411154285714286,0.5659660112501053,0.5286457824128545,0.5209760000000001,8.467136000000004,0.051430933333333345
2.19,1.1053542857142855,1.0513583051054884,0.10535428571428551,0.571966011250105,0.5346457824128543,0.52185,8.456600000000002,0.05176833333333333
2.196,1.1065984000000002,1.0519498086886085,0.1065984000000002,0.5779660112501053,0.5406457824128545,0.522736,8.446495999999996,0.05210693333333334
2.202,1.1078438857142856,1.0525416313449485,0.1078438857142856,0.583966011250105,0.5466457824128543,0.5236339999999999,8.436824000000001,0.05244673333333332
2.208,1.109090742857143,1.0531337725365866,0.10909074285714304,0.5899660112501053,0.5526457824128546,0.524544,8.427583999999996,0.052787733333333337
2.214,1.1103389714285714,1.05372623172652,0.11033897142857141,0.5959660112501051,0.5586457824128543,0.5254660000000001,8.418776000000001,0.05312993333333334
2.22,1.1115885714285716,1.054319008378665,0.11158857142857159,0.6019660112501053,0.5646457824128546,0.5264000000000001,8.410399999999996,0.053473333333333345
2.226,1.112839542857143,1.0549121019578565,0.11283954285714293,0.6079660112501051,0.5706457824128544,0.527346,8.402456,0.05381793333333333
2.232,1.1140918857142856,1.0555055119298458,0.11409188571428563,0.6139660112501053,0.5766457824128546,0.528304,8.394943999999995,0.05416373333333335
2.238,1.1153456,1.0560992377613005,0.11534559999999994,0.6199660112501051,0.5826457824128544,0.529274,8.387864,0.05451073333333334
2.244,1.1166006857142858,1.0566932789198036,0.11660068571428583,0.6259660112501053,0.5886457824128546,0.5302560000000001,8.381215999999995,0.05485893333333335
2.25,1.1178571428571429,1.0572876348738516,0.11785714285714288,0.6319660112501051,0.5946457824128544,0.53125,8.375,0.05520833333333333
2.256,1.1191149714285713,1.0578823050928545,0.1191149714285713,0.6379660112501049,0.6006457824128542,0.532256,8.369216000000002,0.05555893333333332
2.262,1.1203741714285713,1.0584772890471346,0.12037417142857132,0.6439660112501051,0.6066457824128544,0.533274,8.363864,0.05591073333333333
2.268,1.121634742857143,1.059072586207925,0.12163474285714293,0.6499660112501049,0.6126457824128542,0.5343040000000001,8.358944000000008,0.05626373333333333
2.274,1.122896685714286,1.0596681960473693,0.12289668571428591,0.6559660112501051,0.6186457824128544,0.5353460000000001,8.354455999999999,0.056617933333333335
2.28,1.12416,1.0602641180385197,0.12416000000000005,0.6619660112501049,0.6246457824128542,0.5364,8.3504,0.05697333333333333
2.286,1.1254246857142856,1.0608603516553372,0.12542468571428556,0.6679660112501051,0.6306457824128544,0.5374660000000001,8.346776000000006,0.05732993333333333
2.292,1.1266907428571429,1.0614568963726896,0.12669074285714288,0.6739660112501049,0.6366457824128542,0.538544,8.343584000000007,0.05768773333333332
