t,phi_real,phi_imag,phi_abs
8.67,-0.03340418554510047,-0.8908938377088463,0.8915198649943408
8.68,-0.07922707268308542,-0.8876906070166363,0.8912191328912856
8.69,-0.12480803343293553,-0.8821107543907576,0.8908964183457176
8.700000000000001,-0.17002282454483697,-0.8741709256098547,0.8905518334424979
8.71,-0.21474829469423837,-0.8638943102682155,0.8901854915622245
8.72,-0.2588627315662722,-0.8513105721349516,0.8897975073142712
8.73,-0.30224620457801993,-0.8364557609832904,0.8893879964694564
8.74,-0.3447809022435101,-0.8193722061598572,0.8889570758923743
8.75,-0.38635146320273095,-0.8001083922176084,0.8885048634734294
8.76,-0.42684529995546355,-0.7787188169887973,0.8880314780606043
8.77,-0.4661529143630672,-0.7552638325259319,0.8875370393909991
8.78,-0.5041682040064634,-0.729809469388928,0.8870216680221805
8.790000000000001,-0.5407887585163916,-0.7024272448054221,0.8864854852633722
8.8,-0.5759161450224152,-0.673193955278404,0.8859286131065308
8.81,-0.6094561819002511,-0.6421914542605992,0.8853511741573369
8.82,-0.6413192000321776,-0.6095064155587018,0.8847532915661457
8.83,-0.6714202908331934,-0.5752300831718417,0.8841350889589294
8.84,-0.6996795403353856,-0.539458008308082,0.8834966903682544
8.85,-0.7260222486649787,-0.5022897743597482,0.8828382201643283
8.86,-0.7503791342904612,-0.46382871065305176,0.8821598029861565
8.870000000000001,-0.7726865224659206,-0.4241815958196491,0.8814615636728477
8.88,-0.7928865173410985,-0.38345835166742265,0.8807436271951066
8.89,-0.8109271572586831,-0.34177172845456905,0.880006118586952
8.9,-0.8267625528095205,-0.2992369824955248,0.8792491628777034
8.91,-0.8403530072680827,-0.2559715470483987,0.8784728850242681
8.92,-0.8516651190830361,-0.21209469745225418,0.8776774098437792
8.93,-0.8606718661512441,-0.16772721149812028,0.8768628619466105
8.94,-0.8673526716577834,-0.12299102603024699,0.8760293656698203
8.950000000000001,-0.8716934513193113,-0.07800889078373774,0.8751770450110546
8.96,-0.8736866419233448,-0.032904020471344116,0.8743060235629567
8.97,-0.8733312111114372,0.012200253864405937,0.8734164244481125
8.98,-0.8706326484097304,0.057180833216786645,0.8725083702545823
8.99,-0.865602937565788,0.10191519768401396,0.8715819829720513
9.0,-0.8582605103057256,0.14628175123321324,0.8706373839286365
9.01,-0.848630181680385,0.19016016315911,0.8696746937283978
9.02,-0.8367430672233727,0.23343170524889778,0.868694032189577
9.03,-0.822636482197158,0.2759795836792406,0.8676955182836212
9.040000000000001,-0.806353823255815,0.317689264688765,0.8666792700750136
9.05,-0.7879444329043694,0.3584487930895754,0.8656454046619562
9.06,-0.7674634471847589,0.39814910270447407,0.864594038117943
9.07,-0.7449716270672234,0.43668431784199524,0.863525285434257
9.08,-0.7205351740730621,0.4739520449499199,0.8624392604634304
9.09,-0.6942255307002563,0.5098536536185954,0.8613360758637032
9.1,-0.6661191662671793,0.5442945461386755,0.8602158430445167
9.11,-0.636297348831397,0.5771844148534353,0.8590786721130766
9.120000000000001,-0.6048459038802992,0.6084374865835814,0.8579246718220207
9.13,-0.571854960527896,0.6379727534422746,0.8567539495182259
9.14,-0.5374186859872926,0.6657141893999917,0.855566611092787
9.15,-0.5016350091214304,0.6915909520022933,0.8543627609322026
9.16,-0.46460533390492187,0.7155375686890659,0.8531425018707975
9.17,-0.4264342436577682,0.7374941072105644,0.8519059351444151
9.18,-0.3872291969369255,0.7574063296838894,0.8506531603454118
9.19,-0.3471002159941783,0.7752258298830549,0.8493842753789809
9.200000000000001,-0.30615956872849015,0.7909101534064381,0.8480993764208358
9.21,-0.26452144507794395,0.8044229004169605,0.8467985578762867
9.22,-0.2223016288102296,0.8157338107027643,0.845481912340728
9.23,-0.1796171656819998,0.8248188308590501,0.8441495305615736
9.24,-0.13658602894531466,0.8316601634452886,0.8428015014016612
9.25,-0.09332678318475314,0.836246298025716,0.8414379118041501
9.26,-0.04995824747096534,0.838572024054932,0.8400588467589373
9.27,-0.006599158815702501,0.8386384256242904,0.8386643892706207
9.28,0.03663216309029036,0.8364528581384257,0.8372546203280188
9.290000000000001,0.07961814888177773,0.8320289070446041,0.8358296188752821
9.3,0.12224230930065098,0.8253863287903724,0.8343894617846062
9.31,0.16438956080193465,0.8165509742371162,0.8329342238305715
9.32,0.20594654604640697,0.8055546948084437,0.8314639776661222
9.33,0.2468019483603246,0.7924352317026264,0.8299787938002077
9.34,0.2868467992632767,0.7772360885475035,0.8284787405770949
9.35,0.3259747781885963,0.7600063879241704,0.8269638841573731
9.36,0.36408250354664495,0.7408007122322394,0.8254342885006571
9.370000000000001,0.4010698143096804,0.7196789294143828,0.8238900153500064
9.38,0.4368400413277254,0.6967060041011185,0.822331124218071
9.39,0.47130026761803573,0.6719517947781242,0.8207576723749674
9.4,0.5043615769057591,0.6454908376179666,0.8191697148379009
9.41,0.5359392897308715,0.6174021176554164,0.817567304362536
9.42,0.5659531864755738,0.5877688280208446,0.8159504914361243
9.43,0.5943277167073927,0.5566781179791591,0.8143193242723897
9.44,0.6209921942759599,0.5242208305523804,0.8126738488081791
9.450000000000001,0.6458809776457053,0.4904912305321359,0.8110141087018776
9.46,0.668933634992355,0.45558672371406095,0.8093401453335904
9.47,0.6900950936381607,0.4196075682090581,0.8076519978070885
9.48,0.7093157734486996,0.38265657870698716,0.8059497029535178
9.49,0.7265517038632745,0.34483882458588394,0.8042332953368702
9.5,0.7417646242807046,0.30626132277488793,0.8025028072612076
9.51,0.754922067572837,0.2670327262912041,0.8007582687796362
9.52,0.7659974265491367,0.2272630093807897,0.7989997077050235
9.53,0.7749700032470705,0.18706315019899072,0.797227149622449
9.540000000000001,0.7818250409745664,0.1465448119710244,0.7954406179033763
9.55,0.7865537390824237,0.1058200235730895,0.7936401337215442
9.56,0.7891532504960249,0.06500086047274162,0.7918257160705496
9.57,0.7896266620868644,0.02419912696258329,0.7899973817831261
9.58,0.7879829580151868,-0.01647395938654978,0.7881551455520882
9.59,0.7842369662251771,-0.0569080801369693,0.7862990199529345
9.6,0.7784092883235628,-0.09699412435731142,0.7844290154680902
9.61,0.7705262131210205,-0.13662449207051186,0.7825451405127667
9.620000000000001,0.7606196141632768,-0.17569339190801614,0.7806474014624245
9.63,0.7487268316251252,-0.214097132122536,0.7787358026818165
9.64,0.7348905389855467,-0.25173440413527187,0.7768103465555848
9.65,0.7191585949457515,-0.2885065578190863,0.7748710335203951
9.66,0.7015838810938868,-0.3243178677474976,0.7729178620985833
9.67,0.6822241258604763,-0.35907578966956655,0.7709508289332815
9.68,0.6611417153471408,-0.3926912065032527,0.7689699288250095
9.69,0.6384034916476923,-0.4250786631742733,0.7669751547696916
9.700000000000001,0.6140805393152319,-0.45615658966385864,0.7649664979980809
9.71,0.5882479606613112,-0.48584751166687884,0.7629439480165562
9.72,0.560984640603313,-0.5140782483017104,0.7609074926492597
9.73,0.5323730018042528,-0.5407800963543014,0.758857118081552
9.74,0.5024987508745616,-0.5658890005817725,0.7567928089047438
9.75,0.47145061642856806,-0.5893457096446962,0.7547145481620765
9.76,0.43932007980893806,-0.6110959172822787,0.7526223173959177
9.77,0.4062010993103356,-0.6310903883906614,0.7505160966961343
9.78,0.3721898287489753,-0.6492850697113915,0.7483958647496111
9.790000000000001,0.337384331237499,-0.6656411848846178,0.7462615988908797
9.8,0.30188428903474845,-0.680125313669566,0.7441132751538176
9.81,0.2657907103472945,-0.6927094551833275,0.7419508683243803
9.82,0.22920563396451554,-0.7033710750575155,0.7397743519943365
9.83,0.19223183261081656,-0.7120931364611545,0.7375836986159587
9.84,0.154972515898038,-0.7188641149867417,0.7353788795576326
9.85,0.11753103375769898,-0.7236779974448535,0.7331598651603528
9.86,0.08001058122671734,-0.7265342646606935,0.7309266247950553
9.870000000000001,0.04251390545158873,-0.7274378584135177,0.7286791269207535
9.88,0.005143015764838315,-0.7263991327067194,0.7264173391434373
9.89,-0.032001102326372044,-0.7234337896024194,0.724141228275687
9.9,-0.0688187684156107,-0.7185627998995265,0.7218507603969733
9.91,-0.10521188293158605,-0.711812308978273,0.7195459009145909
9.92,-0.1410841965475621,-0.7032135281770682,0.7172266146251904
9.93,-0.17634157250512722,-0.6928026121090198,0.7148928657768673
9.94,-0.21089224111718577,-0.6806205223655143,0.7125446181317594
9.950000000000001,-0.2446470457426833,-0.666712878092743,0.7101818350291222
9.96,-0.2775196795551969,-0.6511297939638552,0.7078044794488317
9.97,-0.3094269124592124,-0.6339257061043938,0.7054125140752716
9.98,-0.3402888075410759,-0.6151591865618773,0.7030059013615731
9.99,-0.37002892647689467,-0.5948927469414445,0.700584603594156
10.0,-0.39857452335617977,-0.5731926318586131,0.6981485829575317
10.01,-0.4258567264181769,-0.5501286028871216,0.6956978015993311
10.02,-0.4518107072372682,-0.5257737137045279,0.6932322216955089
10.03,-0.4763758369344652,-0.5002040771606863,0.6907518055156902
10.040000000000001,-0.4994958290337435,-0.4734986250142864,0.6882565154886124
10.05,-0.5211188686245869,-0.4457388611003842,0.6857463142676284
10.06,-0.5411977275356499,-0.41700860870700374,0.6832211647962192
10.07,-0.5596898652684393,-0.3873937529518555,0.6806810303734981
10.08,-0.5765575154846555,-0.3569819789603293,0.6781258747196363
10.09,-0.5917677578858206,-0.32586250665381966,0.6755556620411983
10.1,-0.6052925753690666,-0.2941258229626384,0.6729703570963333
10.11,-0.6171088963883289,-0.26186341228051035,0.670369925259788
10.120000000000001,-0.6271986224954966,-0.22916748597783226,0.6677543325877028
10.13,-0.6355486410811932,-0.19613071178860317,0.6651235458821583
10.14,-0.642150823379694,-0.1628459438810047,0.6624775327554243
10.15,-0.6470020078467755,-0.12940595441454344,0.6598162616938884
10.16,-0.6501039690631004,-0.09590316737676692,0.657139702121621
10.17,-0.6514633723587129,-0.06242939548060632,0.6544478244635403
10.18,-0.6510917143964053,-0.029075580888941722,0.65174060020815
10.19,-0.649005249992873,0.004068459483697856,0.6490180019698083
10.200000000000001,-0.6452249054966447,0.036914283361293945,0.6462800035504983
10.21,-0.6397761790806236,0.06937506647835578,0.6435265800010738
10.22,-0.632689028344534,0.10136583924701986,0.6407577076819312
10.23,-0.6239977456586662,0.1328037160573302,0.6379733643230988
10.24,-0.6137408217147505,0.16360811657598617,0.6351735290836974
10.25,-0.6019607977826549,0.19370097843747858,0.6323581826107469
10.26,-0.5887041072026822,0.22300696075204574,0.6295273070972948
10.27,-0.5740209066724892,0.25145363788692376,0.6266808863398298
10.28,-0.5579648979149964,0.27897168301089925,0.6238189057949639
10.290000000000001,-0.5405931403389947,0.30549504092707924,0.6209413526353466
10.3,-0.5219658553274698,0.3309610897549025,0.6180482158047944
10.31,-0.5021462228097713,0.35531079105980423,0.6151394860726015
10.32,-0.4812001707928592,0.37848882806705875,0.6122151560870185
10.33,-0.4591961585435313,0.40044373163565755,0.6092752204278674
10.34,-0.4362049541281224,0.42112799370789755,0.6063196756582755
10.35,-0.4122994070283713,0.44049816799092734,0.6033485203755039
10.36,-0.38755421656206884,0.45851495766752665,0.6003617552608532
10.370000000000001,-0.3620456968446768,0.47514328997478383,0.5973593831286231
10.38,-0.3358515390333809,0.4903523775309378,0.594341408974113
10.39,-0.30905057159782484,0.5041157663324249,0.5913078400206362
10.4,-0.28172251936250525,0.5164113703847398,0.5882586857655415
10.41,-0.25394776206385106,0.5272214929723389,0.5851939580252178
10.42,-0.22580709316104358,0.5365328346139601,0.582113670979072
10.43,-0.19738147963322117,0.5443364877905394,0.5790178412124619
10.44,-0.16875182348712314,0.5506279185731371,0.5759064877585722
10.450000000000001,-0.13999872568839367,0.5554069353178502,0.5727796321392205
10.46,-0.1112022532168415,0.5586776446334444,0.5696372984045862
10.47,-0.08244170993075839,0.5604483948653053,0.5664795131718396
10.48,-0.05379541190846913,0.5607317073761122,0.5633063056626757
10.49,-0.025340467916008618,0.5595441959393468,0.5601177077397325
10.5,0.0028474343710741187,0.5569064745961881,0.5569137539418939
10.51,0.030694235786611165,0.55284305435944,0.5536944815184623
10.52,0.05812770615283419,0.5473822291798102,0.5504599304621985
10.53,0.08507763726511434,0.5405559516199898,0.5472101435412242
10.540000000000001,0.11147602785580953,0.5323996987104923,0.5439451663297802
10.55,0.13725726003979968,0.5229523284880381,0.5406650472378385
10.56,0.16235826677496806,0.5122559277422968,0.5373698375395598
10.57,0.186718689902562,0.5003556515200474,0.5340595914006041
10.58,0.2102810283655035,0.48729955495708,0.5307343659042835
10.59,0.23299077623663153,0.4731384180275435,0.527394221076563
10.6,0.2547965502238083,0.45792556381777844,0.5240392199099071
10.61,0.27565020635453646,0.441716670946975,0.5206694283859737
10.620000000000001,0.2955069455791325,0.4245695807702127,0.5172849154971586
10.63,0.3143254080684324,0.4065441000105641,0.5138857532669943
10.64,0.3320677560194673,0.3877017994758556,0.5104720167694023
10.65,0.34869974482012556,0.3681058095226117,0.5070437841468111
10.66,0.36419078246184056,0.34782061293428357,0.503601136627141
10.67,0.378513977127227,0.32691183588343226,0.5001441585396625
10.68,0.3916461729175255,0.30544603764790407,0.4966729373297373
10.69,0.40356797372244974,0.2834904997492594,0.4931875635724493
10.700000000000001,0.4142637552724702,0.26111301517784724,0.489688130985136
10.71,0.4237216654505906,0.23838167836296945,0.4861747364388327
10.72,0.4319336129772092,0.2153646765384792,0.4826474799686303
10.73,0.4388952446174593,0.19213008314426225,0.4791064647829756
10.74,0.44460591109559255,0.1687456538919031,0.4755517972719143
10.75,0.4490686219351811,0.14527862610900033,0.4719835870142958
10.76,0.45228998947721283,0.1217955219607895,0.46840194678395447
10.77,0.4542801623603693,0.09836195613015666,0.4648069925548823
10.78,0.455052748778846,0.07504244851782454,0.46119884350541673
10.790000000000001,0.45462472986285996,0.05190024250353653,0.4575776220214493
10.8,0.453016363555485,0.028997129286560612,0.4539434536986924
10.81,0.4502510793864674,0.006393278799734468,0.4502964673440045
10.82,0.4463553645692439,-0.015852922334005544,0.4466367949758177
10.83,0.44135864187132967,-0.03768502536053363,0.4429645718236716
10.84,0.4352931397305989,-0.05904866605467651,0.4392799363268932
10.85,0.4281937551105889,-0.07989170309645338,0.4355830301324408
10.86,0.4200979096068493,-0.10016434780835509,0.43187399809194077
10.870000000000001,0.41104539933342354,-0.11981928492959117,0.4281529882579499
10.88,0.4010782391337866,-0.1388117841349808,0.42442015187947363
10.89,0.390240501673874,-0.15709980203872578,0.4206756433967667
10.9,0.37857815198632105,-0.17464407445622732,0.4169196204354627
10.91,0.366138878044474,-0.19140819873076736,0.41315224380005866
10.92,0.3529719179523034,-0.2073587059656896,0.4093736774668016
10.93,0.3391278843419147,-0.22246512303687158,0.40558408857601097
10.94,0.32465858657397073,-0.23670002429453793,0.40178364742388817
10.950000000000001,0.3096168513379625,-0.25003907289776955,0.397972527453856
10.96,0.2940563422489808,-0.2624610517592211,0.39415090524747787
10.97,0.27803137903532193,-0.27394788411161974,0.3903189605150079
10.98,0.26159675690716994,-0.2844846437412038,0.3864768760856315
10.99,0.244807566690439,-0.2940595549666083,0.3826248378974547
11.0,0.22771901630197156,-0.30266398247438614,0.3787630349873033
11.01,0.21038625413252018,-0.3102924111544751,0.374891659480404
11.02,0.1928641948924077,-0.3169424161102913,0.3710109065800164
11.03,0.1752073484615057,-0.3226146230486795,0.3671209745570975
11.040000000000001,0.15746965227023765,-0.3273126592845681,0.36322206474007784
11.05,0.13970430772179926,-0.33104309562378853,0.3593143815048432
11.06,0.12196362114764939,-0.333815379415051,0.355398132265016
11.07,0.1042988497688729,-0.33564175908834726,0.3514735274626384
11.08,0.08676005311497062,-0.33653720052217984,0.3475407805593732
11.09,0.069395950329422,-0.33651929560571203,0.3436001080283419
11.1,0.05225378376784624,-0.335608163384274,0.3396517293467271
11.11,0.03537918926994112,-0.33382634419753404,0.33569586698928655
11.120000000000001,0.0188160734606624,-0.3311986872389762,0.3317327464229274
11.13,0.0026064984094556504,-0.32775223198309666,0.3277625961025146
11.14,-0.01320942605126025,-0.3235160839428575,0.323785647468083
11.15,-0.028593642075376204,-0.3185212852344282,0.31980213494366594
11.16,-0.04351023537625803,-0.3128006804389963,0.31581229593794546
11.17,-0.057925518409419646,-0.3063887782624783,0.31181637084696834
11.18,-0.07180810498038946,-0.29932160950323394,0.30781460305918085
11.19,-0.08512897612386014,-0.2916365818453967,0.3038072389630694
11.200000000000001,-0.0978615371308917,-0.283372332001154,0.29979452795772166
11.21,-0.10998166563174787,-0.27456857572923693,0.2957767224666527
11.22,-0.12146775067289428,-0.265265956258986,0.2917540779552647
11.23,-0.13230072275744104,-0.2555058916497554,0.2877268529523753
11.24,-0.14246407484909512,-0.24533042161393492,0.2836953090762687
11.25,-0.15194387437007956,-0.23478205432870491,0.2796597110657834
11.26,-0.16072876625359026,-0.22390361375670784,0.27562032681700793
11.27,-0.16880996714100396,-0.21273808798919283,0.2715774274262211
11.28,-0.17618125084315575,-0.2013284791168771,0.2675312872397802
11.290000000000001,-0.18283892521346268,-0.189717655123838,0.26348218391174333
11.3,-0.18878180060841213,-0.1779482042882385,0.2594303984701155
11.31,-0.19401115013786852,-0.16606229256057875,0.2553762153926904
11.32,-0.19853066193362706,-0.15410152437571376,0.25131992269361136
11.33,-0.2023463836897436,-0.14210680733880793,0.24726181202188502
11.34,-0.20546665975209802,-0.13011822120814806,0.24320217877325231
11.35,-0.20790206105752523,-0.1181748915790766,0.23914132221699677
11.36,-0.20966530824448915,-0.10631486865349067,0.2350795456394827
11.370000000000001,-0.21077118827765315,-0.09457501145835276,0.231017156506441
11.38,-0.21123646494776646,-0.08299087785463562,0.22695446664631214
11.39,-0.211079783625964,-0.07159662065504152,0.22289179245724974
11.4,-0.21032157066781848,-0.06042489014498136,0.21882945514078134
11.41,-0.20898392787727155,-0.04950674327647549,0.21476778096552446
11.42,-0.2070905224538235,-0.03887155977922015,0.21070710156486672
11.43,-0.20466647285807738,-0.02854696540694772,0.2066477542730905
11.44,-0.2017382310408653,-0.018558762510566533,0.2025900825050949
11.450000000000001,-0.19833346148972952,-0.008930868102488398,0.1985344361856705
11.46,-0.19448091755343885,0.0003147404508779955,0.19448117223520353
11.47,-0.19021031551050965,0.009158071999212907,0.19043065511978474
11.48,-0.1855522068513553,0.017581160359488732,0.1863832574750055
11.49,-0.18053784924569294,0.025568095194798142,0.1823393608142543
11.5,-0.17519907666721568,0.033105044995164055,0.1782993563341628
11.51,-0.16956816914629153,0.04018027216246048,0.17426364583204018
11.52,-0.16367772261859112,0.04678414022909861,0.1702326427527471
11.53,-0.15756051933310553,0.05290911326737202,0.166206773385616
11.540000000000001,-0.15124939927700243,0.05854974757316475,0.16218647823581164
11.55,-0.1447771330672447,0.06370267573406563,0.1581722135991344
11.56,-0.13817629674982604,0.06836658321769334,0.15416445337482235
11.57,-0.13147914893704407,0.07254217764110742,0.1501636911577609
11.58,-0.12471751070127693,0.07623215090656028,0.14617044265980625
11.59,-0.1179226486305098,0.0794411344123503,0.1421852485202167
11.6,-0.11112516143627818,0.08217564757018575,0.1382086775778506
11.61,-0.10435487048888799,0.08444403988212118,0.13424133069351576
11.620000000000001,-0.09764071463778407,0.08625642685077435,0.13028384523048192
11.63,-0.0910106496568252,0.08762462001604314,0.12633690032572956
11.64,-0.08449155263504507,0.08856205142993251,0.12240122311545176
11.65,-0.07810913161338215,0.08908369289824386,0.11847759611751614
11.66,-0.07188784074677629,0.08920597033378067,0.11456686602340672
11.67,-0.06585080124919912,0.08894667358029454,0.11066995421595235
11.68,-0.06001972835656514,0.08832486207963183,0.10678786941119228
11.69,-0.054414864519214755,0.08736076676636653,0.10292172292889382
11.700000000000001,-0.04905491901180594,0.08607568858461555,0.09907274723439617
11.71,-0.04395701412414305,0.08449189403071791,0.09524231857534851
11.72,-0.03913663807168953,0.08263250813290363,0.09143198477496156
11.73,-0.03460760473951999,0.08052140528514061,0.08764349955872779
11.74,-0.03038202034813159,0.07818309835680178,0.08387886521111038
11.75,-0.026470257104144503,0.0756426265028256,0.08014038591999346
11.76,-0.02288093387344272,0.07292544210051088,0.07643073492042206
11.77,-0.019620903888870223,0.07005729723909711,0.07275303956442979
11.78,-0.016695249479292774,0.06706413018676058,0.06911098981263832
11.790000000000001,-0.014107283781734342,0.06397195225667959,0.06550897748575595
11.8,-0.011858559373501693,0.06080673548937583,0.06195227607836361
11.81,-0.009948883736780247,0.05759430156265323,0.05844727418877471
11.82,-0.008376341444245535,0.05436021233317816,0.05500177979755563
11.83,-0.007137322930799057,0.05112966240506968,0.0516254177346286
11.84,-0.006226559693764917,0.04792737411087729,0.04833014830086918
11.85,-0.005637165741772015,0.04477749527902934,0.04513093973167081
11.86,-0.005360685091230527,0.04170350014929576,0.042046627324312864
11.870000000000001,-0.005387145088810018,0.03872809378407232,0.03910097927617403
11.88,-0.005705115318759672,0.035873120308418376,0.036323946666938674
11.89,-0.0063017718352692854,0.033159475295809634,0.03375297216775439
11.9,-0.00716296644250115,0.030607022599599534,0.03143402488814938
11.91,-0.00827330072840807,0.02823451591221488,0.02942168237439513
11.92,-0.00961620454305365,0.026059525315304165,0.02777715337238185
11.93,-0.011174018598000528,0.02409836906438268,0.02656294567986875
11.94,-0.012928080850311448,0.022366050831130177,0.02583361190876894
11.950000000000001,-0.014858816323025806,0.020876202605415298,0.02562421233411413
11.96,-0.01694583000354674,0.01964103343745628,0.02594092035761994
11.97,-0.01916800245228526,0.018671284178334448,0.026758721398432623
11.98,-0.021503587746164867,0.017976188354460083,0.028027622691053165
11.99,-0.023930313375208415,0.017563439288601747,0.029683906378374092
12.0,-0.026425481705454355,0.017439163556834662,0.031661182999492186
12.01,-0.028966072617838415,0.01760790084732128,0.033897957684069786
12.02,-0.03152884693049146,0.0180725902632689,0.03634125352255151
12.030000000000001,-0.03409045021109768,0.018834563088832273,0.038947394808158
12.040000000000001,-0.036627516586568265,0.01989354201318551,0.04168126659699427
12.05,-0.039116772159262285,0.021247646784607242,0.04451499026219222
12.06,-0.0415351376423487,0.02289340624323024,0.04742652958404637
12.07,-0.04385982983161553,0.024825776658231463,0.05039845096372171
12.08,-0.04606846153707898,0.027038166272732096,0.05341690353984619
12.09,-0.0481391396050902,0.029522465937617183,0.056470813319414226
12.1,-0.050050560670257184,0.03226908569395782,0.05955125955788919
12.11,-0.0517821042863588,0.03526699714278475,0.06265099689384461
12.120000000000001,-0.053313923096473925,0.03850378142070156,0.0657640903505089
12.13,-0.05462702971475486,0.04196568258028939,0.06888563631038269
12.14,-0.05570338000558212,0.04563766615554659,0.0720115484916927
12.15,-0.056525952460189564,0.049503482674716714,0.0751383929722854
12.16,-0.057078823386215435,0.05354573586593335,0.07826326027312608
12.17,-0.05734723764191743,0.05774595528512614,0.0813836655413747
12.18,-0.05731767466397958,0.06208467308069853,0.08449747014214697
12.19,-0.056977909555811196,0.06654150459561073,0.08760281965323882
12.200000000000001,-0.056317069021988395,0.07109523249474636,0.0906980945042918
12.21,-0.055325681953896505,0.0757238940938473,0.09378187042493828
12.22,-0.05399572449166634,0.08040487155590761,0.09685288655121198
12.23,-0.05232065940805326,0.08511498461170369,0.09991001954931282
12.24,-0.05029546968093964,0.08983058545324463,0.1029522624972322
12.25,-0.04791668614255519,0.09452765544223979,0.10597870755152163
12.26,-0.04518240911523691,0.09918190327031925,0.10898853164337799
12.27,-0.04209232396550523,0.10376886420368142,0.11198098461318833
12.280000000000001,-0.03864771053036592,0.10826400004207448,0.11495537931888729
12.290000000000001,-0.034851446391936027,0.11264279942059334,0.11791108335062492
12.3,-0.030708003998685465,0.11688087808264638,0.12084751205942856
12.31,-0.02622344165374276,0.1209540787536274,0.12376412266608589
12.32,-0.021405388412649724,0.12483857024733025,0.12666040926230268
12.33,-0.016263022954732163,0.12851094544091643,0.1295358985522714
12.34,-0.01080704651367264,0.131948317759291,0.13239014621132314
12.35,-0.005049649973961866,0.13512841581604504,0.13522273376105626
12.36,0.0009955247394830696,0.13802967586562648,0.1380332658784716
12.370000000000001,0.0073134288311312926,0.14063133173012135,0.14082136807123932
12.38,0.013887656197165463,0.14291350187387583,0.14358668466297625
12.39,0.020700498194535823,0.14485727331017575,0.14632887704195963
12.4,0.027733003412783723,0.14644478203624126,0.14904762213445635
12.41,0.03496504222731227,0.14765928970588557,0.15174261107020787
12.42,0.04237537589621717,0.14848525626323703,0.1544135480128116
12.43,0.04994172994713319,0.14890840827591312,0.15706014913203925
12.44,0.057640871585819396,0.14891580272189414,0.1596821416986853
12.450000000000001,0.06544869084446207,0.14849588600101196,0.16227926328548425
12.46,0.0733402851749562,0.14763854795939507,0.16485126106009168
12.47,0.08129004718080755,0.14633517073332555,0.1673978911581907
12.48,0.0892717551707098,0.14457867223770046,0.16991891812648635
12.49,0.09725866620749611,0.1423635441435904,0.17241411442682167
12.5,0.10522361131791513,0.13968588420916486,0.1748832599938596
12.51,0.1131390925216342,0.1365434228484671,0.17732614183981502
12.52,0.12097738133205696,0.13293554384306788,0.179742553700603
12.530000000000001,0.12871061837693343,0.12886329912245262,0.1821322957185114
12.540000000000001,0.1363109137833827,0.12432941756002852,0.18449517415714894
12.55,0.14375044796985686,0.11933830775279061,0.1868310011449767
12.56,0.15100157248666207,0.11389605477390986,0.18913959444417272
12.57,0.15803691054711533,0.10801041090867959,0.19142077724201922
12.58,0.16482945689297857,0.10169078040538969,0.19367437796231968
12.59,0.17135267664073128,0.09494819829360618,0.19590023009467084
12.6,0.17758060275930732,0.08779530334306214,0.19809817203967128
12.61,0.18348793183522144,0.08024630525675071,0.20026804696837308
12.620000000000001,0.18905011778748526,0.07231694621183249,0.20240970269447836
12.63,0.19424346320233532,0.06402445688156473,0.20452299155795745
12.64,0.1990452079665726,0.0553875070904916,0.2066077703189195
12.65,0.20343361488811987,0.04642615127367995,0.20866390006068247
12.66,0.20738805200334132,0.03716176892860183,0.21069124610112164
12.67,0.21088907128256054,0.02761700026544866,0.21268967791146492
12.68,0.21391848345810918,0.01781567727807272,0.21465906904180349
12.69,0.21645942871302593,0.0077827504733569,0.21659929705264533
12.700000000000001,0.21849644298323012,-0.0024557884884490316,0.21851024345193507
12.71,0.22001551964146351,-0.012872987976014653,0.22039179363699965
12.72,0.22100416634757547,-0.023441021112591873,0.22224383684095222
12.73,0.22145145686667592,-0.03413127375382946,0.22406626608312125
12.74,0.2213480776743006,-0.044914435415722695,0.22585897812312297
12.75,0.22068636918592408,-0.055760592840821833,0.22762187341823256
12.76,0.21946036146686432,-0.06663932588214222,0.22935485608374004
12.77,0.2176658042977887,-0.07751980537660857,0.23105783385600787
12.780000000000001,0.21530019149057988,-0.08837089267344862,0.23273071805797907
12.790000000000001,0.21236277936919246,-0.09916124047762014,0.23437342356689833
12.8,0.20885459935023754,-0.10985939466433367,0.23598586878404829
12.81,0.20477846457834326,-0.12043389671771292,0.23756797560630208
12.82,0.20013897059172595,-0.13085338644500072,0.23911966939932075
12.83,0.1949424900138674,-0.14108670461715883,0.24064087897224823
12.84,0.18919716128759634,-0.15110299518737758,0.24213153655375294
12.85,0.1829128714881877,-0.16087180674089074,0.24359157776929147
12.86,0.17610123327223826,-0.17036319283252283,0.2450209416194759
12.870000000000001,0.1687755560389751,-0.17954781087261834,0.24641957045943969
12.88,0.16095081140027034,-0.1883970192273362,0.24778740997910018
12.89,0.15264359307482944,-0.196882972205829,0.24912440918423745
12.9,0.1438720713408592,-0.20497871261435036,0.25043052037829916
12.91,0.1346559421997718,-0.2126582615660531,0.2517056991448627
12.92,0.12501637142124306,-0.21989670524491775,0.2529499043306884
12.93,0.11497593365704487,-0.22667027833295927,0.2541630980292977
12.94,0.1045585468275168,-0.23295644382154646,0.25534524556502586
12.950000000000001,0.09378940200024746,-0.23873396894025062,0.25649631547749097
12.96,0.08269488899548623,-0.24398299695012424,0.25761627950643984
12.97,0.07130251796685456,-0.24868511456262213,0.2587051125769224
12.98,0.059640837219234105,-0.2528234147604348,0.2597627927847597
