selected_normalizer,run_id,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,gate,grid_label,stage,stage_dir,Mmax_inferred_from_denominator
M_Lcert2,g026_nc16_nt5_ns24_tf0p32_of3p2,16,5,24,0.32,3.2,16.371637,137.15470540383689,-120.53954345561084,27607.141300156207,-0.004366245028598046,-0.002183122514299023,137.15252228132258,1.591722652074575e-05,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,103.0
M_Lcert2,g027_nc16_nt5_ns24_tf0p28_of2p6,16,5,24,0.28,2.6,16.371637,137.15470540383689,-184.1967862687102,27607.141300156207,-0.006672070254071108,-0.003336035127035554,137.15136936870985,2.4323154770468625e-05,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,103.0
M_Lcert2,g028_nc16_nt5_ns24_tf0p28_of3p2,16,5,24,0.28,3.2,16.371637,137.15470540383689,-127.90992903498146,27607.141300156207,-0.0046332189068144375,-0.0023166094534072187,137.15238879438348,1.6890484701827895e-05,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,103.0
M_Lcert2,g029_nc16_nt5_ns36_tf0p32_of2p6,16,5,36,0.32,2.6,16.371637,137.15470540383689,-145.75912259508507,30823.507276873435,-0.004728829892257156,-0.002364414946128578,137.15234098889076,1.7239036306970433e-05,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,115.0
M_Lcert2,g030_nc16_nt5_ns36_tf0p32_of3p2,16,5,36,0.32,3.2,16.371637,137.15470540383689,-45.84601253036607,30823.507276873435,-0.001487371703633605,-0.0007436858518168025,137.15396171798506,5.422240889418279e-06,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,115.0
M_Lcert2,g031_nc16_nt5_ns36_tf0p28_of2p6,16,5,36,0.28,2.6,16.371637,137.15470540383689,-148.7205845001163,30823.507276873435,-0.0048249079238202024,-0.0024124539619101012,137.15229294987498,1.7589290537330797e-05,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,115.0
M_Lcert2,g032_nc16_nt5_ns36_tf0p28_of3p2,16,5,36,0.28,3.2,16.371637,137.15470540383689,-46.02824690065659,30823.507276873435,-0.0014932838916482136,-0.0007466419458241068,137.15395876189106,5.443793879515121e-06,PASS_SUBLEADING_CORRECTION,B3_cartesian_mesh_cross,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,115.0
M_Lcert2,g001_nc20_nt5_ns64_tf0p28_of2p0,20,5,64,0.28,2.0,16.371637,137.15470540383689,333.71871330664266,43688.971183742346,0.007638511602919753,0.0038192558014598765,137.15852465963835,2.7846334474741493e-05,PASS_SUBLEADING_CORRECTION,B4_outer_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g002_nc20_nt5_ns64_tf0p28_of2p5,20,5,64,0.28,2.5,16.371637,137.15470540383689,173.37076177768827,43688.971183742346,0.003968295821124839,0.0019841479105624196,137.15668955174746,1.4466495369009144e-05,PASS_SUBLEADING_CORRECTION,B4_outer_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g003_nc20_nt5_ns64_tf0p28_of3p0,20,5,64,0.28,3.0,16.371637,137.15470540383689,60.35781112610767,43688.971183742346,0.0013815342749148593,0.0006907671374574297,137.15539617097434,5.036408597310184e-06,PASS_SUBLEADING_CORRECTION,B4_outer_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g004_nc20_nt5_ns64_tf0p28_of3p5,20,5,64,0.28,3.5,16.371637,137.15470540383689,102.26729118803352,43688.971183742346,0.0023408033747906037,0.0011704016873953019,137.1558758055243,8.533441736097812e-06,PASS_SUBLEADING_CORRECTION,B4_outer_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g005_nc20_nt5_ns64_tf0p28_of4p0,20,5,64,0.28,4.0,16.371637,137.15470540383689,108.72555160324099,43688.971183742346,0.0024886269613897485,0.0012443134806948742,137.15594971731758,9.07233533863188e-06,PASS_SUBLEADING_CORRECTION,B4_outer_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g001_nc20_nt5_ns64_tf0p4_of3p0,20,5,64,0.4,3.0,16.371637,137.15470540383689,47.89910487683656,43688.971183742346,0.0010963660525533478,0.0005481830262766739,137.15525358686315,3.996822600162419e-06,PASS_SUBLEADING_CORRECTION,B5_tube_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g002_nc20_nt5_ns64_tf0p34_of3p0,20,5,64,0.34,3.0,16.371637,137.15470540383689,66.31413702831874,43688.971183742346,0.0015178690463875178,0.0007589345231937589,137.15546433836008,5.5334195130904184e-06,PASS_SUBLEADING_CORRECTION,B5_tube_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g003_nc20_nt5_ns64_tf0p28_of3p0,20,5,64,0.28,3.0,16.371637,137.15470540383689,60.35781112610767,43688.971183742346,0.0013815342749148593,0.0006907671374574297,137.15539617097434,5.036408597310184e-06,PASS_SUBLEADING_CORRECTION,B5_tube_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g004_nc20_nt5_ns64_tf0p22_of3p0,20,5,64,0.22,3.0,16.371637,137.15470540383689,43.103657584902415,43688.971183742346,0.0009866027149877648,0.0004933013574938824,137.15519870519438,3.596678335179322e-06,PASS_SUBLEADING_CORRECTION,B5_tube_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g005_nc20_nt5_ns64_tf0p18_of3p0,20,5,64,0.18,3.0,16.371637,137.15470540383689,48.15943147530906,43688.971183742346,0.0011023246867674073,0.0005511623433837036,137.15525656618027,4.018544910733226e-06,PASS_SUBLEADING_CORRECTION,B5_tube_radius_sweep,StageB,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageABC/outputs_routeB_BEM_v14_stageB,163.0
M_Lcert2,g001_nc48_nt8_ns256_tf0p24_of3p2,48,8,256,0.24,3.2,16.371637,137.15470540383689,61.16977167431899,171271.4882601924,0.00035715093210021644,0.00017857546605010822,137.15488397930292,1.3020002888294096e-06,PASS_SUBLEADING_CORRECTION,D1_ultra_paired_48_64_80,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,639.0
M_Lcert2,g002_nc64_nt10_ns384_tf0p2_of3p8,64,10,384,0.2,3.8,16.371637,137.15470540383689,-111.88097809237976,274195.1995151437,-0.0004080340512533321,-0.00020401702562666604,137.15450138681126,1.4874956351366907e-06,PASS_SUBLEADING_CORRECTION,D1_ultra_paired_48_64_80,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g003_nc80_nt12_ns512_tf0p16_of4p4,80,12,512,0.16,4.4,16.371637,137.15470540383689,1380.636449089094,394272.8626459202,0.00350172832039162,0.00175086416019581,137.15645626799707,1.2765614967715352e-05,PASS_SUBLEADING_CORRECTION,D1_ultra_paired_48_64_80,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1471.0
M_Lcert2,g001_nc64_nt10_ns384_tf0p2_of3p0,64,10,384,0.2,3.0,16.371637,137.15470540383689,-171.05302100739965,274195.1995151437,-0.000623836672960981,-0.0003119183364804905,137.1543934855004,2.2742080598845034e-06,PASS_SUBLEADING_CORRECTION,D2_ultra_outer_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g002_nc64_nt10_ns384_tf0p2_of3p8,64,10,384,0.2,3.8,16.371637,137.15470540383689,-111.88097809237976,274195.1995151437,-0.0004080340512533321,-0.00020401702562666604,137.15450138681126,1.4874956351366907e-06,PASS_SUBLEADING_CORRECTION,D2_ultra_outer_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g003_nc64_nt10_ns384_tf0p2_of4p6,64,10,384,0.2,4.6,16.371637,137.15470540383689,-77.99657184365769,274195.1995151437,-0.00028445637261913465,-0.00014222818630956732,137.15456317565057,1.036990935825294e-06,PASS_SUBLEADING_CORRECTION,D2_ultra_outer_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g004_nc64_nt10_ns384_tf0p2_of5p4,64,10,384,0.2,5.4,16.371637,137.15470540383689,-57.361837891264855,274195.1995151437,-0.00020920073725833694,-0.00010460036862916847,137.15460080346827,7.626451336188885e-07,PASS_SUBLEADING_CORRECTION,D2_ultra_outer_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g001_nc64_nt10_ns384_tf0p28_of4p0,64,10,384,0.28,4.0,16.371637,137.15470540383689,-322.1586091820108,274195.1995151437,-0.0011749243230796172,-0.0005874621615398086,137.15411794167534,4.283208219580153e-06,PASS_SUBLEADING_CORRECTION,D3_ultra_tube_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g002_nc64_nt10_ns384_tf0p22_of4p0,64,10,384,0.22,4.0,16.371637,137.15470540383689,-151.1190028837591,274195.1995151437,-0.000551136574057391,-0.0002755682870286955,137.15442983554985,2.0091785128137972e-06,PASS_SUBLEADING_CORRECTION,D3_ultra_tube_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g003_nc64_nt10_ns384_tf0p18_of4p0,64,10,384,0.18,4.0,16.371637,137.15470540383689,-44.52684320261224,274195.1995151437,-0.00016239103850595692,-8.119551925297846e-05,137.15462420831764,5.919995162681967e-07,PASS_SUBLEADING_CORRECTION,D3_ultra_tube_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
M_Lcert2,g004_nc64_nt10_ns384_tf0p14_of4p0,64,10,384,0.14,4.0,16.371637,137.15470540383689,963.2765447612962,274195.1995151437,0.003513105066991134,0.001756552533495567,137.15646195637038,1.2807089106593843e-05,PASS_SUBLEADING_CORRECTION,D3_ultra_tube_anchored,StageD,/mnt/data/outputs_routeB_BEM_v15_normalizer_law/_extracted_inputs/outputs_routeB_BEM_v14_stageD/outputs_routeB_BEM_v14_stageD,1023.0
