t,delta,kappa_tau
2.255,-0.01859336297975034,0.7
2.2560000000000002,-0.018524895601544245,0.7
2.257,-0.018456333800273228,0.7
2.258,-0.018387679556155945,0.7
2.259,-0.018318934842191936,0.7
2.2600000000000002,-0.01825010162414742,0.7
2.261,-0.018181181860569495,0.7
2.262,-0.01811217750274352,0.7
2.263,-0.01804309049470021,0.7
2.2640000000000002,-0.01797392277322274,0.7
2.265,-0.01790467626778991,0.7
2.266,-0.017835352900618773,0.7
2.267,-0.017765954586629107,0.7
2.2680000000000002,-0.0176964832334221,0.7
2.269,-0.017626940741315877,0.7
2.27,-0.017557329003288658,0.7
2.271,-0.017487649905007174,0.7
2.2720000000000002,-0.01741790532479115,0.7
2.273,-0.017348097133627505,0.7
2.274,-0.017278227195149043,0.7
2.275,-0.017208297365627345,0.7
2.2760000000000002,-0.01713830949397277,0.7
2.277,-0.017068265421734452,0.7
2.278,-0.01699816698307899,0.7
2.279,-0.016928016004776225,0.7
2.2800000000000002,-0.016857814306220575,0.7
2.281,-0.016787563699409702,0.7
2.282,-0.016717265988930308,0.7
2.283,-0.01664692297196524,0.7
2.2840000000000003,-0.016576536438286382,0.7
2.285,-0.016506108170240452,0.7
2.286,-0.016435639942756097,0.7
2.287,-0.016365133523336794,0.7
2.2880000000000003,-0.016294590672032427,0.7
2.289,-0.016224013141489024,0.7
2.29,-0.0161534026768706,0.7
2.291,-0.016082761015923097,0.7
2.2920000000000003,-0.016012089888938874,0.7
2.293,-0.01594139101874248,0.7
2.294,-0.015870666120704868,0.7
2.295,-0.015799916902743405,0.7
2.2960000000000003,-0.015729145065300543,0.7
2.297,-0.015658352301358036,0.7
2.298,-0.01558754029642273,0.7
2.299,-0.015516710728540772,0.7
2.3000000000000003,-0.015445865268262082,0.7
2.301,-0.015375005578661671,0.7
2.302,-0.015304133315346746,0.7
2.303,-0.015233250126435394,0.7
2.3040000000000003,-0.01516235765257079,0.7
2.305,-0.015091457526892782,0.7
2.306,-0.015020551375066304,0.7
2.307,-0.014949640815252963,0.7
2.308,-0.014878727458146557,0.7
2.309,-0.014807812906937556,0.7
2.31,-0.014736898757320205,0.7
2.311,-0.014665986597513836,0.7
2.312,-0.014595078008227347,0.7
2.313,-0.014524174562680514,0.7
2.314,-0.014453277826618205,0.7
2.315,-0.014382389358267744,0.7
2.316,-0.014311510708374442,0.7
2.317,-0.014240643420194488,0.7
2.318,-0.01416978902949495,0.7
2.319,-0.014098949064539568,0.7
2.32,-0.014028125046117168,0.7
2.321,-0.013957318487520354,0.7
2.322,-0.013886530894559712,0.7
2.323,-0.01381576376555671,0.7
2.324,-0.013745018591336589,0.7
2.325,-0.01367429685526389,0.7
2.326,-0.01360360003320693,0.7
2.327,-0.013532929593559118,0.7
2.328,-0.013462286997231843,0.7
2.329,-0.013391673697675799,0.7
2.33,-0.01332109114086677,0.7
2.331,-0.013250540765312735,0.7
2.332,-0.013180024002032553,0.7
2.333,-0.013109542274612807,0.7
2.334,-0.013039096999165167,0.7
2.335,-0.012968689584347715,0.7
2.336,-0.012898321431357829,0.7
2.337,-0.012827993933960613,0.7
2.338,-0.012757708478453367,0.7
2.339,-0.012687466443708217,0.7
2.34,-0.012617269201150805,0.7
2.341,-0.012547118114774491,0.7
2.342,-0.012477014541147469,0.7
2.343,-0.01240695982940565,0.7
2.344,-0.01233695532127399,0.7
2.345,-0.01226700235105227,0.7
2.346,-0.012197102245636415,0.7
2.347,-0.012127256324511393,0.7
2.348,-0.012057465899758313,0.7
2.349,-0.011987732276075747,0.7
2.35,-0.01191805675075841,0.7
2.351,-0.011848440613732691,0.7
2.352,-0.011778885147528229,0.7
2.353,-0.011709391627320542,0.7
2.354,-0.01163996132090972,0.7
2.355,-0.01157059548872752,0.7
2.356,-0.011501295383865795,0.7
2.357,-0.01143206225206228,0.7
2.358,-0.011362897331714805,0.7
2.359,-0.011293801853888397,0.7
2.36,-0.011224777042308176,0.7
2.361,-0.011155824113394885,0.7
2.362,-0.011086944276257782,0.7
2.363,-0.011018138732687532,0.7
2.364,-0.010949408677184636,0.7
2.365,-0.01088075529694521,0.7
2.366,-0.010812179771896524,0.7
2.367,-0.01074368327468278,0.7
2.368,-0.010675266970679331,0.7
2.369,-0.010606932018006887,0.7
2.37,-0.010538679567531517,0.7
2.371,-0.010470510762871754,0.7
2.372,-0.010402426740405701,0.7
2.373,-0.010334428629299452,0.7
2.374,-0.010266517551492882,0.7
2.375,-0.01019869462172096,0.7
2.376,-0.010130960947499545,0.7
2.3770000000000002,-0.010063317629182222,0.7
2.378,-0.009995765759917674,0.7
2.379,-0.009928306425678102,0.7
2.38,-0.009860940705287646,0.7
2.3810000000000002,-0.009793669670408178,0.7
2.382,-0.009726494385560613,0.7
2.383,-0.009659415908110702,0.7
2.384,-0.009592435288325873,0.7
2.3850000000000002,-0.009525553569346812,0.7
2.386,-0.00945877178720167,0.7
2.387,-0.009392090970820277,0.7
2.388,-0.009325512142055459,0.7
2.3890000000000002,-0.009259036315683034,0.7
2.39,-0.009192664499423131,0.7
2.391,-0.00912639769392598,0.7
2.392,-0.009060236892800333,0.7
2.3930000000000002,-0.008994183082620566,0.7
2.394,-0.008928237242955106,0.7
2.395,-0.008862400346345112,0.7
2.396,-0.008796673358332896,0.7
2.3970000000000002,-0.008731057237476136,0.7
2.398,-0.008665552935347876,0.7
2.399,-0.008600161396572048,0.7
2.4,-0.008534883558795059,0.7
2.4010000000000002,-0.008469720352735521,0.7
2.402,-0.008404672702177152,0.7
2.403,-0.008339741523990085,0.7
2.404,-0.008274927728123771,0.7
2.4050000000000002,-0.008210232217635394,0.7
2.406,-0.008145655888704084,0.7
2.407,-0.00808119963063092,0.7
2.408,-0.00801686432586024,0.7
2.4090000000000003,-0.007952650849986753,0.7
2.41,-0.007888560071776851,0.7
2.411,-0.007824592853175716,0.7
2.412,-0.007760750049307319,0.7
2.4130000000000003,-0.007697032508517054,0.7
2.414,-0.007633441072350422,0.7
2.415,-0.007569976575588555,0.7
2.416,-0.007506639846255325,0.7
2.4170000000000003,-0.007443431705624448,0.7
2.418,-0.007380352968247905,0.7
2.419,-0.007317404441955944,0.7
2.42,-0.007254586927871287,0.7
2.4210000000000003,-0.007191901220430452,0.7
2.422,-0.007129348107383748,0.7
2.423,-0.007066928369816594,0.7
2.424,-0.007004642782177939,0.7
2.4250000000000003,-0.0069424921122731575,0.7
2.426,-0.006880477121285367,0.7
2.427,-0.006818598563768319,0.7
2.428,-0.006756857187717458,0.7
2.4290000000000003,-0.0066952537345272845,0.7
2.43,-0.00663378893901978,0.7
2.431,-0.006572463529479933,0.7
2.432,-0.006511278227648631,0.7
2.433,-0.006450233748743983,0.7
2.434,-0.006389330801468418,0.7
2.435,-0.006328570088044216,0.7
2.436,-0.006267952304206403,0.7
2.437,-0.00620747813921696,0.7
2.438,-0.006147148275907455,0.7
2.439,-0.006086963390657729,0.7
2.44,-0.006026924153431423,0.7
2.441,-0.005967031227790187,0.7
2.442,-0.005907285270900786,0.7
2.443,-0.005847686933563523,0.7
2.444,-0.005788236860212237,0.7
2.445,-0.005728935688942727,0.7
2.446,-0.005669784051519855,0.7
2.447,-0.005610782573398865,0.7
2.448,-0.00555193187372538,0.7
2.449,-0.005493232565378037,0.7
2.45,-0.005434685254954275,0.7
2.451,-0.005376290542805862,0.7
2.452,-0.005318049023067317,0.7
2.453,-0.00525996128362749,0.7
2.454,-0.005202027906186402,0.7
2.455,-0.005144249466255246,0.7
2.456,-0.005086626533177707,0.7
2.457,-0.005029159670137062,0.7
2.458,-0.004971849434184605,0.7
2.459,-0.004914696376232541,0.7
2.46,-0.004857701041110829,0.7
2.461,-0.004800863967545865,0.7
2.462,-0.0047441856882031175,0.7
2.463,-0.004687666729672912,0.7
2.464,-0.004631307612520175,0.7
2.465,-0.004575108851284426,0.7
2.466,-0.004519070954486892,0.7
2.467,-0.004463194424673134,0.7
2.468,-0.004407479758405941,0.7
2.469,-0.004351927446293757,0.7
2.47,-0.0042965379730119935,0.7
2.471,-0.004241311817310134,0.7
2.472,-0.0041862494520259474,0.7
2.473,-0.004131351344113909,0.7
2.474,-0.004076617954659412,0.7
2.475,-0.004022049738892974,0.7
2.476,-0.003967647146204456,0.7
2.477,-0.003913410620157265,0.7
2.478,-0.003859340598538097,0.7
2.479,-0.0038054375133143026,0.7
2.48,-0.0037517017907120476,0.7
2.481,-0.0036981338511949957,0.7
2.482,-0.0036447341094998364,0.7
2.483,-0.0035915029746362848,0.7
2.484,-0.003538440849936819,0.7
2.485,-0.0034855481330353655,0.7
2.486,-0.0034328252159099293,0.7
2.487,-0.003380272484896807,0.7
2.488,-0.003327890320704796,0.7
2.489,-0.003275679098429407,0.7
2.49,-0.003223639187581284,0.7
2.491,-0.0031717709520933113,0.7
2.492,-0.003120074750341928,0.7
2.493,-0.003068550935168446,0.7
2.494,-0.00301719985389326,0.7
2.495,-0.002966021848344269,0.7
2.496,-0.002915017254863983,0.7
2.497,-0.002864186404309521,0.7
2.498,-0.0028135296221165618,0.7
2.499,-0.0027630472282851315,0.7
2.5,-0.002712739537400921,0.7
2.501,-0.002662606858656602,0.7
2.5020000000000002,-0.0026126494958731428,0.7
2.503,-0.002562867747521125,0.7
2.504,-0.0025132619067278483,0.7
2.505,-0.002463832261305754,0.7
2.5060000000000002,-0.0024145790937666334,0.7
2.507,-0.0023655026813358404,0.7
2.508,-0.0023166032959807126,0.7
2.509,-0.002267881204424782,0.7
2.5100000000000002,-0.0022193366681619864,0.7
2.511,-0.0021709699434850904,0.7
2.512,-0.002122781281485686,0.7
2.513,-0.002074770928096825,0.7
2.5140000000000002,-0.0020269391241001244,0.7
2.515,-0.001979286105139977,0.7
2.516,-0.0019318121017448675,0.7
2.517,-0.0018845173393557957,0.7
2.5180000000000002,-0.00183740203833338,0.7
2.519,-0.0017904664139862803,0.7
2.52,-0.0017437106765711974,0.7
2.521,-0.001697135031335506,0.7
2.5220000000000002,-0.00165073967852436,0.7
2.523,-0.0016045248134020085,0.7
2.524,-0.001558490626266007,0.7
2.525,-0.001512637302475639,0.7
2.5260000000000002,-0.0014669650224590214,0.7
2.527,-0.0014214739617415262,0.7
2.528,-0.0013761642909670968,0.7
2.529,-0.0013310361759053535,0.7
2.5300000000000002,-0.0012860897774729096,0.7
2.531,-0.0012413252517688989,0.7
2.532,-0.001196742750074975,0.7
2.533,-0.001152342418883734,0.7
2.5340000000000003,-0.0011081243999129242,0.7
2.535,-0.0010640888301267637,0.7
2.536,-0.0010202358417643609,0.7
2.537,-0.0009765655623326097,0.7
2.5380000000000003,-0.0009330781146630329,0.7
2.539,-0.0008897736169046766,0.7
2.54,-0.0008466521825454265,0.7
2.541,-0.0008037139204404298,0.7
2.5420000000000003,-0.0007609589348192003,0.7
2.543,-0.0007183873253211459,0.7
2.544,-0.0006759991870097792,0.7
2.545,-0.0006337946103727177,0.7
2.5460000000000003,-0.000591773681364316,0.7
2.547,-0.0005499364814198771,0.7
2.548,-0.000508283087469863,0.7
2.549,-0.000466813571961211,0.7
2.5500000000000003,-0.00042552800288575554,0.7
2.551,-0.00038442644378022806,0.7
2.552,-0.00034350895376888957,0.7
2.553,-0.0003027755875564253,0.7
2.5540000000000003,-0.0002622263954634718,0.7
2.555,-0.00022186142345503868,0.7
2.556,-0.00018168071314761391,0.7
2.557,-0.00014168430181626945,0.7
2.5580000000000003,-0.00010187222245150451,0.7
2.559,-6.224450373082391e-05,0.7
2.56,-2.2801170075581467e-05,0.7
2.561,1.645775834901997e-05,0.7
2.562,5.553226559129598e-05,0.7
2.563,9.442233994150229e-05,0.7
2.564,0.0001331279738465696,0.7
2.565,0.00017164916395273622,0.7
2.566,0.00020998591104159914,0.7
2.567,0.0002481382200301141,0.7
2.568,0.0002861060999563847,0.7
2.569,0.00032388956394413526,0.7
2.57,0.00036148862920271085,0.7
2.571,0.00039890331697733927,0.7
2.572,0.00043613365257044734,0.7
2.573,0.0004731796652848175,0.7
2.574,0.0005100413884235877,0.7
2.575,0.0005467188592760408,0.7
2.576,0.0005832121190749717,0.7
2.577,0.0006195212129966876,0.7
2.578,0.0006556461901396915,0.7
2.579,0.0006915871034962606,0.7
2.58,0.000727344009945341,0.7
2.581,0.0007629169702170202,0.7
2.582,0.0007983060488854221,0.7
2.583,0.0008335113143544959,0.7
2.584,0.0008685328388153835,0.7
2.585,0.000903370698253525,0.7
2.586,0.0009380249724131318,0.7
2.587,0.0009724957447758698,0.7
2.588,0.0010067831025537544,0.7
2.589,0.001040887136667834,0.7
2.59,0.0010748079417197687,0.7
2.591,0.0011085456159776186,0.7
2.592,0.0011421002613545284,0.7
2.593,0.0011754719833874105,0.7
2.594,0.0012086608912227348,0.7
2.595,0.001241667097602317,0.7
2.596,0.0012744907188348975,0.7
2.597,0.0013071318747677196,0.7
2.598,0.0013395906887936349,0.7
2.599,0.0013718672878155758,0.7
2.6,0.001403961802211029,0.7
2.601,0.0014358743658533513,0.7
2.602,0.0014676051160407155,0.7
2.603,0.0014991541935316377,0.7
2.604,0.0015305217424952389,0.7
2.605,0.0015617079104757181,0.7
2.606,0.0015927128484207742,0.7
2.607,0.0016235367106105514,0.7
2.608,0.0016541796546789556,0.7
2.609,0.0016846418415710218,0.7
2.61,0.0017149234355429144,0.7
2.611,0.001745024604119294,0.7
2.612,0.0017749455180791074,0.7
2.613,0.001804686351462692,0.7
2.614,0.0018342472815149335,0.7
2.615,0.0018636284886994758,0.7
2.616,0.0018928301566631944,0.7
2.617,0.0019218524722077746,0.7
2.618,0.0019506956252826058,0.7
2.619,0.0019793598089776765,0.7
2.62,0.002007845219473836,0.7
2.621,0.0020361520560570057,0.7
2.622,0.0020642805210755455,0.7
2.623,0.002092230819940255,0.7
2.624,0.002120003161074635,0.7
2.625,0.0021475977559362036,0.7
2.626,0.002175014818973864,0.7
2.6270000000000002,0.002202254567599482,0.7
2.628,0.002229317222194993,0.7
2.629,0.002256203006069768,0.7
2.63,0.0022829121454677193,0.7
2.6310000000000002,0.0023094448695246683,0.7
2.632,0.00233580141026124,0.7
2.633,0.0023619820025615468,0.7
2.634,0.002387986884144766,0.7
2.6350000000000002,0.002413816295579352,0.7
2.636,0.002439470480219086,0.7
2.637,0.002464949684217288,0.7
2.638,0.0024902541564912895,0.7
2.6390000000000002,0.0025153841487153272,0.7
2.64,0.002540339915299228,0.7
2.641,0.0025651217133599857,0.7
2.642,0.002589729802721763,0.7
2.6430000000000002,0.002614164445873257,0.7
2.644,0.002638425907967701,0.7
2.645,0.0026625144568015457,0.7
2.646,0.0026864303627931463,0.7
2.6470000000000002,0.0027101738989614432,0.7
2.648,0.002733745340911753,0.7
2.649,0.0027571449668215564,0.7
2.65,0.002780373057419183,0.7
2.6510000000000002,0.002803429895948284,0.7
2.652,0.0028263157681820417,0.7
2.653,0.002849030962387644,0.7
2.654,0.0028715757692978627,0.7
2.6550000000000002,0.002893950482118157,0.7
2.656,0.0029161553964769382,0.7
2.657,0.0029381908104326726,0.7
2.658,0.002960057024452567,0.7
2.6590000000000003,0.0029817543413841463,0.7
2.66,0.0030032830664410426,0.7
2.661,0.00302464350719589,0.7
2.662,0.003045835973544797,0.7
2.6630000000000003,0.003066860777700242,0.7
2.664,0.0030877182341768616,0.7
2.665,0.0031084086597559235,0.7
2.666,0.0031289323734924324,0.7
2.6670000000000003,0.0031492896966796025,0.7
2.668,0.0031694809528275414,0.7
2.669,0.0031895064676703555,0.7
2.67,0.003209366569116412,0.7
2.6710000000000003,0.003229061587255444,0.7
2.672,0.003248591854337235,0.7
2.673,0.0032679577047289854,0.7
2.674,0.003287159474943735,0.7
2.6750000000000003,0.0033061975035764135,0.7
2.676,0.0033250721313109466,0.7
2.677,0.003343783700898939,0.7
2.678,0.0033623325571525697,0.7
2.6790000000000003,0.003380719046901959,0.7
2.68,0.0033989435189951678,0.7
2.681,0.003417006324291094,0.7
2.682,0.0034349078156097335,0.7
2.6830000000000003,0.0034526483477534953,0.7
2.684,0.003470228277464571,0.7
2.685,0.0034876479634107227,0.7
2.686,0.003504907766163967,0.7
2.6870000000000003,0.0035220080482147864,0.7
2.688,0.0035389491739152845,0.7
2.689,0.0035557315094791875,0.7
2.69,0.003572355422960527,0.7
2.691,0.0035888212842536404,0.7
2.692,0.003605129465064749,0.7
2.693,0.0036212803388764314,0.7
2.694,0.0036372742809547276,0.7
2.695,0.0036531116683349296,0.7
2.696,0.003668792879793159,0.7
2.697,0.003684318295825051,0.7
2.698,0.003699688298638648,0.7
2.699,0.0037149032721330855,0.7
2.7,0.0037299636018985893,0.7
2.701,0.00374486967516674,0.7
2.702,0.0037596218808246817,0.7
2.703,0.003774220609379597,0.7
2.704,0.003788666252965811,0.7
2.705,0.003802959205287948,0.7
2.706,0.003817099861642248,0.7
2.707,0.0038310886189023563,0.7
2.708,0.0038449258754624793,0.7
2.709,0.003858612031251596,0.7
2.71,0.0038721474877263518,0.7
2.711,0.0038855326478355323,0.7
2.712,0.0038987679159987465,0.7
2.713,0.003911853698106427,0.7
2.714,0.003924790401505618,0.7
2.715,0.003937578434971556,0.7
2.716,0.003950218208700562,0.7
2.717,0.003962710134288727,0.7
2.718,0.0039750546247105945,0.7
2.719,0.00398725209431916,0.7
2.72,0.003999302958824558,0.7
2.721,0.00401120763527274,0.7
2.722,0.00402296654203127,0.7
2.723,0.004034580098775109,0.7
2.724,0.0040460487264724065,0.7
2.725,0.004057372847377394,0.7
2.726,0.004068552884994858,0.7
2.727,0.00407958926406593,0.7
2.728,0.004090482410575191,0.7
2.729,0.004101232751729356,0.7
2.73,0.004111840715921744,0.7
2.731,0.004122306732739389,0.7
2.732,0.004132631232927508,0.7
2.733,0.004142814648389503,0.7
2.734,0.004152857412179856,0.7
2.735,0.004162759958461493,0.7
2.736,0.00417252272252,0.7
2.737,0.004182146140720988,0.7
2.738,0.004191630650524303,0.7
2.739,0.004200976690434288,0.7
2.74,0.004210184700021102,0.7
2.741,0.004219255119892296,0.7
2.742,0.004228188391664389,0.7
2.743,0.004236984957962875,0.7
2.744,0.004245645262408004,0.7
2.745,0.004254169749593473,0.7
2.746,0.0042625588650651025,0.7
2.747,0.004270813055327949,0.7
2.748,0.004278932767817878,0.7
2.749,0.004286918450894461,0.7
2.75,0.004294770553805449,0.7
2.751,0.004302489526700981,0.7
2.7520000000000002,0.004310075820598058,0.7
2.753,0.00431752988738765,0.7
2.754,0.00432485217979206,0.7
2.755,0.004332043151379139,0.7
2.7560000000000002,0.004339103256526755,0.7
2.757,0.00434603295041569,0.7
2.758,0.004352832689022534,0.7
2.759,0.00435950292911258,0.7
2.7600000000000002,0.004366044128190083,0.7
2.761,0.004372456744519582,0.7
2.762,0.0043787412371045775,0.7
2.763,0.004384898065673326,0.7
2.7640000000000002,0.004390927690650415,0.7
2.765,0.0043968305731567625,0.7
2.766,0.004402607175002515,0.7
2.767,0.004408257958644413,0.7
2.7680000000000002,0.004413783387221315,0.7
2.769,0.004419183924497361,0.7
2.77,0.004424460034869071,0.7
2.771,0.004429612183329823,0.7
2.7720000000000002,0.004434640835491166,0.7
2.773,0.004439546457547294,0.7
2.774,0.0044443295162608365,0.7
2.775,0.00444899047895575,0.7
2.7760000000000002,0.004453529813517321,0.7
2.777,0.00445794798833532,0.7
2.778,0.004462245472353743,0.7
2.779,0.004466422734999753,0.7
2.7800000000000002,0.004470480246212105,0.7
2.781,0.004474418476405617,0.7
2.782,0.004478237896464066,0.7
2.783,0.004481938977725974,0.7
2.7840000000000003,0.0044855221919846144,0.7
2.785,0.004488988011452477,0.7
2.786,0.0044923369087683795,0.7
2.787,0.004495569356976148,0.7
2.7880000000000003,0.004498685829510407,0.7
2.789,0.004501686800189475,0.7
2.79,0.004504572743208257,0.7
2.791,0.00450734413310272,0.7
2.7920000000000003,0.0045100014447641,0.7
2.793,0.004512545153417591,0.7
2.794,0.004514975734593918,0.7
2.795,0.004517293664150657,0.7
2.7960000000000003,0.004519499418222495,0.7
2.797,0.004521593473242547,0.7
2.798,0.004523576305906829,0.7
2.799,0.004525448393181364,0.7
2.8000000000000003,0.0045272102122666524,0.7
2.801,0.004528862240604781,0.7
2.802,0.004530404955858103,0.7
2.803,0.004531838835916346,0.7
2.8040000000000003,0.004533164358846875,0.7
2.805,0.004534382002916004,0.7
2.806,0.0045354922465747904,0.7
2.807,0.00453649556843061,0.7
2.8080000000000003,0.004537392447247157,0.7
2.809,0.004538183361937342,0.7
2.81,0.004538868791534867,0.7
2.811,0.00453944921520133,0.7
2.8120000000000003,0.004539925112197807,0.7
2.813,0.004540296961891954,0.7
2.814,0.004540565243736694,0.7
2.815,0.004540730437256002,0.7
2.816,0.004540793022030698,0.7
2.817,0.004540753477712656,0.7
2.818,0.004540612283989276,0.7
2.819,0.004540369920562171,0.7
2.82,0.004540026867182689,0.7
2.821,0.004539583603580866,0.7
2.822,0.004539040609508049,0.7
2.823,0.004538398364687168,0.7
2.824,0.0045376573488340455,0.7
2.825,0.004536818041614765,0.7
2.826,0.00453588092265278,0.7
2.827,0.004534846471536014,0.7
2.828,0.004533715167760022,0.7
2.829,0.004532487490763515,0.7
2.83,0.004531163919892833,0.7
2.831,0.0045297449343948415,0.7
2.832,0.0045282310134098225,0.7
2.833,0.004526622635971478,0.7
2.834,0.004524920280971401,0.7
2.835,0.004523124427173286,0.7
2.836,0.004521235553191616,0.7
2.837,0.004519254137477446,0.7
2.838,0.004517180658318409,0.7
2.839,0.004515015593824501,0.7
2.84,0.0045127594219209755,0.7
2.841,0.004510412620334137,0.7
2.842,0.00450797566658423,0.7
2.843,0.0045054490379641265,0.7
2.844,0.004502833211560642,0.7
2.845,0.0045001286642119,0.7
2.846,0.004497335872507335,0.7
2.847,0.0044944553127805875,0.7
2.848,0.0044914874611095,0.7
2.849,0.004488432793294805,0.7
2.85,0.004485291784845913,0.7
2.851,0.004482064910988015,0.7
2.852,0.004478752646640771,0.7
2.853,0.004475355466411202,0.7
2.854,0.004471873844593688,0.7
2.855,0.004468308255141551,0.7
2.856,0.004464659171681262,0.7
2.857,0.004460927067484022,0.7
2.858,0.004457112415465758,0.7
2.859,0.0044532156881658125,0.7
2.86,0.004449237357768254,0.7
2.861,0.004445177896059249,0.7
2.862,0.00444103777444127,0.7
2.863,0.00443681746391178,0.7
2.864,0.004432517435056127,0.7
2.865,0.004428138158047545,0.7
2.866,0.004423680102625838,0.7
2.867,0.004419143738097375,0.7
2.868,0.004414529533327993,0.7
2.869,0.004409837956728779,0.7
2.87,0.004405069476248968,0.7
2.871,0.004400224559375943,0.7
2.872,0.00439530367310681,0.7
2.873,0.004390307283962613,0.7
2.874,0.004385235857967018,0.7
2.875,0.004380089860646308,0.7
2.876,0.004374869757008071,0.7
2.8770000000000002,0.004369576011548304,0.7
2.878,0.004364209088230098,0.7
2.879,0.004358769450497846,0.7
2.88,0.004353257561241719,0.7
2.8810000000000002,0.004347673882797665,0.7
2.882,0.004342018876954512,0.7
2.883,0.004336293004939762,0.7
2.884,0.004330496727391164,0.7
2.8850000000000002,0.004324630504385141,0.7
2.886,0.004318694795387046,0.7
2.887,0.004312690059286695,0.7
2.888,0.004306616754369941,0.7
2.8890000000000002,0.004300475338290255,0.7
2.89,0.0042942662681113575,0.7
2.891,0.004287990000250375,0.7
2.892,0.004281646990499155,0.7
2.8930000000000002,0.004275237694017164,0.7
2.894,0.004268762565310169,0.7
2.895,0.004262222058223131,0.7
2.896,0.004255616625947312,0.7
2.8970000000000002,0.004248946721006064,0.7
2.898,0.004242212795233513,0.7
2.899,0.00423541529980298,0.7
2.9,0.004228554685184349,0.7
2.9010000000000002,0.004221631401158277,0.7
2.902,0.0042146458967948774,0.7
2.903,0.0042075986204608284,0.7
2.904,0.004200490019798053,0.7
2.9050000000000002,0.004193320541737933,0.7
2.906,0.004186090632465778,0.7
2.907,0.004178800737442145,0.7
2.908,0.0041714513013815235,0.7
2.9090000000000003,0.004164042768245224,0.7
2.91,0.0041565755812484895,0.7
2.911,0.004149050182839176,0.7
2.912,0.004141467014683542,0.7
2.9130000000000003,0.004133826517694672,0.7
2.914,0.004126129131989842,0.7
2.915,0.004118375296897625,0.7
2.916,0.004110565450964998,0.7
2.9170000000000003,0.004102700031928919,0.7
2.918,0.004094779476723431,0.7
2.919,0.004086804221472562,0.7
2.92,0.004078774701483212,0.7
2.9210000000000003,0.004070691351223843,0.7
2.922,0.004062554604352897,0.7
2.923,0.0040543648936903764,0.7
2.924,0.004046122651203632,0.7
2.9250000000000003,0.004037828308021574,0.7
2.926,0.004029482294420461,0.7
2.927,0.004021085039816796,0.7
2.928,0.00401263697276022,0.7
2.9290000000000003,0.004004138520933509,0.7
2.93,0.003995590111145475,0.7
2.931,0.00398699216931675,0.7
2.932,0.003978345120493998,0.7
2.9330000000000003,0.0039696493888214945,0.7
2.934,0.0039609053975553365,0.7
2.935,0.0039521135690492315,0.7
2.936,0.003943274324740287,0.7
2.9370000000000003,0.003934388085163221,0.7
2.938,0.003925455269929046,0.7
2.939,0.003916476297732174,0.7
2.94,0.003907451586336208,0.7
2.9410000000000003,0.0038983815525597265,0.7
2.942,0.0038892666123047093,0.7
2.943,0.0038801071805210086,0.7
2.944,0.0038709036712063494,0.7
2.945,0.003861656497413435,0.7
2.946,0.0038523660712357355,0.7
2.947,0.0038430328038003836,0.7
2.948,0.0038336571052681734,0.7
2.949,0.0038242393848406664,0.7
2.95,0.0038147800507317697,0.7
2.951,0.0038052795101748416,0.7
2.952,0.003795738169422691,0.7
2.953,0.0037861564337333675,0.7
2.954,0.003776534707377266,0.7
2.955,0.003766873393622916,0.7
2.956,0.003757172894736982,0.7
2.957,0.003747433611977158,0.7
2.958,0.0037376559455921665,0.7
2.959,0.003727840294814655,0.7
2.96,0.003717987057846983,0.7
2.961,0.0037080966318896458,0.7
2.962,0.0036981694130986398,0.7
2.963,0.003688205796599675,0.7
2.964,0.0036782061764881746,0.7
2.965,0.0036681709458150635,0.7
2.966,0.0036581004965796637,0.7
2.967,0.0036479952197581156,0.7
2.968,0.0036378555052465344,0.7
2.969,0.003627681741896538,0.7
2.97,0.003617474317501035,0.7
2.971,0.00360723361878712,0.7
2.972,0.0035969600314231798,0.7
2.973,0.0035866539400046804,0.7
2.974,0.0035763157280399582,0.7
2.975,0.0035659457779786408,0.7
2.976,0.0035555444711761197,0.7
2.977,0.003545112187907762,0.7
2.978,0.003534649307354698,0.7
2.979,0.0035241562076180344,0.7
2.98,0.00351363326569043,0.7
2.981,0.003503080857477414,0.7
2.982,0.0034924993577831742,0.7
2.983,0.003481889140296346,0.7
2.984,0.003471250577611329,0.7
2.985,0.0034605840411998656,0.7
2.986,0.0034498899014252515,0.7
2.987,0.00343916852753523,0.7
2.988,0.0034284202876548875,0.7
2.989,0.0034176455487795465,0.7
2.99,0.0034068446767960836,0.7
2.991,0.0033960180364331904,0.7
2.992,0.0033851659913182175,0.7
2.993,0.003374288903927436,0.7
2.994,0.0033633871356002487,0.7
2.995,0.0033524610465320848,0.7
2.996,0.00334151099578861,0.7
2.997,0.0033305373412773065,0.7
2.998,0.003319540439754576,0.7
2.999,0.003308520646839952,0.7
3.0,0.0032974783169876787,0.7
3.001,0.0032864138035009205,0.7
3.0020000000000002,0.0032753274585246572,0.7
3.003,0.0032642196330385786,0.7
3.004,0.0032530906768570844,0.7
3.005,0.0032419409386363895,0.7
3.0060000000000002,0.0032307707658461027,0.7
3.007,0.003219580504818964,0.7
3.008,0.003208370500672686,0.7
3.009,0.003197141097388112,0.7
3.0100000000000002,0.0031858926377381636,0.7
3.011,0.003174625463337577,0.7
3.012,0.0031633399146002716,0.7
3.013,0.003152036330781982,0.7
3.0140000000000002,0.003140715049923415,0.7
3.015,0.0031293764088999865,0.7
3.016,0.003118020743386296,0.7
3.017,0.003106648387863231,0.7
