t,delta,kappa_tau
16.499,4.512351500807199e-05,2.8
16.5,4.489922343964281e-05,2.8
16.501,4.4673127320038475e-05,2.8
16.502,4.44452396664019e-05,2.8
16.503,4.4215573439032596e-05,2.8
16.504,4.398414176876031e-05,2.8
16.505,4.375095772957138e-05,2.8
16.506,4.351603456598241e-05,2.8
16.507,4.32793855793534e-05,2.8
16.508,4.304102401420096e-05,2.8
16.509,4.2800963285571925e-05,2.8
16.51,4.2559216922199994e-05,2.8
16.511,4.2315798339132016e-05,2.8
16.512,4.207072117878852e-05,2.8
16.513,4.1823999083590024e-05,2.8
16.514,4.1575645695957064e-05,2.8
16.515,4.1325674771997e-05,2.8
16.516000000000002,4.1074100181504036e-05,2.8
16.517,4.082093579427237e-05,2.8
16.518,4.056619548009621e-05,2.8
16.519000000000002,4.0309893222456594e-05,2.8
16.52,4.0052043118521397e-05,2.8
16.521,3.979265920861508e-05,2.8
16.522000000000002,3.9531755589905515e-05,2.8
16.523,3.926934653009084e-05,2.8
16.524,3.9005446240025776e-05,2.8
16.525,3.874006904425187e-05,2.8
16.526,3.847322926731067e-05,2.8
16.527,3.8204941347430577e-05,2.8
16.528,3.7935219722839975e-05,2.8
16.529,3.7664078831767256e-05,2.8
16.53,3.739153322612765e-05,2.8
16.531,3.711759757152322e-05,2.8
16.532,3.68422864198692e-05,2.8
16.533,3.6565614436767646e-05,2.8
16.534,3.628759640150747e-05,2.8
16.535,3.600824703653416e-05,2.8
16.536,3.572758117798003e-05,2.8
16.537,3.5445613661977404e-05,2.8
16.538,3.516235943834545e-05,2.8
16.539,3.487783334321648e-05,2.8
16.54,3.459205038325308e-05,2.8
16.541,3.430502562196125e-05,2.8
16.542,3.401677406600356e-05,2.8
16.543,3.372731077888602e-05,2.8
16.544,3.343665093780146e-05,2.8
16.545,3.3144809663099295e-05,2.8
16.546,3.285180218881578e-05,2.8
16.547,3.2557643748987175e-05,2.8
16.548000000000002,3.226234957764973e-05,2.8
16.549,3.196593502252654e-05,2.8
16.55,3.166841531765385e-05,2.8
16.551000000000002,3.136980592444161e-05,2.8
16.552,3.107012219061289e-05,2.8
16.553,3.076937952073422e-05,2.8
16.554000000000002,3.0467593433058937e-05,2.8
16.555,3.0164779332153557e-05,2.8
16.556,2.9860952793114848e-05,2.8
16.557,2.955612922050932e-05,2.8
16.558,2.925032430312058e-05,2.8
16.559,2.8943553616045392e-05,2.8
16.56,2.863583273438053e-05,2.8
16.561,2.8327177290066174e-05,2.8
16.562,2.8017602971885935e-05,2.8
16.563,2.7707125468623417e-05,2.8
16.564,2.7395760412218806e-05,2.8
16.565,2.7083523605142545e-05,2.8
16.566,2.677043073617824e-05,2.8
16.567,2.6456497607796337e-05,2.8
16.568,2.6141739965623856e-05,2.8
16.569,2.5826173612131242e-05,2.8
16.57,2.550981440663236e-05,2.8
16.571,2.519267809475423e-05,2.8
16.572,2.4874780649497552e-05,2.8
16.573,2.4556137873332773e-05,2.8
16.574,2.4236765568730334e-05,2.8
16.575,2.3916679708690936e-05,2.8
16.576,2.3595896209371858e-05,2.8
16.577,2.3274430930086965e-05,2.8
16.578,2.2952299786993535e-05,2.8
16.579,2.262951875309227e-05,2.8
16.580000000000002,2.230610380138387e-05,2.8
16.581,2.1982070848025614e-05,2.8
16.582,2.1657435809174785e-05,2.8
16.583000000000002,2.13322147146755e-05,2.8
16.584,2.1006423537528462e-05,2.8
16.585,2.068007825073437e-05,2.8
16.586000000000002,2.03531947704505e-05,2.8
16.587,2.0025789240207814e-05,2.8
16.588,1.9697877519320173e-05,2.8
16.589,1.9369475637631695e-05,2.8
16.59,1.90405996249865e-05,2.8
16.591,1.8711265454385284e-05,2.8
16.592,1.838148915567217e-05,2.8
16.593,1.805128664500444e-05,2.8
16.594,1.7720673952226207e-05,2.8
16.595,1.7389667107181594e-05,2.8
16.596,1.70582820828713e-05,2.8
16.597,1.6726534852296027e-05,2.8
16.598,1.639444144529989e-05,2.8
16.599,1.606201789172701e-05,2.8
16.6,1.5729280050891248e-05,2.8
16.601,1.5396243952636723e-05,2.8
16.602,1.5062925513120717e-05,2.8
16.603,1.472934070534393e-05,2.8
16.604,1.4395505559150479e-05,2.8
16.605,1.4061435877010808e-05,2.8
16.606,1.3727147688769037e-05,2.8
16.607,1.3392656853739027e-05,2.8
16.608,1.3057979344921478e-05,2.8
16.609,1.2723130964786833e-05,2.8
16.61,1.2388127629492374e-05,2.8
16.611,1.2052985198351962e-05,2.8
16.612000000000002,1.171771953067946e-05,2.8
16.613,1.138234648578873e-05,2.8
16.614,1.1046881866150216e-05,2.8
16.615000000000002,1.071134141739094e-05,2.8
16.616,1.0375741055668186e-05,2.8
16.617,1.004009641292214e-05,2.8
16.618000000000002,9.704423348466662e-06,2.8
16.619,9.36873755108536e-06,2.8
16.62,9.033054709561839e-06,2.8
16.621,8.697390512679704e-06,2.8
16.622,8.36176064922256e-06,2.8
16.623,8.026180751130596e-06,2.8
16.624,7.690666450343997e-06,2.8
16.625,7.355233321959531e-06,2.8
16.626,7.019897054760804e-06,2.8
16.627,6.684673110157746e-06,2.8
16.628,6.349577006403706e-06,2.8
16.629,6.014624261752033e-06,2.8
16.63,5.679830337612657e-06,2.8
16.631,5.345210695395508e-06,2.8
16.632,5.010780682823679e-06,2.8
16.633,4.6765557613071e-06,2.8
16.634,4.3425512785688625e-06,2.8
16.635,4.008782525488641e-06,2.8
16.636,3.675264792946109e-06,2.8
16.637,3.342013428664359e-06,2.8
16.638,3.0090435529928072e-06,2.8
16.639,2.676370456811128e-06,2.8
16.64,2.344009203625319e-06,2.8
16.641000000000002,2.0119750274716353e-06,2.8
16.642,1.6802829350126558e-06,2.8
16.643,1.3489480465977977e-06,2.8
16.644000000000002,1.01798536888964e-06,2.8
16.645,6.874098517073435e-07,2.8
16.646,3.572364448700682e-07,2.8
16.647000000000002,2.7480155040393583e-08,2.8
16.648,-3.0184423849277664e-07,2.8
16.649,-6.307218995971198e-07,2.8
16.65,-9.59138048983732e-07,2.8
16.651,-1.2870779073637095e-06,2.8
16.652,-1.6145267522915674e-06,2.8
16.653,-1.9414699750086584e-06,2.8
16.654,-2.2678929099129164e-06,2.8
16.655,-2.593781005089113e-06,2.8
16.656,-2.919119765465439e-06,2.8
16.657,-3.2438946391266654e-06,2.8
16.658,-3.568091187844402e-06,2.8
16.659,-3.891695030233677e-06,2.8
16.66,-4.214691784909519e-06,2.8
16.661,-4.537067241017212e-06,2.8
16.662,-4.858807074015203e-06,2.8
16.663,-5.179897073048778e-06,2.8
16.664,-5.500323027263221e-06,2.8
16.665,-5.820070953177492e-06,2.8
16.666,-6.139126696780295e-06,2.8
16.667,-6.45747627459059e-06,2.8
16.668,-6.775105703127338e-06,2.8
16.669,-7.0920011694397544e-06,2.8
16.67,-7.40814874689022e-06,2.8
16.671,-7.723534679371369e-06,2.8
16.672,-8.038145210775838e-06,2.8
16.673000000000002,-8.351966641839681e-06,2.8
16.674,-8.664985330142372e-06,2.8
16.675,-8.977187633263384e-06,2.8
16.676000000000002,-9.288560136155866e-06,2.8
16.677,-9.599089310086129e-06,2.8
16.678,-9.90876179685074e-06,2.8
16.679000000000002,-1.0217564238246268e-05,2.8
16.68,-1.052548327606928e-05,2.8
16.681,-1.0832505722646601e-05,2.8
16.682,-1.1138618333461636e-05,2.8
16.683,-1.1443808148214885e-05,2.8
16.684,-1.1748061979233171e-05,2.8
16.685,-1.2051366866216995e-05,2.8
16.686,-1.2353709848866856e-05,2.8
16.687,-1.2655078137413511e-05,2.8
16.688,-1.2955458828400879e-05,2.8
16.689,-1.3254839188903134e-05,2.8
16.69,-1.3553206599681289e-05,2.8
16.691,-1.3850548384652939e-05,2.8
16.692,-1.4146852038265934e-05,2.8
16.693,-1.4442104998124705e-05,2.8
16.694,-1.473629492920736e-05,2.8
16.695,-1.502940938280517e-05,2.8
16.696,-1.5321436137583078e-05,2.8
16.697,-1.561236291536261e-05,2.8
16.698,-1.590217760849555e-05,2.8
16.699,-1.6190868109333678e-05,2.8
16.7,-1.6478422423915617e-05,2.8
16.701,-1.6764828558279987e-05,2.8
16.702,-1.7050074632152246e-05,2.8
16.703,-1.733414887894469e-05,2.8
16.704,-1.761703953206961e-05,2.8
16.705000000000002,-1.789873488178273e-05,2.8
16.706,-1.8179223332026595e-05,2.8
16.707,-1.8458493400430598e-05,2.8
16.708000000000002,-1.8736533604624128e-05,2.8
16.709,-1.9013332575923414e-05,2.8
16.71,-1.928887905933152e-05,2.8
16.711000000000002,-1.9563161743008095e-05,2.8
16.712,-1.983616948564304e-05,2.8
16.713,-2.010789120276968e-05,2.8
16.714,-2.0378315809921332e-05,2.8
16.715,-2.0647432450005e-05,2.8
16.716,-2.0915230209084257e-05,2.8
16.717,-2.118169840059636e-05,2.8
16.718,-2.1446826224291726e-05,2.8
16.719,-2.171060299360761e-05,2.8
16.72,-2.1973018249354936e-05,2.8
16.721,-2.223406153234464e-05,2.8
16.722,-2.249372238338765e-05,2.8
16.723,-2.275199045698173e-05,2.8
16.724,-2.300885552131149e-05,2.8
16.725,-2.3264307458248368e-05,2.8
16.726,-2.351833614966381e-05,2.8
16.727,-2.3770931591116096e-05,2.8
16.728,-2.4022083835006924e-05,2.8
16.729,-2.4271783047424833e-05,2.8
16.73,-2.4520019451301778e-05,2.8
16.731,-2.4766783383256552e-05,2.8
16.732,-2.501206523675137e-05,2.8
16.733,-2.525585546209186e-05,2.8
16.734,-2.549814468011391e-05,2.8
16.735,-2.573892351165341e-05,2.8
16.736,-2.5978182634389668e-05,2.8
16.737000000000002,-2.6215912896532245e-05,2.8
16.738,-2.6452105203134124e-05,2.8
16.739,-2.6686750572935125e-05,2.8
16.740000000000002,-2.6919840024675068e-05,2.8
16.741,-2.715136469078061e-05,2.8
16.742,-2.7381315817365248e-05,2.8
16.743000000000002,-2.7609684764229314e-05,2.8
16.744,-2.7836462777486304e-05,2.8
16.745,-2.8061641501153645e-05,2.8
16.746,-2.8285212408718508e-05,2.8
16.747,-2.8507167257885158e-05,2.8
16.748,-2.872749774951444e-05,2.8
16.749,-2.8946195698154042e-05,2.8
16.75,-2.9163253032038483e-05,2.8
16.751,-2.9378661793089123e-05,2.8
16.752,-2.959241402322732e-05,2.8
16.753,-2.980450199174811e-05,2.8
16.754,-3.0014917854259693e-05,2.8
16.755,-3.0223653993743937e-05,2.8
16.756,-3.0430702906869556e-05,2.8
16.757,-3.063605709030526e-05,2.8
16.758,-3.083970926809343e-05,2.8
16.759,-3.104165205058962e-05,2.8
16.76,-3.124187827552305e-05,2.8
16.761,-3.1440380780622945e-05,2.8
16.762,-3.1637152630992205e-05,2.8
16.763,-3.183218689173373e-05,2.8
16.764,-3.202547674163725e-05,2.8
16.765,-3.221701535949251e-05,2.8
16.766000000000002,-3.240679615146291e-05,2.8
16.767,-3.259481252371188e-05,2.8
16.768,-3.278105799608966e-05,2.8
16.769000000000002,-3.296552620213333e-05,2.8
16.77,-3.314821088906683e-05,2.8
16.771,-3.332910580411408e-05,2.8
16.772000000000002,-3.3508204865029256e-05,2.8
16.773,-3.3685502046409965e-05,2.8
16.774,-3.3860991436540644e-05,2.8
16.775,-3.403466718054915e-05,2.8
16.776,-3.4206523594093596e-05,2.8
16.777,-3.43765549928321e-05,2.8
16.778,-3.4544755806109606e-05,2.8
16.779,-3.471112057695791e-05,2.8
16.78,-3.487564396209564e-05,2.8
16.781,-3.503832073192825e-05,2.8
16.782,-3.519914565686122e-05,2.8
16.783,-3.535811367783026e-05,2.8
16.784,-3.5515219792614516e-05,2.8
16.785,-3.5670459055836545e-05,2.8
16.786,-3.582382674949258e-05,2.8
16.787,-3.597531809873544e-05,2.8
16.788,-3.61249284992482e-05,2.8
16.789,-3.627265340355734e-05,2.8
16.79,-3.641848843471962e-05,2.8
16.791,-3.656242921579178e-05,2.8
16.792,-3.670447154036083e-05,2.8
16.793,-3.6844611202013766e-05,2.8
16.794,-3.6982844221711275e-05,2.8
16.795,-3.7119166620414035e-05,2.8
16.796,-3.725357453276956e-05,2.8
16.797,-3.7386064150268794e-05,2.8
16.798000000000002,-3.751663183493292e-05,2.8
16.799,-3.764527400562656e-05,2.8
16.8,-3.777198713805774e-05,2.8
16.801000000000002,-3.789676787846474e-05,2.8
16.802,-3.801961292992928e-05,2.8
16.803,-3.8140519109219895e-05,2.8
16.804000000000002,-3.825948328994855e-05,2.8
16.805,-3.837650240257062e-05,2.8
16.806,-3.8491573604915175e-05,2.8
16.807,-3.860469405481126e-05,2.8
16.808,-3.87158610806182e-05,2.8
16.809,-3.8825072010695294e-05,2.8
16.81,-3.8932324287088704e-05,2.8
16.811,-3.9037615522374836e-05,2.8
16.812,-3.914094327228668e-05,2.8
16.813,-3.924230537677431e-05,2.8
16.814,-3.934169967578782e-05,2.8
16.815,-3.943912400927729e-05,2.8
16.816,-3.95345765014099e-05,2.8
16.817,-3.9628055276352825e-05,2.8
16.818,-3.971955851511666e-05,2.8
16.819,-3.980908456924226e-05,2.8
16.82,-3.9896631847113895e-05,2.8
16.821,-3.998219881395926e-05,2.8
16.822,-4.0065784105536295e-05,2.8
16.823,-4.014738647128979e-05,2.8
16.824,-4.0227004660664534e-05,2.8
16.825,-4.030463753679214e-05,2.8
16.826,-4.038028407649108e-05,2.8
16.827,-4.0453943313423224e-05,2.8
16.828,-4.052561450862413e-05,2.8
16.829,-4.0595296866285935e-05,2.8
16.830000000000002,-4.066298970428761e-05,2.8
16.831,-4.072869256788181e-05,2.8
16.832,-4.0792404945477756e-05,2.8
16.833000000000002,-4.085412649601494e-05,2.8
16.834,-4.091385693527627e-05,2.8
16.835,-4.097159609273149e-05,2.8
16.836000000000002,-4.1027343797850335e-05,2.8
16.837,-4.108110016431965e-05,2.8
16.838,-4.113286530582627e-05,2.8
16.839,-4.1182639336057036e-05,2.8
16.84,-4.123042259607246e-05,2.8
16.841,-4.127621548377647e-05,2.8
16.842,-4.132001845391642e-05,2.8
16.843,-4.13618320749265e-05,2.8
16.844,-4.140165697208431e-05,2.8
16.845,-4.1439493941197725e-05,2.8
16.846,-4.14753437780746e-05,2.8
16.847,-4.1509207449053065e-05,2.8
16.848,-4.154108597731465e-05,2.8
16.849,-4.157098049972774e-05,2.8
16.85,-4.1598892210004124e-05,2.8
16.851,-4.162482235869902e-05,2.8
16.852,-4.164877242374132e-05,2.8
16.853,-4.1670743769373075e-05,2.8
16.854,-4.169073810089685e-05,2.8
16.855,-4.170875700992838e-05,2.8
16.856,-4.1724802258613636e-05,2.8
16.857,-4.173887566594203e-05,2.8
16.858,-4.175097916458981e-05,2.8
16.859,-4.176111485776346e-05,2.8
16.86,-4.176928479182607e-05,2.8
16.861,-4.1775491126827546e-05,2.8
16.862000000000002,-4.177973625019149e-05,2.8
16.863,-4.178202249249807e-05,2.8
16.864,-4.17823522980143e-05,2.8
16.865000000000002,-4.178072828153745e-05,2.8
16.866,-4.177715300102136e-05,2.8
16.867,-4.177162918495014e-05,2.8
16.868000000000002,-4.176415973233816e-05,2.8
16.869,-4.1754747542199766e-05,2.8
16.87,-4.174339557039275e-05,2.8
16.871,-4.1730106886461726e-05,2.8
16.872,-4.171488467363815e-05,2.8
16.873,-4.169773222884032e-05,2.8
16.874,-4.167865279214311e-05,2.8
16.875,-4.165764988783849e-05,2.8
16.876,-4.1634726926531584e-05,2.8
16.877,-4.160988754620121e-05,2.8
16.878,-4.158313544166958e-05,2.8
16.879,-4.1554474364602356e-05,2.8
16.88,-4.152390818035201e-05,2.8
16.881,-4.1491440811114444e-05,2.8
16.882,-4.145707623592898e-05,2.8
16.883,-4.1420818604365195e-05,2.8
16.884,-4.1382672065992665e-05,2.8
16.885,-4.1342640884067805e-05,2.8
16.886,-4.130072943553387e-05,2.8
16.887,-4.1256942097334104e-05,2.8
16.888,-4.121128347378544e-05,2.8
16.889,-4.116375811236139e-05,2.8
16.89,-4.11143706742223e-05,2.8
16.891000000000002,-4.106312587737193e-05,2.8
16.892,-4.101002861034431e-05,2.8
16.893,-4.095508376167345e-05,2.8
16.894000000000002,-4.089829633358022e-05,2.8
16.895,-4.0839671441972314e-05,2.8
16.896,-4.077921414591401e-05,2.8
16.897000000000002,-4.0716929788686684e-05,2.8
16.898,-4.065282359988487e-05,2.8
16.899,-4.0586901036476775e-05,2.8
16.9,-4.051916755543061e-05,2.8
16.901,-4.044962867055801e-05,2.8
16.902,-4.037829000935744e-05,2.8
16.903,-4.030515725617079e-05,2.8
16.904,-4.023023620902677e-05,2.8
16.905,-4.0153532779640955e-05,2.8
16.906,-4.007505276604206e-05,2.8
16.907,-3.999480230731933e-05,2.8
16.908,-3.9912787372031744e-05,2.8
16.909,-3.982901415611195e-05,2.8
16.91,-3.9743488912336034e-05,2.8
16.911,-3.965621789348006e-05,2.8
16.912,-3.956720746600695e-05,2.8
16.913,-3.9476464110066445e-05,2.8
16.914,-3.938399436265172e-05,2.8
16.915,-3.928980481759936e-05,2.8
16.916,-3.9193902125589375e-05,2.8
16.917,-3.909629299414519e-05,2.8
16.918,-3.899698424447706e-05,2.8
16.919,-3.889598269779526e-05,2.8
16.92,-3.8793295345840306e-05,2.8
16.921,-3.8688929237196135e-05,2.8
16.922,-3.8582891420446686e-05,2.8
16.923000000000002,-3.8475189057862735e-05,2.8
16.924,-3.836582936855848e-05,2.8
16.925,-3.825481968533495e-05,2.8
16.926000000000002,-3.814216734099318e-05,2.8
16.927,-3.802787972517763e-05,2.8
16.928,-3.791196434121957e-05,2.8
16.929000000000002,-3.779442869245031e-05,2.8
16.93,-3.7675280509574804e-05,2.8
16.931,-3.755452740961118e-05,2.8
16.932,-3.743217718010783e-05,2.8
16.933,-3.7308237665456545e-05,2.8
16.934,-3.7182716710049135e-05,2.8
16.935,-3.705562221512082e-05,2.8
16.936,-3.692696225243708e-05,2.8
16.937,-3.679674489376339e-05,2.8
16.938,-3.666497826770865e-05,2.8
16.939,-3.653167055972517e-05,2.8
16.94,-3.6396830012108694e-05,2.8
16.941,-3.626046498084179e-05,2.8
16.942,-3.612258382190703e-05,2.8
16.943,-3.598319500497382e-05,2.8
16.944,-3.584230699971158e-05,2.8
16.945,-3.5699928332633135e-05,2.8
16.946,-3.555606764393815e-05,2.8
16.947,-3.541073357382629e-05,2.8
16.948,-3.5263934933027485e-05,2.8
16.949,-3.5115680418584816e-05,2.8
16.95,-3.4965978954915045e-05,2.8
16.951,-3.4814839409591514e-05,2.8
16.952,-3.4662270707030984e-05,2.8
16.953,-3.4508281885337055e-05,2.8
16.954,-3.4352882039456745e-05,2.8
16.955000000000002,-3.419608020749365e-05,2.8
16.956,-3.403788559808163e-05,2.8
16.957,-3.3878307533541374e-05,2.8
16.958000000000002,-3.371735516566332e-05,2.8
16.959,-3.355503781676816e-05,2.8
16.96,-3.339136497970685e-05,2.8
16.961000000000002,-3.3226345976800076e-05,2.8
16.962,-3.305999035774221e-05,2.8
16.963,-3.2892307672227616e-05,2.8
16.964,-3.272330746995067e-05,2.8
16.965,-3.255299941429257e-05,2.8
16.966,-3.238139311179111e-05,2.8
16.967,-3.2208498339514335e-05,2.8
16.968,-3.2034324874530284e-05,2.8
16.969,-3.1858882493907004e-05,2.8
16.97,-3.1682181145242794e-05,2.8
16.971,-3.1504230719292536e-05,2.8
16.972,-3.1325041106811113e-05,2.8
16.973,-3.114462242592708e-05,2.8
16.974,-3.096298468108216e-05,2.8
16.975,-3.078013793356149e-05,2.8
16.976,-3.059609230149363e-05,2.8
16.977,-3.0410858073537383e-05,2.8
16.978,-3.0224445367821318e-05,2.8
16.979,-3.0036864473004243e-05,2.8
16.98,-2.9848125734588393e-05,2.8
16.981,-2.965823944123258e-05,2.8
16.982,-2.946721599528246e-05,2.8
16.983,-2.9275065855927096e-05,2.8
16.984,-2.9081799425512145e-05,2.8
16.985,-2.8887427276913513e-05,2.8
16.986,-2.869195986932027e-05,2.8
16.987000000000002,-2.8495407832451747e-05,2.8
16.988,-2.8297781739183847e-05,2.8
16.989,-2.8099092332922737e-05,2.8
16.990000000000002,-2.7899350186544325e-05,2.8
16.991,-2.7698566100298194e-05,2.8
16.992,-2.749675076074709e-05,2.8
16.993000000000002,-2.7293915081827436e-05,2.8
16.994,-2.7090069750101975e-05,2.8
16.995,-2.688522567950713e-05,2.8
16.996,-2.667939378397932e-05,2.8
16.997,-2.647258497745497e-05,2.8
16.998,-2.62648101738705e-05,2.8
16.999,-2.605608040084917e-05,2.8
17.0,-2.5846406572327396e-05,2.8
17.001,-2.563579982961528e-05,2.8
17.002,-2.542427120033608e-05,2.8
17.003,-2.521183182579989e-05,2.8
17.004,-2.499849284731681e-05,2.8
17.005,-2.4784265349353518e-05,2.8
17.006,-2.4569160586906946e-05,2.8
17.007,-2.4353189701287192e-05,2.8
17.008,-2.413636394749119e-05,2.8
17.009,-2.3918694637359295e-05,2.8
17.01,-2.370019302588844e-05,2.8
17.011,-2.3480870368075557e-05,2.8
17.012,-2.326073808944784e-05,2.8
17.013,-2.3039807501845644e-05,2.8
17.014,-2.2818089973952738e-05,2.8
17.015,-2.2595596874452895e-05,2.8
17.016000000000002,-2.2372339685716724e-05,2.8
17.017,-2.2148329776428e-05,2.8
17.018,-2.192357868580075e-05,2.8
17.019000000000002,-2.169809789620558e-05,2.8
17.02,-2.147189883316969e-05,2.8
17.021,-2.124499309275052e-05,2.8
17.022000000000002,-2.1017392157318682e-05,2.8
17.023,-2.0789107622931624e-05,2.8
17.024,-2.0560151028803375e-05,2.8
17.025,-2.0330533970991382e-05,2.8
17.026,-2.0100268045553094e-05,2.8
17.027,-1.9869364905389375e-05,2.8
17.028,-1.9637836146557675e-05,2.8
17.029,-1.940569342195886e-05,2.8
17.03,-1.9172948384493793e-05,2.8
17.031,-1.8939612687063345e-05,2.8
17.032,-1.870569809625522e-05,2.8
17.033,-1.847121620812686e-05,2.8
17.034,-1.8236178846109397e-05,2.8
17.035,-1.800059760626027e-05,2.8
17.036,-1.776448431201061e-05,2.8
17.037,-1.7527850673104695e-05,2.8
17.038,-1.7290708399286814e-05,2.8
17.039,-1.705306925714467e-05,2.8
17.04,-1.681494501326597e-05,2.8
17.041,-1.6576347491081833e-05,2.8
17.042,-1.6337288400336547e-05,2.8
17.043,-1.6097779564461234e-05,2.8
17.044,-1.58578327500436e-05,2.8
17.045,-1.5617459780514764e-05,2.8
17.046,-1.5376672422462434e-05,2.8
17.047,-1.5135482499317732e-05,2.8
17.048000000000002,-1.4893901720824942e-05,2.8
17.049,-1.4651942024102027e-05,2.8
17.05,-1.440961517573669e-05,2.8
17.051000000000002,-1.4166932999160053e-05,2.8
17.052,-1.3923907260959822e-05,2.8
17.053,-1.368054978456712e-05,2.8
17.054000000000002,-1.3436872450256487e-05,2.8
17.055,-1.319288702461563e-05,2.8
17.056,-1.2948605331075669e-05,2.8
17.057,-1.2704039079380891e-05,2.8
17.058,-1.2459200206649257e-05,2.8
17.059,-1.221410047946847e-05,2.8
17.06,-1.1968751721269655e-05,2.8
17.061,-1.1723165698640514e-05,2.8
17.062,-1.1477354178168753e-05,2.8
17.063,-1.1231328983285493e-05,2.8
17.064,-1.098510193742186e-05,2.8
17.065,-1.0738684750322136e-05,2.8
17.066,-1.0492089245417446e-05,2.8
17.067,-1.0245327075608657e-05,2.8
17.068,-9.998410178013728e-06,2.8
17.069,-9.751350148690108e-06,2.8
17.07,-9.504158811068919e-06,2.8
17.071,-9.256847818051028e-06,2.8
17.072,-9.00942893622414e-06,2.8
17.073,-8.761913875332539e-06,2.8
17.074,-8.51431434512051e-06,2.8
17.075,-8.266641998488922e-06,2.8
17.076,-8.018908545182057e-06,2.8
17.077,-7.771125638100784e-06,2.8
17.078,-7.52330487330255e-06,2.8
17.079,-7.275457960531639e-06,2.8
17.080000000000002,-7.027596495845501e-06,2.8
17.081,-6.779732075301581e-06,2.8
17.082,-6.531876294957328e-06,2.8
17.083000000000002,-6.28404075087019e-06,2.8
17.084,-6.036236982254195e-06,2.8
17.085,-5.788476528323372e-06,2.8
17.086000000000002,-5.540770985135168e-06,2.8
17.087,-5.293131778216775e-06,2.8
17.088,-5.045570389938803e-06,2.8
17.089,-4.798098359515279e-06,2.8
17.09,-4.550727112473396e-06,2.8
17.091,-4.303468074340344e-06,2.8
17.092,-4.0563326706433145e-06,2.8
17.093,-3.8093322700660792e-06,2.8
17.094,-3.5624782412924105e-06,2.8
17.095,-3.3157819530060806e-06,2.8
17.096,-3.0692547170474427e-06,2.8
17.097,-2.822907902100269e-06,2.8
17.098,-2.576752649474656e-06,2.8
17.099,-2.3308003278543765e-06,2.8
17.1,-2.0850621353929455e-06,2.8
17.101,-1.8395492702438787e-06,2.8
17.102,-1.5942729305606917e-06,2.8
17.103,-1.3492442576534813e-06,2.8
17.104,-1.104474449675763e-06,2.8
17.105,-8.599745342507958e-07,2.8
17.106,-6.157556526886765e-07,2.8
17.107,-3.7182871892582625e-07,2.8
17.108,-1.2820487427234184e-07,2.8
17.109,1.1510491049193661e-07,2.8
17.11,3.5808966458716895e-07,2.8
17.111,6.007384740769339e-07,2.8
17.112000000000002,8.430404250248102e-07,2.8
17.113,1.0849846603377955e-06,2.8
17.114,1.3265603797663061e-06,2.8
17.115000000000002,1.5677567262173397e-06,2.8
17.116,1.8085628994413128e-06,2.8
17.117,2.0489681560320605e-06,2.8
17.118000000000002,2.288961809426837e-06,2.8
17.119,2.528533173062897e-06,2.8
17.12,2.7676716172209126e-06,2.8
17.121,3.0063665121815575e-06,2.8
17.122,3.2446072850689234e-06,2.8
17.123,3.482383363007102e-06,2.8
17.124,3.7196842868070235e-06,2.8
17.125,3.956499540436198e-06,2.8
17.126,4.192818778392393e-06,2.8
17.127,4.4286315414865385e-06,2.8
17.128,4.6639274273729825e-06,2.8
17.129,4.898696147392911e-06,2.8
17.13,5.132927412887511e-06,2.8
17.131,5.366611048884806e-06,2.8
17.132,5.599736766725982e-06,2.8
17.133,5.832294448282482e-06,2.8
17.134,6.06427391858233e-06,2.8
17.135,6.295665116340388e-06,2.8
17.136,6.526457980271516e-06,2.8
17.137,6.756642562777415e-06,2.8
17.138,6.986208859416365e-06,2.8
17.139,7.2151469225900655e-06,2.8
17.14,7.443446975230472e-06,2.8
17.141000000000002,7.671099126582703e-06,2.8
17.142,7.898093542735296e-06,2.8
17.143,8.124420503463625e-06,2.8
17.144000000000002,8.350070288543066e-06,2.8
17.145,8.57503323459241e-06,2.8
17.146,8.799299791917292e-06,2.8
17.147000000000002,9.022860297136504e-06,2.8
17.148,9.245705314242514e-06,2.8
17.149,9.467825293540955e-06,2.8
17.150000000000002,9.689210855867714e-06,2.8
17.151,9.90985256521526e-06,2.8
17.152,1.0129741099262901e-05,2.8
17.153,1.034886724937678e-05,2.8
17.154,1.0567221693236206e-05,2.8
17.155,1.0784795222207322e-05,2.8
17.156,1.100157874134311e-05,2.8
17.157,1.1217563098853134e-05,2.8
17.158,1.1432739256633795e-05,2.8
17.159,1.1647098233424913e-05,2.8
17.16,1.1860631047966308e-05,2.8
17.161,1.2073328832684638e-05,2.8
17.162,1.2285182776849979e-05,2.8
17.163,1.2496184012888989e-05,2.8
17.164,1.2706323843758582e-05,2.8
17.165,1.2915593629259092e-05,2.8
17.166,1.3123984615504014e-05,2.8
17.167,1.3331488275980519e-05,2.8
17.168,1.3538096084175777e-05,2.8
17.169,1.374379951357696e-05,2.8
17.17,1.3948590151358076e-05,2.8
17.171,1.4152459584693133e-05,2.8
17.172,1.4355399571286398e-05,2.8
17.173000000000002,1.4557401811998716e-05,2.8
17.174,1.4758458064534352e-05,2.8
17.175,1.4958560257127829e-05,2.8
17.176000000000002,1.515770020432683e-05,2.8
17.177,1.5355869891209295e-05,2.8
17.178,1.5553061302853166e-05,2.8
17.179000000000002,1.574926653802322e-05,2.8
